H,R,T
drug-11393,associate,phenotype-12994
drug-11481,treat,phenotype-05245
drug-11709,affect,phenotype-12952
drug-11709,associate,disease-0484
drug-11711,increase,phenotype-12952
drug-11721,associate,small_molecule-11583
drug-11721,risk,phenotype-13265
drug-11814,develop,phenotype-13647
drug-11814,reduce,phenotype-05246
drug-11814,reduce,phenotype-13647
drug-11858,treat,phenotype-05245
drug-11877,treat,phenotype-12950
drug-11898,cause,phenotype-12941
drug-11898,risk,phenotype-12952
drug-11906,found,phenotype-13520
drug-11906,improve,phenotype-05245
drug-11906,improve,phenotype-08506
drug-11906,patholog,phenotype-12950
drug-11906,protect,phenotype-08506
drug-11906,protect,phenotype-13520
drug-11906,treat,phenotype-12950
drug-11921,associate,phenotype-13303
drug-11921,change,phenotype-03408
drug-11956,use,phenotype-05246
drug-11990,affect,phenotype-12994
drug-11990,associate,disease-2201
drug-11990,bind,phenotype-12945
drug-11990,bind,phenotype-13647
drug-11990,cause,phenotype-12952
drug-11990,patholog,small_molecule-11658
drug-11990,treat,phenotype-12994
drug-12015,activate,gene-05854
drug-12015,activate,gene-08344
drug-12015,activate,small_molecule-11658
drug-12015,associate,phenotype-12952
drug-12015,associate,phenotype-13074
drug-12015,exist,phenotype-04556
drug-12015,expression,disease-0484
drug-12015,inhibit,phenotype-07326
drug-12015,observe,gene-25183
drug-12015,predict,small_molecule-35233
drug-12015,production,gene-05033
drug-12015,production,gene-05053
drug-12015,production,small_molecule-11658
drug-12015,reduce,gene-07044
drug-12015,reduce,phenotype-13647
drug-12015,reduce,protein-00976
drug-12015,regulate,phenotype-05246
drug-12024,associate,phenotype-12952
drug-12024,associate,phenotype-12994
drug-12025,affect,phenotype-13631
drug-12025,risk,phenotype-05246
drug-12029,affect,phenotype-02713
drug-12029,affect,phenotype-02723
drug-12029,affect,phenotype-13074
drug-12029,affect,phenotype-13647
drug-12029,treat,phenotype-07332
drug-12032,affect,phenotype-05246
drug-12032,affect,phenotype-06583
drug-12032,associate,phenotype-13647
drug-12032,cause,phenotype-05245
drug-12032,reduce,phenotype-13417
drug-12032,treat,phenotype-12952
drug-12042,cause,small_molecule-35129
drug-12042,prevent,phenotype-12950
drug-12042,regulate,phenotype-13647
drug-12042,response,phenotype-05245
drug-12042,treat,phenotype-12950
drug-12048,affect,small_molecule-08654
drug-12048,associate,disease-2202
drug-12048,associate,phenotype-12940
drug-12048,associate,phenotype-12952
drug-12048,feature,phenotype-09697
drug-12048,feature,phenotype-09721
drug-12048,found,phenotype-12544
drug-12048,risk,phenotype-12952
drug-12064,activate,gene-00175
drug-12064,activate,gene-03816
drug-12064,activate,gene-04393
drug-12064,found,gene-05850
drug-12064,regulate,gene-11162
drug-12064,treat,small_molecule-16163
drug-12067,affect,gene-04076
drug-12067,affect,phenotype-12949
drug-12067,affect,phenotype-12952
drug-12067,affect,small_molecule-11658
drug-12067,associate,phenotype-05245
drug-12067,bind,phenotype-09373
drug-12067,expression,phenotype-05246
drug-12067,expression,phenotype-12994
drug-12067,gene,gene-04076
drug-12067,identifi,phenotype-05245
drug-12067,increase,phenotype-12945
drug-12067,increase,phenotype-12952
drug-12067,increase,phenotype-12994
drug-12067,patholog,phenotype-12949
drug-12067,prevent,phenotype-12949
drug-12067,reduce,phenotype-12945
drug-12067,reduce,phenotype-12994
drug-12067,reduce,small_molecule-00391
drug-12067,regulate,gene-05165
drug-12067,reverse,small_molecule-11658
drug-12076,generate,phenotype-12994
drug-12080,activate,phenotype-07292
drug-12080,increase,small_molecule-11583
drug-12086,show,phenotype-12941
drug-12094,improve,phenotype-12950
drug-12118,act,phenotype-03408
drug-12118,control,phenotype-03408
drug-12118,control,phenotype-09634
drug-12118,control,phenotype-13073
drug-12142,regulate,phenotype-12949
drug-12150,treat,phenotype-13036
drug-12154,reduce,phenotype-12950
drug-12159,associate,phenotype-06797
drug-12166,provid,phenotype-05246
drug-12173,affect,phenotype-05245
drug-12206,prevent,phenotype-05246
drug-12206,prevent,phenotype-09413
drug-12206,prevent,phenotype-13074
drug-12221,treat,phenotype-12944
drug-12238,reduce,phenotype-05246
drug-12238,reduce,phenotype-06791
drug-12238,reduce,phenotype-13465
drug-12238,treat,phenotype-12994
drug-12302,increase,phenotype-12949
drug-12302,reduce,phenotype-12949
drug-12400,associate,gene-00634
drug-12400,associate,phenotype-13266
drug-12400,demonstr,phenotype-13074
drug-12400,detect,phenotype-05246
drug-12400,detect,phenotype-12941
drug-12400,develop,disease-0484
drug-12400,focus,phenotype-05246
drug-12400,prevent,phenotype-12564
drug-12400,show,disease-4258
drug-12403,show,phenotype-05246
drug-12428,associate,disease-0484
drug-12428,associate,phenotype-05246
drug-12437,control,phenotype-09697
drug-12437,control,phenotype-13265
drug-12441,affect,phenotype-13074
drug-12441,associate,disease-0484
drug-12441,associate,phenotype-13610
drug-12441,associate,phenotype-13626
drug-12441,control,phenotype-12945
drug-12441,treat,phenotype-12945
drug-12444,associate,phenotype-06791
drug-12444,associate,phenotype-12949
drug-12444,associate,phenotype-13303
drug-12444,depend,gene-05174
drug-12444,inhibit,phenotype-12945
drug-12444,regulate,gene-21215
drug-12514,affect,phenotype-12942
drug-12514,demonstr,phenotype-12952
drug-12629,affect,phenotype-12994
drug-12736,cause,phenotype-13158
drug-12736,differenti,phenotype-13156
drug-12736,marker,phenotype-10008
drug-12736,marker,phenotype-13474
drug-12736,predict,phenotype-12950
drug-12785,activate,gene-11423
drug-12785,affect,disease-2201
drug-12785,affect,gene-11423
drug-12785,associate,disease-2201
drug-12785,associate,phenotype-07292
drug-12785,cause,disease-2201
drug-12785,cause,gene-11423
drug-12785,depend,gene-05401
drug-12785,depend,phenotype-07292
drug-12785,enhance,disease-2201
drug-12785,expression,gene-11423
drug-12785,expression,phenotype-05245
drug-12785,increase,gene-02880
drug-12785,increase,gene-05075
drug-12785,increase,gene-06830
drug-12785,increase,gene-11207
drug-12785,increase,gene-11423
drug-12785,inhibit,phenotype-05245
drug-12785,maintain,gene-02967
drug-12785,maintain,gene-11423
drug-12785,observe,phenotype-12949
drug-12785,patholog,disease-2201
drug-12785,patholog,phenotype-12994
drug-12785,prevent,disease-2201
drug-12785,require,disease-2201
drug-12785,response,phenotype-12994
drug-12785,reverse,disease-2201
drug-12785,stimul,gene-02875
drug-12933,activate,phenotype-12952
drug-12933,affect,disease-0984
drug-12933,affect,phenotype-12950
drug-12990,activate,phenotype-12949
drug-12990,associate,phenotype-12942
drug-12990,cause,phenotype-12949
drug-12990,cause,phenotype-13003
drug-12990,increase,phenotype-12952
drug-13065,activate,gene-00175
drug-13065,activate,gene-04423
drug-13065,associate,phenotype-06761
drug-13065,cause,gene-04419
drug-13065,cause,phenotype-05246
drug-13065,cause,phenotype-12952
drug-13065,expression,gene-01567
drug-13065,expression,gene-16950
drug-13065,expression,phenotype-12949
drug-13065,feature,phenotype-12943
drug-13065,found,phenotype-12945
drug-13065,occur,gene-05627
drug-13065,reverse,gene-24072
drug-13126,associate,disease-4258
drug-13126,associate,phenotype-13074
drug-13155,affect,phenotype-12994
drug-13170,regulate,phenotype-05179
drug-13254,bind,phenotype-03408
drug-13254,reduce,phenotype-13326
drug-13254,treat,phenotype-05246
drug-13254,treat,phenotype-06456
drug-13254,treat,phenotype-12952
drug-13483,inhibit,phenotype-02713
drug-13487,affect,phenotype-12824
drug-13487,improve,phenotype-12824
drug-13487,production,phenotype-12949
drug-13487,reduce,phenotype-13265
drug-13487,reduce,phenotype-13631
drug-13490,act,phenotype-12952
drug-13490,regulate,phenotype-03408
drug-13528,increase,disease-2201
drug-13618,associate,disease-2201
drug-13618,associate,phenotype-03214
drug-13618,associate,phenotype-12994
drug-13618,cause,phenotype-07292
drug-13618,patholog,phenotype-12994
drug-13620,treat,phenotype-13528
drug-13623,cause,drug-08521
drug-13623,potenti,phenotype-04320
drug-13623,potenti,phenotype-04345
drug-13623,potenti,phenotype-12941
drug-13623,produce,phenotype-05246
drug-13623,provid,phenotype-12952
drug-13623,regulate,phenotype-13631
drug-13623,studi,phenotype-05245
drug-13633,increase,small_molecule-23642
drug-13646,potenti,gene-05708
drug-13646,treat,small_molecule-42668
drug-13650,associate,phenotype-12994
drug-13650,cause,gene-02929
drug-13650,cause,gene-03815
drug-13650,cause,gene-07822
drug-13650,cause,gene-14791
drug-13650,cause,phenotype-12994
drug-13650,expression,gene-02929
drug-13650,expression,protein-11002
drug-13650,inhibit,gene-05683
drug-13650,inhibit,phenotype-12994
drug-13650,interact,gene-04571
drug-13650,patholog,phenotype-12994
drug-13650,phosphorylation,gene-05397
drug-13650,regulate,disease-2201
drug-13681,affect,phenotype-09452
drug-13759,reduce,phenotype-13265
gene-00001,cause,disease-1309
gene-00001,occur,phenotype-05245
gene-00004,cause,phenotype-13074
gene-00005,associate,disease-0271
gene-00005,associate,phenotype-05245
gene-00005,associate,phenotype-05246
gene-00005,associate,phenotype-06946
gene-00005,associate,phenotype-06979
gene-00005,associate,phenotype-12401
gene-00005,determin,phenotype-05245
gene-00005,determin,phenotype-07332
gene-00005,determin,phenotype-12941
gene-00005,determin,phenotype-12942
gene-00005,determin,phenotype-12948
gene-00005,risk,phenotype-12949
gene-00007,associate,disease-0059
gene-00007,associate,disease-5111
gene-00010,prevent,drug-00069
gene-00010,reduce,phenotype-05246
gene-00014,affect,phenotype-12952
gene-00014,associate,disease-0484
gene-00014,associate,gene-27665
gene-00014,associate,phenotype-13303
gene-00014,cause,phenotype-04112
gene-00014,demonstr,phenotype-13073
gene-00014,develop,phenotype-13303
gene-00014,enhance,gene-00175
gene-00014,exist,phenotype-12952
gene-00014,expression,gene-04423
gene-00014,feature,small_molecule-15375
gene-00014,increase,phenotype-05245
gene-00014,inhibit,phenotype-12952
gene-00014,inhibit,phenotype-13075
gene-00014,initi,gene-00281
gene-00014,initi,small_molecule-15375
gene-00014,marker,small_molecule-21724
gene-00014,observe,phenotype-12994
gene-00014,observe,phenotype-13075
gene-00014,prevent,phenotype-03127
gene-00014,production,small_molecule-15377
gene-00014,reduce,gene-03758
gene-00014,reduce,phenotype-12952
gene-00014,regulate,gene-02676
gene-00014,regulate,gene-04314
gene-00014,regulate,phenotype-05246
gene-00014,risk,phenotype-05246
gene-00014,risk,phenotype-12952
gene-00019,regulate,gene-00014
gene-00019,risk,phenotype-12952
gene-00020,enhance,gene-03797
gene-00020,inhibit,small_molecule-01258
gene-00020,production,small_molecule-01258
gene-00020,regulate,small_molecule-01258
gene-00021,affect,phenotype-06946
gene-00023,associate,phenotype-12941
gene-00023,cause,phenotype-05245
gene-00025,affect,phenotype-13074
gene-00025,associate,phenotype-05246
gene-00025,associate,phenotype-13074
gene-00026,associate,disease-4258
gene-00026,associate,gene-05901
gene-00026,associate,phenotype-05246
gene-00026,expression,gene-00027
gene-00026,expression,gene-03223
gene-00026,have,gene-00027
gene-00026,initi,drug-08521
gene-00026,treat,disease-4258
gene-00027,affect,disease-0484
gene-00027,affect,disease-4258
gene-00027,affect,phenotype-12949
gene-00027,associate,phenotype-06791
gene-00027,associate,phenotype-13441
gene-00027,associate,protein-02188
gene-00027,cause,phenotype-05246
gene-00027,cause,phenotype-12949
gene-00027,cause,phenotype-13647
gene-00027,confer,phenotype-05246
gene-00027,confer,phenotype-13441
gene-00027,encode,phenotype-12949
gene-00027,improve,phenotype-13075
gene-00027,increase,drug-00061
gene-00027,marker,phenotype-13075
gene-00027,marker,phenotype-13647
gene-00027,protect,phenotype-04386
gene-00027,protect,phenotype-13647
gene-00028,associate,phenotype-13074
gene-00028,develop,phenotype-04386
gene-00028,protect,phenotype-12994
gene-00029,increase,gene-08552
gene-00032,reduce,phenotype-13059
gene-00033,associate,disease-4258
gene-00037,inhibit,phenotype-12952
gene-00039,abolish,small_molecule-02455
gene-00039,associate,phenotype-04386
gene-00039,associate,phenotype-13074
gene-00039,associate,phenotype-13265
gene-00039,expression,small_molecule-02455
gene-00039,marker,phenotype-05246
gene-00039,protect,phenotype-04386
gene-00039,reduce,drug-04280
gene-00039,reduce,small_molecule-02455
gene-00039,regulate,small_molecule-02455
gene-00039,treat,phenotype-05246
gene-00040,cause,gene-05607
gene-00040,reduce,gene-02769
gene-00040,reduce,gene-05168
gene-00041,associate,phenotype-05246
gene-00041,associate,phenotype-12949
gene-00041,associate,phenotype-13303
gene-00041,cause,phenotype-12949
gene-00041,feature,phenotype-12949
gene-00041,reduce,phenotype-12942
gene-00041,risk,phenotype-12855
gene-00041,risk,phenotype-13528
gene-00041,show,phenotype-06791
gene-00043,affect,phenotype-09452
gene-00043,potenti,phenotype-12994
gene-00044,act,gene-01643
gene-00044,associate,phenotype-05246
gene-00044,associate,phenotype-12941
gene-00044,associate,phenotype-12994
gene-00044,associate,phenotype-13073
gene-00044,associate,phenotype-13074
gene-00044,associate,phenotype-13647
gene-00044,protect,phenotype-12650
gene-00044,regulate,protein-08074
gene-00045,patholog,phenotype-12941
gene-00046,increase,phenotype-12952
gene-00051,confer,phenotype-12949
gene-00068,associate,phenotype-12949
gene-00079,cause,gene-03294
gene-00079,interact,small_molecule-11658
gene-00083,cause,phenotype-05245
gene-00083,cause,phenotype-09413
gene-00083,cause,phenotype-13647
gene-00083,inhibit,gene-02889
gene-00083,interact,phenotype-03408
gene-00085,regulate,small_molecule-11658
gene-00085,transloc,gene-03820
gene-00085,transloc,gene-03823
gene-00092,contain,gene-05380
gene-00092,expression,gene-02133
gene-00092,expression,gene-03751
gene-00092,expression,phenotype-05246
gene-00093,affect,phenotype-05246
gene-00093,associate,disease-0484
gene-00093,associate,drug-00030
gene-00093,associate,drug-04821
gene-00093,associate,gene-02938
gene-00093,associate,phenotype-03408
gene-00093,associate,phenotype-05246
gene-00093,associate,phenotype-12952
gene-00093,associate,phenotype-13265
gene-00093,associate,small_molecule-09446
gene-00093,reduce,drug-00030
gene-00093,risk,phenotype-12952
gene-00096,increase,gene-07784
gene-00096,inhibit,gene-07784
gene-00098,affect,drug-04111
gene-00098,affect,phenotype-13265
gene-00098,affect,phenotype-13266
gene-00098,associate,phenotype-12952
gene-00098,bind,gene-05967
gene-00098,cause,phenotype-02716
gene-00098,cause,phenotype-13266
gene-00098,patholog,phenotype-12945
gene-00098,prevent,phenotype-13265
gene-00098,regulate,phenotype-05598
gene-00100,associate,phenotype-13303
gene-00100,determin,phenotype-05246
gene-00101,confer,phenotype-12949
gene-00104,associate,gene-07270
gene-00104,associate,phenotype-13647
gene-00104,enhance,phenotype-02713
gene-00104,expression,gene-03223
gene-00104,expression,phenotype-04386
gene-00104,expression,protein-07625
gene-00104,increase,drug-00069
gene-00104,protect,small_molecule-35188
gene-00104,reduce,small_molecule-11583
gene-00104,regulate,drug-00069
gene-00104,regulate,gene-03223
gene-00106,gene,disease-4258
gene-00106,gene,phenotype-13074
gene-00106,observe,gene-00184
gene-00107,associate,phenotype-12857
gene-00107,associate,phenotype-12941
gene-00109,disrupt,disease-4258
gene-00109,disrupt,phenotype-05246
gene-00113,affect,phenotype-05246
gene-00113,associate,phenotype-12640
gene-00113,associate,phenotype-12949
gene-00113,associate,phenotype-13294
gene-00113,associate,phenotype-13393
gene-00113,cause,gene-08039
gene-00113,cause,phenotype-03408
gene-00113,detect,phenotype-12949
gene-00113,improve,phenotype-12824
gene-00113,increase,gene-01417
gene-00113,increase,phenotype-04141
gene-00113,increase,phenotype-10098
gene-00113,inhibit,drug-08521
gene-00113,inhibit,small_molecule-11583
gene-00113,regulate,gene-01858
gene-00113,show,phenotype-12942
gene-00114,observe,phenotype-12994
gene-00114,reduce,small_molecule-11583
gene-00115,increase,phenotype-05245
gene-00116,associate,gene-02889
gene-00116,associate,gene-18359
gene-00116,associate,phenotype-03408
gene-00116,associate,protein-02188
gene-00118,affect,phenotype-12949
gene-00118,increase,phenotype-12949
gene-00118,production,gene-02918
gene-00120,activate,phenotype-05245
gene-00120,activate,phenotype-12942
gene-00120,activate,phenotype-12949
gene-00120,activate,phenotype-12950
gene-00120,affect,phenotype-13631
gene-00120,associate,phenotype-05246
gene-00120,associate,phenotype-12942
gene-00120,associate,phenotype-12994
gene-00120,associate,phenotype-13073
gene-00120,cause,phenotype-12942
gene-00120,cause,small_molecule-02913
gene-00120,change,phenotype-12824
gene-00120,expression,phenotype-05246
gene-00120,increase,small_molecule-02913
gene-00120,increase,small_molecule-16163
gene-00120,interact,gene-03770
gene-00120,phosphorylation,gene-02000
gene-00120,protect,gene-00647
gene-00120,protect,phenotype-04112
gene-00120,protect,phenotype-12950
gene-00120,protect,small_molecule-02847
gene-00120,regulate,gene-03472
gene-00120,regulate,gene-09402
gene-00120,risk,disease-2201
gene-00120,risk,phenotype-12945
gene-00120,treat,phenotype-12942
gene-00120,treat,small_molecule-02847
gene-00126,marker,phenotype-12952
gene-00127,associate,phenotype-12952
gene-00127,associate,small_molecule-11583
gene-00127,cause,phenotype-03408
gene-00127,increase,phenotype-05246
gene-00127,treat,phenotype-12952
gene-00128,activate,gene-00090
gene-00128,affect,gene-02208
gene-00128,associate,phenotype-13073
gene-00128,cause,gene-02208
gene-00128,develop,phenotype-13073
gene-00128,expression,drug-00069
gene-00128,marker,phenotype-05245
gene-00128,predict,phenotype-12952
gene-00131,associate,disease-0484
gene-00131,associate,gene-09537
gene-00131,associate,gene-14891
gene-00131,associate,phenotype-12648
gene-00131,associate,phenotype-12684
gene-00131,associate,phenotype-13647
gene-00131,interact,disease-8865
gene-00131,interact,phenotype-05246
gene-00131,interact,phenotype-12941
gene-00131,production,phenotype-09564
gene-00131,reverse,phenotype-13073
gene-00131,risk,disease-0484
gene-00131,risk,phenotype-02716
gene-00131,risk,phenotype-12684
gene-00132,affect,phenotype-12941
gene-00132,affect,phenotype-13073
gene-00132,affect,small_molecule-18490
gene-00132,associate,disease-0484
gene-00132,associate,disease-4258
gene-00132,associate,disease-8865
gene-00132,associate,gene-09537
gene-00132,associate,phenotype-05246
gene-00132,associate,phenotype-12950
gene-00132,associate,phenotype-12952
gene-00132,associate,phenotype-12986
gene-00132,associate,phenotype-13074
gene-00132,cause,disease-4258
gene-00132,cause,phenotype-12952
gene-00132,cause,phenotype-13303
gene-00132,detect,disease-2931
gene-00132,detect,phenotype-12941
gene-00132,determin,phenotype-13074
gene-00132,encode,phenotype-12952
gene-00132,interact,phenotype-12941
gene-00132,reverse,phenotype-13073
gene-00132,risk,disease-0484
gene-00132,risk,phenotype-12952
gene-00133,associate,gene-02317
gene-00133,cause,phenotype-13647
gene-00133,increase,phenotype-13075
gene-00133,marker,phenotype-05246
gene-00133,marker,phenotype-13074
gene-00133,regulate,drug-00030
gene-00133,regulate,phenotype-13074
gene-00133,regulate,phenotype-13647
gene-00133,show,drug-00030
gene-00142,associate,phenotype-04363
gene-00142,increase,phenotype-04386
gene-00143,associate,phenotype-05246
gene-00149,associate,phenotype-13075
gene-00149,expression,phenotype-12642
gene-00151,bind,small_molecule-11333
gene-00151,cause,phenotype-12945
gene-00151,cause,small_molecule-35073
gene-00151,have,disease-0484
gene-00151,have,phenotype-12857
gene-00151,risk,phenotype-12857
gene-00153,act,phenotype-05246
gene-00153,act,phenotype-13265
gene-00153,activate,gene-04976
gene-00153,activate,gene-05708
gene-00153,activate,phenotype-12942
gene-00153,activate,small_molecule-35535
gene-00153,affect,gene-04423
gene-00153,affect,phenotype-04151
gene-00153,affect,phenotype-12941
gene-00153,affect,phenotype-12942
gene-00153,affect,phenotype-12943
gene-00153,affect,phenotype-12949
gene-00153,affect,phenotype-12950
gene-00153,affect,phenotype-13631
gene-00153,affect,small_molecule-11658
gene-00153,affect,small_molecule-42326
gene-00153,analyz,gene-09402
gene-00153,analyz,phenotype-05246
gene-00153,analyz,small_molecule-42326
gene-00153,associate,gene-00647
gene-00153,associate,gene-01368
gene-00153,associate,gene-02566
gene-00153,associate,gene-04976
gene-00153,associate,gene-05708
gene-00153,associate,phenotype-00396
gene-00153,associate,phenotype-03704
gene-00153,associate,phenotype-04112
gene-00153,associate,phenotype-05245
gene-00153,associate,phenotype-05246
gene-00153,associate,phenotype-06791
gene-00153,associate,phenotype-12855
gene-00153,associate,phenotype-12941
gene-00153,associate,phenotype-12943
gene-00153,associate,phenotype-12949
gene-00153,associate,phenotype-12952
gene-00153,associate,phenotype-12994
gene-00153,associate,phenotype-13074
gene-00153,associate,phenotype-13647
gene-00153,associate,small_molecule-11658
gene-00153,associate,small_molecule-18628
gene-00153,bind,small_molecule-42326
gene-00153,cause,gene-04423
gene-00153,cause,gene-05029
gene-00153,cause,phenotype-12942
gene-00153,cause,phenotype-12943
gene-00153,cause,phenotype-12949
gene-00153,cause,phenotype-13631
gene-00153,change,disease-0059
gene-00153,change,phenotype-12943
gene-00153,confer,phenotype-12994
gene-00153,control,phenotype-12950
gene-00153,detect,phenotype-05246
gene-00153,determin,small_molecule-35530
gene-00153,develop,phenotype-12945
gene-00153,disrupt,phenotype-05246
gene-00153,enhance,gene-11511
gene-00153,expression,gene-00014
gene-00153,expression,gene-00779
gene-00153,expression,gene-02750
gene-00153,expression,gene-04966
gene-00153,expression,phenotype-03408
gene-00153,expression,phenotype-05246
gene-00153,expression,phenotype-05598
gene-00153,expression,phenotype-12942
gene-00153,expression,phenotype-12943
gene-00153,expression,phenotype-12945
gene-00153,expression,phenotype-12950
gene-00153,expression,phenotype-13303
gene-00153,focus,phenotype-12994
gene-00153,gene,gene-02750
gene-00153,gene,phenotype-12945
gene-00153,generate,gene-03878
gene-00153,have,phenotype-05245
gene-00153,have,phenotype-06684
gene-00153,increase,disease-0484
gene-00153,increase,gene-01389
gene-00153,increase,gene-02579
gene-00153,increase,phenotype-12942
gene-00153,increase,phenotype-12945
gene-00153,increase,phenotype-13631
gene-00153,inhibit,gene-00779
gene-00153,inhibit,gene-03771
gene-00153,inhibit,gene-04348
gene-00153,inhibit,gene-05708
gene-00153,inhibit,phenotype-05246
gene-00153,inhibit,phenotype-08499
gene-00153,inhibit,phenotype-12945
gene-00153,inhibit,phenotype-12949
gene-00153,inhibit,phenotype-13631
gene-00153,initi,phenotype-03925
gene-00153,initi,phenotype-12943
gene-00153,initi,phenotype-13631
gene-00153,interact,phenotype-12943
gene-00153,interact,phenotype-12945
gene-00153,marker,disease-5949
gene-00153,marker,gene-01882
gene-00153,marker,gene-24131
gene-00153,marker,phenotype-04112
gene-00153,marker,phenotype-05246
gene-00153,marker,phenotype-06797
gene-00153,marker,phenotype-12943
gene-00153,observe,phenotype-12943
gene-00153,observe,phenotype-12945
gene-00153,patholog,gene-04076
gene-00153,patholog,phenotype-05246
gene-00153,patholog,phenotype-06791
gene-00153,patholog,phenotype-08506
gene-00153,patholog,phenotype-12855
gene-00153,patholog,phenotype-12942
gene-00153,patholog,phenotype-12943
gene-00153,patholog,phenotype-12949
gene-00153,patholog,phenotype-12952
gene-00153,potenti,phenotype-06791
gene-00153,potenti,phenotype-12948
gene-00153,predict,phenotype-05245
gene-00153,prevent,phenotype-05246
gene-00153,prevent,phenotype-06797
gene-00153,prevent,phenotype-12942
gene-00153,prevent,phenotype-12943
gene-00153,prevent,phenotype-12986
gene-00153,prevent,phenotype-13265
gene-00153,prevent,small_molecule-42326
gene-00153,protect,gene-05897
gene-00153,protect,phenotype-06684
gene-00153,protect,phenotype-12950
gene-00153,protect,phenotype-12952
gene-00153,protect,phenotype-13647
gene-00153,provid,phenotype-12942
gene-00153,reduce,gene-03472
gene-00153,reduce,gene-04976
gene-00153,reduce,gene-07471
gene-00153,reduce,phenotype-00396
gene-00153,reduce,phenotype-03244
gene-00153,reduce,phenotype-05246
gene-00153,reduce,phenotype-06689
gene-00153,reduce,phenotype-06727
gene-00153,reduce,phenotype-13074
gene-00153,reduce,small_molecule-53509
gene-00153,regulate,gene-00779
gene-00153,regulate,gene-03765
gene-00153,regulate,phenotype-13647
gene-00153,reverse,gene-00486
gene-00153,risk,gene-00647
gene-00153,serve,gene-02566
gene-00153,serve,gene-04974
gene-00153,signal,phenotype-05245
gene-00153,signal,small_molecule-42326
gene-00153,studi,phenotype-13074
gene-00153,studi,phenotype-13647
gene-00154,affect,disease-4192
gene-00154,cause,phenotype-04141
gene-00154,risk,disease-4192
gene-00156,associate,disease-0484
gene-00156,cause,phenotype-13074
gene-00156,reduce,phenotype-02713
gene-00156,reduce,phenotype-12942
gene-00156,reverse,drug-08521
gene-00156,reverse,phenotype-13074
gene-00156,show,phenotype-13647
gene-00157,encode,gene-03229
gene-00157,evalu,phenotype-12949
gene-00157,expression,phenotype-12942
gene-00157,mutate,gene-03229
gene-00158,associate,disease-0484
gene-00158,associate,phenotype-06791
gene-00158,associate,phenotype-06802
gene-00158,associate,phenotype-12949
gene-00158,associate,phenotype-13303
gene-00158,associate,phenotype-13423
gene-00158,cause,phenotype-12952
gene-00158,detect,disease-0484
gene-00158,expression,phenotype-12945
gene-00158,expression,phenotype-13303
gene-00158,expression,phenotype-13647
gene-00158,gene,phenotype-12949
gene-00158,gene,phenotype-13303
gene-00158,gene,phenotype-13423
gene-00158,gene,small_molecule-36254
gene-00158,increase,phenotype-12945
gene-00158,risk,disease-4258
gene-00158,risk,gene-19481
gene-00158,risk,phenotype-12949
gene-00158,risk,small_molecule-11658
gene-00159,activate,phenotype-12952
gene-00159,associate,drug-13065
gene-00159,associate,gene-01215
gene-00159,associate,phenotype-04112
gene-00159,associate,phenotype-05245
gene-00159,associate,phenotype-12945
gene-00159,associate,phenotype-12949
gene-00159,associate,phenotype-13303
gene-00159,associate,small_molecule-11658
gene-00159,detect,phenotype-12952
gene-00159,develop,disease-0484
gene-00159,enhance,phenotype-12952
gene-00159,expression,phenotype-12949
gene-00159,expression,phenotype-12952
gene-00159,gene,phenotype-06791
gene-00159,gene,small_molecule-11658
gene-00159,improve,phenotype-12952
gene-00159,improve,small_molecule-11658
gene-00159,increase,gene-01215
gene-00159,increase,small_molecule-11583
gene-00159,inhibit,gene-00390
gene-00159,inhibit,gene-01343
gene-00159,inhibit,gene-01674
gene-00159,particip,drug-13065
gene-00159,reduce,phenotype-05245
gene-00159,regulate,gene-00160
gene-00159,regulate,phenotype-03420
gene-00159,reverse,phenotype-06573
gene-00159,risk,small_molecule-11658
gene-00159,treat,phenotype-12949
gene-00160,protect,phenotype-05246
gene-00161,associate,phenotype-05246
gene-00161,cause,gene-00498
gene-00161,expression,phenotype-05246
gene-00161,expression,phenotype-13647
gene-00161,regulate,phenotype-05246
gene-00161,regulate,phenotype-13074
gene-00162,associate,gene-16066
gene-00162,associate,phenotype-05246
gene-00162,control,small_molecule-11658
gene-00162,increase,disease-0484
gene-00162,increase,disease-8865
gene-00162,marker,phenotype-12949
gene-00162,risk,gene-19481
gene-00163,act,protein-08067
gene-00163,associate,gene-08552
gene-00163,differenti,disease-4258
gene-00163,increase,gene-38341
gene-00163,increase,protein-08067
gene-00163,inhibit,gene-04021
gene-00163,reduce,phenotype-05246
gene-00163,regulate,drug-08521
gene-00164,increase,gene-04020
gene-00166,activate,phenotype-12949
gene-00166,activate,phenotype-13265
gene-00166,affect,small_molecule-11658
gene-00166,analyz,gene-04314
gene-00166,associate,phenotype-12943
gene-00166,cause,gene-04551
gene-00166,expression,gene-04314
gene-00166,found,gene-05609
gene-00166,increase,gene-11423
gene-00166,prevent,phenotype-12994
gene-00166,reduce,gene-04314
gene-00166,regulate,gene-03181
gene-00167,activate,gene-04424
gene-00167,associate,gene-01190
gene-00167,associate,phenotype-05245
gene-00167,associate,phenotype-05246
gene-00167,associate,phenotype-12949
gene-00167,associate,phenotype-12952
gene-00167,associate,phenotype-13006
gene-00167,associate,phenotype-13074
gene-00167,bind,gene-02948
gene-00167,cause,phenotype-12490
gene-00167,encode,phenotype-05246
gene-00167,encode,phenotype-13075
gene-00167,increase,phenotype-05246
gene-00167,increase,phenotype-12941
gene-00167,increase,phenotype-13647
