H,R,T
gene-00277,inhibit,gene-05738
gene-00277,inhibit,gene-12283
gene-00277,marker,gene-01763
gene-00277,marker,gene-02487
gene-00277,regulate,gene-00485
gene-00277,regulate,gene-00844
gene-00277,regulate,gene-00846
gene-00277,regulate,phenotype-10098
gene-00277,regulate,phenotype-13340
gene-00277,treat,gene-25315
gene-00277,use,gene-00914
gene-00278,affect,phenotype-04723
gene-00278,associate,disease-0384
gene-00278,associate,gene-00853
gene-00278,associate,gene-14658
gene-00278,cause,disease-2931
gene-00278,expression,disease-0272
gene-00278,increase,gene-05739
gene-00278,inhibit,gene-16094
gene-00278,inhibit,phenotype-06461
gene-00279,regulate,gene-00280
gene-00279,regulate,phenotype-05255
gene-00279,serve,phenotype-05253
gene-00281,abolish,gene-00284
gene-00281,abolish,gene-03243
gene-00281,bind,gene-05759
gene-00281,cause,gene-00283
gene-00281,cause,phenotype-04386
gene-00281,cause,phenotype-13286
gene-00281,change,gene-03193
gene-00281,contain,small_molecule-15375
gene-00281,expression,gene-05708
gene-00281,expression,gene-05759
gene-00281,inhibit,gene-01691
gene-00281,patholog,phenotype-03916
gene-00281,production,phenotype-04723
gene-00281,reduce,phenotype-03165
gene-00281,reduce,small_molecule-35205
gene-00281,show,small_molecule-15375
gene-00281,stimul,gene-03199
gene-00281,stimul,small_molecule-15375
gene-00282,regulate,small_molecule-15375
gene-00283,affect,gene-00284
gene-00283,affect,small_molecule-15377
gene-00283,associate,gene-14408
gene-00283,associate,gene-34296
gene-00283,expression,small_molecule-15375
gene-00283,identifi,phenotype-07332
gene-00283,observe,gene-04314
gene-00283,regulate,gene-00284
gene-00283,regulate,small_molecule-32855
gene-00284,affect,small_molecule-01359
gene-00284,associate,disease-0272
gene-00284,associate,phenotype-13074
gene-00284,cause,disease-1794
gene-00284,cause,gene-00517
gene-00284,cause,gene-03243
gene-00284,cause,gene-05605
gene-00284,cause,phenotype-13284
gene-00284,cause,small_molecule-15377
gene-00284,cause,small_molecule-17169
gene-00284,change,gene-03193
gene-00284,consist,small_molecule-15377
gene-00284,contain,gene-03243
gene-00284,contain,small_molecule-01359
gene-00284,demonstr,phenotype-13285
gene-00284,enhance,gene-20272
gene-00284,exist,phenotype-13322
gene-00284,exist,small_molecule-15376
gene-00284,exist,small_molecule-15377
gene-00284,exist,small_molecule-48815
gene-00284,expression,gene-00517
gene-00284,expression,gene-01757
gene-00284,identifi,phenotype-03127
gene-00284,identifi,phenotype-04386
gene-00284,identifi,phenotype-04720
gene-00284,increase,gene-07402
gene-00284,increase,small_molecule-15376
gene-00284,mutate,small_molecule-17169
gene-00284,observe,drug-00069
gene-00284,reduce,gene-01347
gene-00284,reduce,gene-02698
gene-00284,reduce,phenotype-04112
gene-00284,regulate,gene-00791
gene-00284,regulate,gene-01659
gene-00284,regulate,gene-01855
gene-00284,regulate,gene-02513
gene-00284,regulate,gene-04536
gene-00284,regulate,gene-05736
gene-00284,risk,phenotype-13322
gene-00284,serve,phenotype-13666
gene-00284,treat,phenotype-03165
gene-00284,treat,phenotype-13285
gene-00285,contain,gene-11277
gene-00285,expression,small_molecule-15376
gene-00285,increase,gene-02895
gene-00285,production,gene-02895
gene-00285,regulate,gene-05736
gene-00285,use,small_molecule-15376
gene-00286,associate,gene-14408
gene-00286,regulate,protein-03424
gene-00288,studi,phenotype-13326
gene-00289,regulate,protein-03424
gene-00290,associate,gene-27622
gene-00292,associate,disease-0272
gene-00292,expression,gene-03816
gene-00292,gene,disease-0272
gene-00292,inhibit,gene-03816
gene-00292,interact,gene-00780
gene-00292,marker,gene-05029
gene-00292,treat,gene-02000
gene-00293,affect,gene-03243
gene-00293,affect,small_molecule-15375
gene-00293,associate,phenotype-04345
gene-00293,cause,phenotype-13286
gene-00293,cause,small_molecule-01359
gene-00293,control,small_molecule-15375
gene-00293,gene,phenotype-13669
gene-00293,show,phenotype-03219
gene-00293,show,small_molecule-15375
gene-00295,act,gene-05352
gene-00295,associate,phenotype-04720
gene-00295,cause,phenotype-04720
gene-00295,cause,phenotype-13631
gene-00295,control,gene-04394
gene-00295,develop,phenotype-13320
gene-00295,differenti,protein-07793
gene-00295,expression,gene-00486
gene-00295,expression,protein-07793
gene-00295,reduce,phenotype-03127
gene-00297,associate,gene-03096
gene-00297,associate,phenotype-06503
gene-00298,activate,gene-00299
gene-00298,activate,gene-00519
gene-00298,activate,gene-04428
gene-00298,activate,phenotype-04320
gene-00298,activate,phenotype-04321
gene-00298,activate,protein-05566
gene-00298,activate,protein-08113
gene-00298,affect,gene-25315
gene-00298,affect,phenotype-07292
gene-00298,affect,phenotype-13662
gene-00298,associate,disease-0272
gene-00298,associate,gene-00519
gene-00298,associate,gene-01565
gene-00298,associate,gene-25315
gene-00298,associate,phenotype-04378
gene-00298,associate,phenotype-04386
gene-00298,associate,phenotype-04720
gene-00298,associate,phenotype-07292
gene-00298,associate,phenotype-13474
gene-00298,associate,phenotype-13647
gene-00298,associate,phenotype-13685
gene-00298,cause,disease-0272
gene-00298,cause,gene-02487
gene-00298,cause,gene-03627
gene-00298,cause,gene-03770
gene-00298,cause,gene-05708
gene-00298,cause,gene-13487
gene-00298,cause,phenotype-00369
gene-00298,cause,phenotype-04319
gene-00298,cause,phenotype-04720
gene-00298,cause,phenotype-07322
gene-00298,cause,phenotype-13388
gene-00298,cause,phenotype-13573
gene-00298,cause,protein-05566
gene-00298,cause,protein-08113
gene-00298,change,gene-00299
gene-00298,demonstr,gene-00486
gene-00298,demonstr,gene-03368
gene-00298,depend,gene-05708
gene-00298,develop,phenotype-00367
gene-00298,develop,phenotype-07292
gene-00298,develop,phenotype-13388
gene-00298,develop,phenotype-13476
gene-00298,expression,disease-0272
gene-00298,expression,gene-00299
gene-00298,expression,gene-00476
gene-00298,expression,gene-02502
gene-00298,expression,gene-02530
gene-00298,expression,gene-03292
gene-00298,expression,gene-03350
gene-00298,expression,gene-03627
gene-00298,expression,gene-04579
gene-00298,expression,gene-25315
gene-00298,expression,phenotype-07322
gene-00298,expression,phenotype-13648
gene-00298,expression,phenotype-13662
gene-00298,expression,small_molecule-09507
gene-00298,feature,disease-0177
gene-00298,increase,drug-12048
gene-00298,increase,gene-05708
gene-00298,inhibit,disease-0272
gene-00298,interact,gene-00299
gene-00298,interact,gene-01565
gene-00298,interact,gene-07815
gene-00298,marker,phenotype-13662
gene-00298,patholog,disease-0272
gene-00298,predict,disease-0272
gene-00298,reduce,phenotype-13662
gene-00298,regulate,disease-0271
gene-00298,regulate,gene-00473
gene-00298,regulate,gene-00476
gene-00298,regulate,gene-03368
gene-00298,regulate,gene-05287
gene-00298,regulate,gene-05736
gene-00298,regulate,gene-06780
gene-00298,regulate,phenotype-07292
gene-00298,show,small_molecule-38021
gene-00298,signal,phenotype-04319
gene-00298,stimul,gene-25315
gene-00298,treat,disease-5399
gene-00298,treat,phenotype-04321
gene-00299,abolish,small_molecule-51398
gene-00299,activate,gene-00298
gene-00299,activate,phenotype-13476
gene-00299,affect,disease-0272
gene-00299,affect,phenotype-12652
gene-00299,associate,disease-0271
gene-00299,associate,phenotype-06503
gene-00299,cause,gene-00298
gene-00299,cause,gene-01565
gene-00299,cause,gene-05345
gene-00299,cause,gene-13140
gene-00299,cause,phenotype-04319
gene-00299,cause,phenotype-13341
gene-00299,cause,protein-03002
gene-00299,control,gene-00519
gene-00299,disrupt,gene-05399
gene-00299,enhance,disease-0272
gene-00299,enhance,gene-01569
gene-00299,enhance,protein-07017
gene-00299,expression,disease-0272
gene-00299,expression,gene-00298
gene-00299,expression,gene-06819
gene-00299,expression,phenotype-00370
gene-00299,generate,phenotype-13631
gene-00299,inhibit,disease-0272
gene-00299,inhibit,gene-00175
gene-00299,inhibit,gene-25315
gene-00299,interact,gene-00298
gene-00299,interact,gene-01565
gene-00299,interact,gene-05319
gene-00299,marker,gene-24138
gene-00299,phosphorylation,gene-04423
gene-00299,prevent,phenotype-13320
gene-00299,reduce,gene-02875
gene-00299,regulate,gene-25315
gene-00299,show,disease-0272
gene-00299,show,phenotype-04345
gene-00299,treat,phenotype-13648
gene-00303,act,disease-0272
gene-00303,activate,gene-05399
gene-00303,associate,phenotype-04730
gene-00303,cause,disease-0272
gene-00303,cause,gene-05399
gene-00303,cause,gene-06139
gene-00303,expression,disease-0272
gene-00303,expression,gene-00305
gene-00303,focus,gene-18357
gene-00303,increase,gene-00308
gene-00303,increase,gene-25315
gene-00303,inhibit,gene-25315
gene-00303,maintain,disease-0272
gene-00303,maintain,gene-06885
gene-00303,regulate,gene-00166
gene-00303,regulate,gene-06885
gene-00303,regulate,gene-25315
gene-00305,associate,phenotype-13006
gene-00305,cause,disease-0272
gene-00305,expression,disease-0272
gene-00305,expression,gene-25315
gene-00305,inhibit,gene-25315
gene-00305,marker,gene-25315
gene-00307,cause,phenotype-13074
gene-00307,regulate,gene-25315
gene-00308,affect,gene-25315
gene-00308,associate,gene-25315
gene-00308,associate,phenotype-00350
gene-00308,associate,phenotype-04723
gene-00308,cause,phenotype-13074
gene-00308,enhance,gene-01859
gene-00308,expression,phenotype-04720
gene-00308,inhibit,disease-0272
gene-00308,inhibit,gene-25315
gene-00308,reduce,gene-05531
gene-00308,reduce,phenotype-04723
gene-00308,regulate,disease-0272
gene-00308,regulate,drug-12400
gene-00308,regulate,gene-02818
gene-00308,regulate,phenotype-04720
gene-00308,show,gene-00303
gene-00309,act,disease-0270
gene-00309,activate,gene-01175
gene-00309,activate,gene-01717
gene-00309,activate,gene-05345
gene-00309,activate,gene-14981
gene-00309,activate,gene-16094
gene-00309,affect,disease-0270
gene-00309,affect,disease-0272
gene-00309,affect,phenotype-06503
gene-00309,associate,disease-1402
gene-00309,associate,disease-2931
gene-00309,associate,gene-02698
gene-00309,associate,gene-04570
gene-00309,associate,gene-05525
gene-00309,associate,gene-05958
gene-00309,associate,gene-14981
gene-00309,associate,gene-25315
gene-00309,associate,phenotype-05253
gene-00309,bind,gene-16094
gene-00309,cause,disease-0272
gene-00309,cause,gene-00175
gene-00309,cause,gene-01681
gene-00309,cause,gene-02587
gene-00309,cause,gene-02756
gene-00309,cause,gene-04423
gene-00309,cause,gene-05736
gene-00309,cause,gene-09266
gene-00309,cause,gene-16094
gene-00309,cause,gene-25315
gene-00309,cause,phenotype-02537
gene-00309,cause,phenotype-04720
gene-00309,cause,phenotype-06503
gene-00309,cause,phenotype-06984
gene-00309,cause,phenotype-12644
gene-00309,cause,phenotype-13074
gene-00309,change,disease-0272
gene-00309,change,gene-05301
gene-00309,change,gene-05725
gene-00309,change,gene-25315
gene-00309,change,phenotype-06502
gene-00309,change,phenotype-10098
gene-00309,change,small_molecule-18663
gene-00309,detect,gene-25315
gene-00309,develop,disease-0272
gene-00309,develop,gene-25315
gene-00309,develop,phenotype-13074
gene-00309,enhance,gene-02756
gene-00309,enhance,gene-02906
gene-00309,evalu,phenotype-05253
gene-00309,expression,disease-0272
gene-00309,expression,gene-02584
gene-00309,expression,gene-02698
gene-00309,expression,gene-03284
gene-00309,expression,gene-03384
gene-00309,expression,gene-16094
gene-00309,expression,gene-25315
gene-00309,expression,phenotype-04723
gene-00309,expression,small_molecule-52726
gene-00309,found,disease-0270
gene-00309,have,phenotype-05253
gene-00309,identifi,disease-0272
gene-00309,increase,gene-01691
gene-00309,increase,gene-02487
gene-00309,increase,gene-04314
gene-00309,increase,gene-05605
gene-00309,increase,gene-24138
gene-00309,increase,gene-24145
gene-00309,inhibit,disease-0272
gene-00309,inhibit,disease-5352
gene-00309,inhibit,gene-02698
gene-00309,inhibit,gene-02906
gene-00309,inhibit,gene-03193
gene-00309,inhibit,gene-25315
gene-00309,inhibit,phenotype-06502
gene-00309,inhibit,protein-03222
gene-00309,initi,disease-0272
gene-00309,initi,gene-25315
gene-00309,interact,gene-01691
gene-00309,interact,gene-05306
gene-00309,interact,gene-18010
gene-00309,interact,gene-25315
gene-00309,interact,protein-03222
gene-00309,marker,disease-0272
gene-00309,marker,gene-09509
gene-00309,marker,gene-25315
gene-00309,observe,gene-25315
gene-00309,prevent,disease-0270
gene-00309,protect,phenotype-13647
gene-00309,provid,phenotype-04723
gene-00309,reduce,disease-5352
gene-00309,reduce,gene-01163
gene-00309,reduce,phenotype-04720
gene-00309,regulate,disease-0272
gene-00309,regulate,gene-01639
gene-00309,regulate,gene-01691
gene-00309,regulate,gene-01717
gene-00309,regulate,gene-03193
gene-00309,regulate,gene-03472
gene-00309,regulate,gene-04133
gene-00309,regulate,gene-04551
gene-00309,regulate,gene-05627
gene-00309,regulate,gene-25178
gene-00309,regulate,gene-25315
gene-00309,regulate,phenotype-06463
gene-00309,regulate,phenotype-06503
gene-00309,response,gene-25315
gene-00309,risk,gene-25315
gene-00309,serve,gene-05154
gene-00309,show,disease-2931
gene-00309,show,gene-02000
gene-00309,signal,gene-25315
gene-00309,signal,phenotype-06503
gene-00309,signal,small_molecule-13485
gene-00309,stimul,phenotype-06503
gene-00309,transloc,small_molecule-00614
gene-00309,treat,gene-25315
gene-00309,treat,phenotype-06503
gene-00310,activate,gene-00175
gene-00310,activate,gene-04175
gene-00310,affect,disease-3025
gene-00310,cause,disease-3025
gene-00310,determin,disease-3025
gene-00310,identifi,gene-04205
gene-00310,identifi,gene-04206
gene-00310,increase,gene-00175
gene-00310,mutate,disease-3025
gene-00310,prevent,disease-3025
gene-00310,reduce,protein-05566
gene-00314,activate,gene-00175
gene-00314,activate,gene-01565
gene-00314,activate,gene-04423
gene-00314,associate,gene-01559
gene-00314,associate,gene-05626
gene-00314,cause,disease-0272
gene-00314,cause,gene-02875
gene-00314,cause,gene-02889
gene-00314,cause,gene-04428
gene-00314,cause,gene-05708
gene-00314,cause,gene-05739
gene-00314,cause,phenotype-04345
gene-00314,cause,phenotype-04383
gene-00314,cause,phenotype-04720
gene-00314,cause,phenotype-04723
gene-00314,detect,phenotype-04345
gene-00314,expression,disease-0272
gene-00314,expression,gene-25315
gene-00314,expression,phenotype-04720
gene-00314,expression,phenotype-04723
gene-00314,identifi,phenotype-04383
gene-00314,increase,phenotype-04720
gene-00314,inhibit,gene-08294
gene-00314,maintain,phenotype-04723
gene-00314,marker,phenotype-04723
gene-00314,particip,gene-00485
gene-00314,regulate,gene-01565
gene-00314,regulate,phenotype-04720
gene-00314,studi,phenotype-04720
gene-00315,cause,small_molecule-23042
gene-00322,affect,disease-0272
gene-00322,associate,gene-00256
gene-00322,associate,gene-00883
gene-00322,associate,gene-27104
gene-00322,associate,small_molecule-14271
gene-00322,detect,disease-0272
gene-00322,initi,disease-0272
gene-00322,regulate,disease-0272
gene-00324,act,gene-07478
gene-00324,act,gene-14900
gene-00324,activate,gene-03669
gene-00324,activate,gene-17191
gene-00324,affect,gene-00842
gene-00324,associate,disease-0272
gene-00324,associate,gene-01866
gene-00324,associate,gene-25315
gene-00324,cause,gene-00850
gene-00324,cause,gene-13721
gene-00324,expression,gene-00284
gene-00324,expression,gene-25315
gene-00324,identifi,disease-6645
gene-00324,increase,gene-00842
gene-00324,increase,gene-07756
gene-00324,increase,gene-14900
gene-00324,increase,phenotype-04562
gene-00324,inhibit,disease-4959
gene-00324,inhibit,gene-01565
gene-00324,inhibit,gene-04423
gene-00324,inhibit,gene-08775
gene-00324,marker,gene-16094
gene-00324,reduce,gene-00842
gene-00324,reduce,gene-12113
gene-00324,reduce,phenotype-04559
gene-00324,reduce,protein-04117
gene-00324,regulate,disease-0272
gene-00324,regulate,disease-2005
gene-00324,regulate,gene-00329
gene-00324,regulate,gene-00560
gene-00324,regulate,gene-07756
gene-00324,regulate,phenotype-12624
gene-00324,reverse,gene-03411
gene-00324,reverse,gene-25315
gene-00325,associate,small_molecule-51880
gene-00325,cause,gene-02359
gene-00325,cause,gene-05708
gene-00325,cause,small_molecule-35468
gene-00325,enhance,gene-03815
gene-00325,enhance,gene-21492
gene-00325,reduce,gene-05708
gene-00325,reduce,phenotype-13309
gene-00325,regulate,gene-11534
gene-00326,associate,protein-03556
gene-00326,expression,disease-0272
gene-00326,expression,gene-25315
gene-00326,expression,phenotype-04723
gene-00326,increase,gene-03472
gene-00326,increase,gene-05958
gene-00326,increase,gene-25315
gene-00326,inhibit,gene-03469
gene-00327,associate,gene-25315
gene-00327,enhance,gene-25315
gene-00327,gene,disease-0272
gene-00327,inhibit,gene-11282
gene-00327,inhibit,gene-25315
gene-00327,predict,gene-25315
gene-00327,regulate,disease-0272
gene-00327,regulate,gene-02487
gene-00327,regulate,gene-25315
gene-00327,serve,gene-25315
gene-00329,activate,protein-07295
gene-00329,cause,gene-08145
gene-00329,contain,gene-05395
gene-00329,inhibit,gene-04684
gene-00329,inhibit,gene-11282
gene-00329,marker,gene-24067
gene-00329,regulate,gene-00823
gene-00329,studi,phenotype-04720
gene-00331,regulate,disease-0272
gene-00331,regulate,gene-00324
gene-00331,regulate,gene-00560
gene-00333,activate,gene-00823
gene-00333,associate,gene-03351
gene-00333,cause,disease-0271
gene-00333,disrupt,gene-00823
gene-00333,inhibit,gene-25315
gene-00333,regulate,gene-00175
gene-00333,regulate,gene-11282
gene-00334,act,phenotype-06980
gene-00334,associate,disease-2005
gene-00334,inhibit,disease-2005
gene-00334,inhibit,gene-04645
gene-00334,predict,gene-14408
gene-00334,regulate,gene-25315
gene-00341,activate,phenotype-10098
gene-00341,associate,gene-00166
gene-00341,associate,gene-01258
gene-00341,associate,gene-02706
gene-00341,associate,gene-16094
gene-00341,bind,gene-00166
gene-00341,bind,gene-11125
gene-00341,cause,gene-00166
gene-00341,cause,gene-00185
gene-00341,cause,gene-01258
gene-00341,cause,gene-09195
gene-00341,cause,phenotype-05253
gene-00341,expression,gene-00185
gene-00341,found,gene-11125
gene-00341,have,disease-4224
gene-00341,identifi,gene-03751
gene-00341,inhibit,gene-01260
gene-00341,inhibit,phenotype-06747
gene-00341,inhibit,phenotype-12733
gene-00341,inhibit,phenotype-12781
gene-00341,inhibit,phenotype-12846
gene-00341,inhibit,phenotype-13216
gene-00341,interact,gene-00166
gene-00341,interact,gene-05145
gene-00341,interact,gene-05146
gene-00341,interact,gene-11125
gene-00341,phosphorylation,gene-02455
gene-00341,protect,phenotype-13647
gene-00341,reduce,gene-02455
gene-00341,reduce,phenotype-10098
gene-00341,regulate,gene-00185
gene-00341,regulate,phenotype-10098
gene-00341,require,gene-00166
gene-00341,require,gene-00185
gene-00341,require,gene-02518
gene-00341,require,gene-11125
gene-00341,serve,gene-02518
gene-00341,show,gene-11125
gene-00341,signal,gene-00166
gene-00341,transloc,phenotype-10098
gene-00342,activate,drug-00116
gene-00342,activate,gene-04089
gene-00342,associate,gene-03830
gene-00342,associate,gene-25315
gene-00342,control,gene-01259
gene-00342,expression,gene-03496
gene-00342,feature,disease-0271
gene-00342,increase,gene-00281
gene-00342,increase,gene-03243
gene-00342,reduce,gene-07438
gene-00342,reduce,phenotype-03165
gene-00342,regulate,gene-03243
gene-00342,regulate,gene-06541
gene-00348,cause,phenotype-12683
gene-00348,change,small_molecule-11338
gene-00348,expression,phenotype-12684
gene-00348,reduce,phenotype-13631
gene-00353,regulate,gene-00175
gene-00353,regulate,gene-00324
gene-00353,regulate,gene-04829
gene-00356,found,gene-25315
gene-00360,affect,small_molecule-43479
gene-00360,gene,phenotype-04345
gene-00360,gene,phenotype-04373
gene-00360,gene,phenotype-04723
gene-00360,gene,phenotype-13340
gene-00364,act,gene-25315
gene-00364,activate,gene-01565
gene-00364,activate,gene-04423
gene-00364,associate,gene-25315
gene-00364,bind,gene-11265
gene-00364,expression,gene-02191
gene-00364,increase,protein-04273
gene-00364,inhibit,disease-0272
gene-00364,interact,gene-11265
gene-00364,maintain,disease-0272
gene-00364,marker,gene-01244
gene-00364,predict,gene-25315
gene-00364,regulate,gene-25315
gene-00364,reverse,gene-11265
gene-00364,treat,disease-0272
gene-00365,associate,disease-6645
gene-00365,expression,disease-6645
gene-00367,associate,disease-0271
gene-00367,associate,gene-00175
gene-00367,associate,gene-00726
gene-00367,associate,small_molecule-07993
gene-00367,cause,small_molecule-07993
gene-00367,develop,phenotype-13288
gene-00367,expression,phenotype-04720
gene-00367,inhibit,disease-0270
gene-00367,reduce,phenotype-04720
gene-00367,regulate,disease-0270
gene-00367,regulate,gene-00476
gene-00371,associate,gene-09023
gene-00371,associate,phenotype-00350
gene-00371,change,gene-01573
gene-00371,expression,gene-25315
gene-00371,inhibit,gene-25315
gene-00371,marker,gene-25315
gene-00374,activate,gene-05345
gene-00374,analyz,phenotype-13685
gene-00374,associate,disease-0270
gene-00374,associate,disease-0272
gene-00374,associate,gene-02487
gene-00374,associate,phenotype-12705
gene-00374,bind,gene-05683
gene-00374,cause,phenotype-13340
gene-00374,demonstr,disease-0272
gene-00374,demonstr,disease-2931
gene-00374,demonstr,phenotype-13340
gene-00374,develop,small_molecule-25132
gene-00374,expression,disease-0270
gene-00374,expression,disease-0272
gene-00374,expression,gene-01681
gene-00374,expression,gene-25315
gene-00374,expression,phenotype-04723
gene-00374,increase,gene-02678
gene-00374,increase,phenotype-04626
gene-00374,interact,gene-04555
gene-00374,interact,gene-06307
gene-00374,interact,gene-06808
gene-00374,produce,gene-02804
gene-00374,produce,small_molecule-03401
gene-00374,serve,gene-07960
gene-00374,serve,phenotype-13685
gene-00374,show,disease-0270
gene-00375,affect,gene-02142
gene-00375,affect,gene-27622
gene-00375,associate,gene-02203
gene-00375,associate,gene-03627
gene-00375,cause,small_molecule-35496
gene-00375,enhance,gene-05850
gene-00375,expression,disease-0272
gene-00375,expression,disease-2931
gene-00375,expression,disease-6645
gene-00375,expression,phenotype-04723
gene-00375,expression,phenotype-06984
gene-00375,expression,phenotype-08098
gene-00375,identifi,gene-25315
gene-00375,increase,disease-6645
gene-00375,potenti,small_molecule-35496
gene-00375,protect,gene-05708
gene-00375,reduce,gene-05708
gene-00375,reduce,gene-25315
gene-00375,regulate,disease-0272
gene-00375,regulate,gene-02203
gene-00375,regulate,gene-25315
gene-00385,expression,gene-24367
gene-00385,expression,phenotype-04318
gene-00385,patholog,disease-0272
gene-00385,patholog,gene-00531
gene-00385,patholog,gene-03014
gene-00385,patholog,gene-03627
gene-00385,patholog,phenotype-04345
gene-00386,associate,gene-02518
gene-00386,associate,gene-25315
gene-00386,detect,gene-02487
gene-00386,inhibit,gene-00150
gene-00386,inhibit,gene-05527
gene-00386,regulate,gene-25315
gene-00386,require,gene-02518
gene-00389,activate,gene-00485
gene-00389,affect,disease-0272
gene-00389,associate,gene-05399
gene-00389,bind,gene-25315
gene-00389,cause,disease-0271
gene-00389,cause,gene-00485
gene-00389,cause,gene-25315
gene-00389,cause,phenotype-04723
gene-00389,expression,disease-0272
gene-00389,increase,gene-24367
gene-00389,inhibit,disease-0272
gene-00389,inhibit,gene-25315
gene-00389,regulate,disease-0272
gene-00389,regulate,gene-01507
gene-00389,regulate,gene-03630
gene-00389,regulate,gene-05044
gene-00389,regulate,gene-07166
gene-00389,regulate,gene-25315
gene-00389,reverse,disease-0272
gene-00389,show,gene-02828
gene-00390,associate,small_molecule-11323
gene-00390,bind,gene-17445
gene-00390,cause,gene-03468
gene-00390,cause,gene-03470
gene-00390,cause,phenotype-04386
gene-00390,depend,gene-00870
gene-00390,develop,gene-01872
gene-00390,expression,disease-6645
gene-00390,expression,gene-01724
gene-00390,expression,gene-25315
gene-00390,increase,gene-25315
gene-00390,increase,small_molecule-02455
gene-00390,inhibit,gene-05958
gene-00390,interact,gene-18664
gene-00390,treat,gene-25315
gene-00390,treat,small_molecule-11323
gene-00393,cause,disease-0272
gene-00393,cause,gene-25315
gene-00393,inhibit,gene-04392
gene-00393,regulate,gene-02000
gene-00393,regulate,gene-04392
gene-00394,abolish,gene-00450
gene-00394,abolish,gene-00853
gene-00394,abolish,gene-00856
gene-00394,abolish,gene-00920
gene-00394,abolish,gene-05736
gene-00394,activate,gene-01890
gene-00394,activate,gene-08817
gene-00394,activate,phenotype-04386
gene-00394,associate,gene-00450
gene-00394,associate,gene-00920
gene-00394,associate,gene-03627
gene-00394,cause,disease-0272
gene-00394,cause,gene-04393
gene-00394,cause,gene-16094
gene-00394,depend,gene-00638
gene-00394,depend,gene-08254
gene-00394,depend,gene-12213
gene-00394,detect,disease-2931
gene-00394,expression,gene-03014
gene-00394,identifi,phenotype-12705
gene-00394,increase,disease-2931
gene-00394,increase,phenotype-12705
gene-00394,increase,phenotype-13319
gene-00394,inhibit,gene-00920
gene-00394,inhibit,gene-16094
gene-00394,inhibit,phenotype-13669
gene-00394,maintain,disease-0272
gene-00394,marker,gene-01565
gene-00394,marker,gene-02192
gene-00394,marker,gene-16094
gene-00394,phosphorylation,gene-00476
gene-00394,regulate,disease-0272
gene-00394,regulate,gene-00850
gene-00394,regulate,gene-07111
gene-00394,regulate,gene-07538
gene-00394,regulate,phenotype-10098
gene-00394,show,gene-01890
gene-00397,reduce,phenotype-13669
gene-00397,require,gene-00554
gene-00398,associate,disease-0272
gene-00400,serve,disease-0272
gene-00411,expression,disease-0272
gene-00411,reduce,disease-0272
gene-00419,abolish,drug-04973
gene-00419,affect,gene-05397
gene-00419,associate,phenotype-12952
gene-00419,cause,gene-04314
gene-00423,generate,gene-14800
gene-00434,expression,phenotype-13341
gene-00443,determin,gene-25315
gene-00443,marker,gene-25315
gene-00445,cause,phenotype-04386
gene-00445,depend,small_molecule-09120
gene-00450,activate,phenotype-04723
gene-00450,associate,gene-08419
gene-00450,associate,gene-25315
gene-00450,marker,gene-25315
gene-00450,reduce,gene-01673
gene-00450,regulate,phenotype-04720
gene-00451,inhibit,gene-05991
gene-00451,mutate,phenotype-04720
gene-00451,mutate,phenotype-13546
gene-00451,observe,phenotype-12802
gene-00452,associate,disease-4959
gene-00455,regulate,gene-00870
gene-00459,activate,disease-0272
gene-00459,affect,gene-05708
gene-00459,associate,disease-0272
gene-00459,associate,disease-4959
gene-00459,associate,gene-25315
gene-00459,cause,disease-0272
gene-00459,cause,disease-4959
gene-00459,cause,gene-05053
gene-00459,cause,gene-06999
gene-00459,cause,gene-25315
gene-00459,cause,phenotype-04562
gene-00459,cause,phenotype-05253
gene-00459,cause,phenotype-12952
gene-00459,expression,disease-0272
gene-00459,expression,gene-24185
gene-00459,expression,phenotype-00359
gene-00459,expression,phenotype-12800
gene-00459,identifi,disease-5187
gene-00459,identifi,gene-08162
gene-00459,inhibit,gene-25315
gene-00459,marker,disease-0272
gene-00459,marker,disease-4959
gene-00459,marker,gene-24053
gene-00459,marker,gene-25315
gene-00459,particip,disease-5187
gene-00459,predict,disease-0272
gene-00459,predict,disease-4959
gene-00459,reduce,gene-06086
gene-00459,reduce,gene-08162
gene-00459,reduce,gene-25315
gene-00459,regulate,drug-05145
gene-00459,regulate,gene-02110
gene-00459,show,disease-0272
gene-00461,associate,disease-0272
gene-00461,associate,small_molecule-02455
gene-00461,cause,disease-0272
gene-00461,cause,gene-01757
gene-00461,cause,gene-07270
gene-00461,cause,gene-07784
gene-00461,cause,gene-22343
gene-00461,cause,small_molecule-04807
gene-00461,develop,phenotype-06761
gene-00461,expression,disease-0272
gene-00461,found,gene-04314
gene-00461,reduce,phenotype-13647
gene-00461,regulate,phenotype-13006
gene-00461,transloc,gene-00175
gene-00461,transloc,gene-04536
gene-00462,activate,phenotype-13631
gene-00463,studi,phenotype-13631
gene-00465,associate,gene-10025
gene-00465,predict,disease-0272
gene-00467,cause,disease-0272
gene-00467,expression,gene-25315
gene-00467,function,gene-25315
gene-00467,increase,gene-13096
gene-00467,interact,phenotype-04378
gene-00467,marker,disease-0272
gene-00467,regulate,gene-04536
gene-00467,regulate,gene-25315
gene-00469,expression,disease-0272
gene-00470,predict,phenotype-04730
gene-00473,associate,disease-0272
gene-00473,associate,gene-05306
gene-00473,associate,gene-06132
gene-00473,cause,gene-03368
gene-00473,expression,disease-0272
