H,R,T
gene-00853,initi,hpo-12407
gene-00853,maintain,hpo-08119
gene-00853,maintain,hpo-13669
gene-00871,cause,disease-5103
gene-00871,increase,gene-04601
gene-00883,marker,hpo-13285
gene-00884,associate,gene-21402
gene-00884,associate,hpo-13593
gene-00884,associate,small_molecule-16705
gene-00884,expression,small_molecule-14502
gene-00884,interact,gene-04480
gene-00884,interact,gene-04481
gene-00884,studi,disease-0059
gene-00887,act,disease-5103
gene-00887,affect,small_molecule-35412
gene-00887,associate,hpo-04112
gene-00887,associate,hpo-09419
gene-00887,associate,hpo-13562
gene-00887,associate,small_molecule-35412
gene-00887,cause,gene-00293
gene-00887,cause,hpo-13562
gene-00887,change,small_molecule-15369
gene-00887,patholog,disease-0059
gene-00887,regulate,small_molecule-15375
gene-00887,risk,disease-0059
gene-00887,risk,hpo-13562
gene-00887,risk,small_molecule-35412
gene-00887,show,gene-03243
gene-00887,studi,small_molecule-35412
gene-00888,activate,disease-1230
gene-00888,associate,hpo-04141
gene-00888,associate,hpo-08732
gene-00888,associate,hpo-09089
gene-00888,observe,small_molecule-35530
gene-00888,phosphorylation,gene-01473
gene-00888,transloc,gene-05736
gene-00889,phosphorylation,disease-0285
gene-00891,associate,hpo-13313
gene-00892,associate,hpo-07169
gene-00892,expression,hpo-12641
gene-00892,reduce,disease-5103
gene-00892,reduce,small_molecule-35412
gene-00913,affect,hpo-09413
gene-00913,associate,disease-0059
gene-00913,associate,disease-5103
gene-00913,associate,gene-03783
gene-00913,associate,hpo-09413
gene-00913,bind,hpo-09698
gene-00913,bind,small_molecule-35412
gene-00913,improve,disease-0869
gene-00913,improve,hpo-09413
gene-00913,interact,gene-00293
gene-00913,risk,hpo-13059
gene-00913,risk,small_molecule-35412
gene-00915,identifi,small_molecule-35412
gene-00917,activate,gene-21402
gene-00919,expression,gene-00686
gene-00920,regulate,hpo-13593
gene-00922,associate,hpo-09089
gene-00922,phosphorylation,gene-04423
gene-00923,cause,disease-0059
gene-00924,associate,disease-0059
gene-00924,associate,gene-02875
gene-00924,associate,gene-02889
gene-00924,associate,gene-03339
gene-00924,associate,small_molecule-35412
gene-00924,enhance,gene-05399
gene-00924,gene,small_molecule-08347
gene-00924,increase,gene-03339
gene-00924,provid,small_molecule-35412
gene-00933,associate,small_molecule-35412
gene-00935,reduce,hpo-09413
gene-00935,reduce,small_molecule-35412
gene-00937,reduce,disease-3843
gene-00942,affect,disease-0059
gene-00942,associate,disease-0059
gene-00942,associate,disease-1280
gene-00942,associate,hpo-09738
gene-00942,associate,hpo-13562
gene-00942,associate,hpo-13581
gene-00942,cause,hpo-09738
gene-00942,change,disease-5103
gene-00942,conside,hpo-09413
gene-00942,demonstr,disease-0059
gene-00942,marker,hpo-09413
gene-00942,marker,small_molecule-35412
gene-00942,regulate,disease-5103
gene-00942,regulate,gene-04424
gene-00942,treat,disease-0800
gene-00942,treat,disease-1503
gene-00946,risk,small_molecule-35412
gene-00956,regulate,gene-03010
gene-00982,activate,disease-2920
gene-00982,affect,disease-5103
gene-00982,affect,gene-00293
gene-00982,affect,gene-05627
gene-00982,affect,protein-03175
gene-00982,affect,small_molecule-35412
gene-00982,associate,disease-0059
gene-00982,associate,disease-5111
gene-00982,associate,gene-00293
gene-00982,associate,gene-02889
gene-00982,associate,gene-05863
gene-00982,associate,gene-06437
gene-00982,associate,gene-12104
gene-00982,associate,gene-14986
gene-00982,associate,hpo-09060
gene-00982,associate,hpo-09413
gene-00982,associate,hpo-09419
gene-00982,associate,hpo-13059
gene-00982,associate,hpo-13648
gene-00982,associate,small_molecule-28869
gene-00982,associate,small_molecule-35412
gene-00982,associate,small_molecule-36362
gene-00982,cause,gene-03666
gene-00982,cause,gene-09036
gene-00982,cause,gene-11935
gene-00982,change,disease-0059
gene-00982,change,hpo-06503
gene-00982,change,small_molecule-35412
gene-00982,demonstr,gene-04449
gene-00982,demonstr,small_molecule-28869
gene-00982,demonstr,small_molecule-54621
gene-00982,disrupt,hpo-09089
gene-00982,encode,gene-01117
gene-00982,enhance,disease-1334
gene-00982,enhance,gene-04449
gene-00982,exist,hpo-13631
gene-00982,expression,disease-0869
gene-00982,expression,disease-2920
gene-00982,expression,gene-04976
gene-00982,expression,gene-05839
gene-00982,expression,gene-08939
gene-00982,expression,hpo-08911
gene-00982,expression,protein-03175
gene-00982,expression,small_molecule-03166
gene-00982,expression,small_molecule-19349
gene-00982,focus,small_molecule-35412
gene-00982,found,gene-05292
gene-00982,found,gene-06437
gene-00982,found,hpo-09091
gene-00982,found,small_molecule-36362
gene-00982,function,gene-00875
gene-00982,gene,disease-0059
gene-00982,gene,small_molecule-08347
gene-00982,gene,small_molecule-35412
gene-00982,identifi,disease-0059
gene-00982,identifi,hpo-13059
gene-00982,increase,disease-0059
gene-00982,increase,disease-5103
gene-00982,increase,gene-06435
gene-00982,increase,gene-09552
gene-00982,increase,hpo-09091
gene-00982,increase,small_molecule-08347
gene-00982,increase,small_molecule-35412
gene-00982,inhibit,gene-06848
gene-00982,interact,disease-0869
gene-00982,interact,disease-1414
gene-00982,interact,gene-00228
gene-00982,interact,gene-03339
gene-00982,interact,gene-11935
gene-00982,interact,gene-12631
gene-00982,interact,gene-16663
gene-00982,interact,small_molecule-35412
gene-00982,marker,disease-2920
gene-00982,marker,hpo-09089
gene-00982,marker,hpo-09413
gene-00982,marker,hpo-12962
gene-00982,marker,small_molecule-35412
gene-00982,mutate,hpo-13059
gene-00982,observe,disease-5103
gene-00982,observe,gene-00293
gene-00982,particip,hpo-09089
gene-00982,patholog,disease-0059
gene-00982,patholog,hpo-13059
gene-00982,prevent,disease-5103
gene-00982,provid,disease-5103
gene-00982,reduce,gene-02316
gene-00982,reduce,gene-09036
gene-00982,reduce,hpo-13059
gene-00982,regulate,gene-02816
gene-00982,regulate,gene-05639
gene-00982,regulate,hpo-09415
gene-00982,regulate,hpo-09880
gene-00982,regulate,hpo-13059
gene-00982,regulate,hpo-13631
gene-00982,risk,disease-0059
gene-00982,risk,disease-1280
gene-00982,risk,gene-00293
gene-00982,risk,hpo-13059
gene-00982,risk,small_molecule-35412
gene-00982,serve,small_molecule-35412
gene-00982,show,disease-1280
gene-00982,show,disease-5103
gene-00982,show,gene-02508
gene-00982,show,hpo-09091
gene-00982,show,small_molecule-03970
gene-00982,signal,gene-05683
gene-00982,treat,disease-2920
gene-00982,treat,gene-03891
gene-00983,cause,gene-00295
gene-00983,increase,gene-05708
gene-00983,prevent,gene-05708
gene-00983,reduce,gene-00295
gene-01004,associate,small_molecule-35412
gene-01004,change,gene-27378
gene-01004,expression,gene-03815
gene-01004,expression,gene-04551
gene-01004,have,gene-13960
gene-01004,regulate,hpo-13059
gene-01004,regulate,small_molecule-35412
gene-01004,risk,small_molecule-35412
gene-01004,show,hpo-07326
gene-01004,show,hpo-09000
gene-01007,associate,hpo-08434
gene-01007,change,hpo-13059
gene-01007,detect,disease-0492
gene-01007,expression,hpo-13528
gene-01024,reduce,gene-02889
gene-01027,act,gene-02296
gene-01027,act,gene-07205
gene-01027,affect,gene-00295
gene-01027,associate,hpo-12967
gene-01027,associate,small_molecule-35412
gene-01027,cause,hpo-09413
gene-01027,develop,small_molecule-35412
gene-01027,regulate,protein-04740
gene-01028,act,gene-02296
gene-01028,act,gene-07205
gene-01028,affect,gene-03339
gene-01029,associate,hpo-09413
gene-01029,associate,small_molecule-35412
gene-01029,expression,gene-00295
gene-01029,prevent,hpo-09089
gene-01029,protect,hpo-09415
gene-01031,interact,gene-06602
gene-01066,affect,disease-1280
gene-01066,affect,disease-1503
gene-01066,affect,hpo-09089
gene-01066,affect,hpo-09413
gene-01066,affect,hpo-09697
gene-01066,affect,hpo-09731
gene-01066,affect,small_molecule-35412
gene-01066,associate,disease-0059
gene-01066,associate,disease-0869
gene-01066,associate,hpo-09419
gene-01066,associate,hpo-09652
gene-01066,associate,hpo-09697
gene-01066,associate,hpo-13562
gene-01066,demonstr,small_molecule-35412
gene-01066,determin,disease-0869
gene-01066,develop,hpo-09738
gene-01066,focus,disease-5103
gene-01066,gene,gene-00293
gene-01066,gene,small_molecule-46971
gene-01066,identifi,small_molecule-35412
gene-01066,marker,hpo-13059
gene-01066,marker,hpo-13562
gene-01066,reduce,small_molecule-35412
gene-01066,regulate,gene-01319
gene-01066,risk,disease-0059
gene-01066,risk,hpo-09731
gene-01066,risk,hpo-09738
gene-01066,risk,small_molecule-21724
gene-01066,risk,small_molecule-35412
gene-01066,treat,disease-5103
gene-01073,reduce,hpo-13546
gene-01082,associate,hpo-09089
gene-01082,associate,small_molecule-36299
gene-01082,marker,gene-00705
gene-01082,phosphorylation,small_molecule-36299
gene-01085,associate,small_molecule-35412
gene-01092,associate,hpo-09089
gene-01092,associate,small_molecule-36299
gene-01092,phosphorylation,small_molecule-36299
gene-01095,associate,small_molecule-09444
gene-01095,associate,small_molecule-35412
gene-01095,require,gene-07277
gene-01095,show,hpo-09091
gene-01095,show,small_molecule-35412
gene-01105,affect,hpo-13059
gene-01105,affect,hpo-13387
gene-01105,affect,hpo-13536
gene-01105,expression,gene-01331
gene-01105,expression,gene-04295
gene-01105,expression,gene-08330
gene-01110,associate,hpo-04112
gene-01112,conside,hpo-13631
gene-01117,activate,gene-00587
gene-01117,affect,disease-0059
gene-01117,affect,gene-07550
gene-01117,affect,hpo-09089
gene-01117,affect,hpo-09413
gene-01117,affect,small_molecule-35412
gene-01117,associate,disease-0059
gene-01117,associate,disease-5103
gene-01117,associate,gene-00293
gene-01117,associate,gene-00859
gene-01117,associate,hpo-09091
gene-01117,associate,hpo-09413
gene-01117,associate,hpo-09419
gene-01117,associate,hpo-09698
gene-01117,associate,hpo-13059
gene-01117,associate,small_molecule-35412
gene-01117,cause,disease-0059
gene-01117,cause,gene-00295
gene-01117,cause,small_molecule-35412
gene-01117,change,small_molecule-35412
gene-01117,conside,disease-0059
gene-01117,demonstr,gene-01638
gene-01117,encode,gene-00982
gene-01117,exist,hpo-13528
gene-01117,exist,hpo-13631
gene-01117,exist,small_molecule-35412
gene-01117,identifi,disease-0059
gene-01117,identifi,hpo-13059
gene-01117,identifi,hpo-13102
gene-01117,interact,gene-00293
gene-01117,interact,hpo-13528
gene-01117,observe,gene-00293
gene-01117,patholog,disease-0059
gene-01117,patholog,small_molecule-35412
gene-01117,risk,disease-0059
gene-01117,risk,disease-1280
gene-01117,risk,disease-5103
gene-01117,risk,disease-5111
gene-01117,risk,hpo-12850
gene-01117,risk,hpo-13059
gene-01117,risk,small_molecule-35412
gene-01117,show,gene-00293
gene-01117,show,gene-02508
gene-01119,expression,gene-01117
gene-01123,abolish,gene-06999
gene-01123,activate,gene-00201
gene-01123,activate,gene-04423
gene-01123,activate,gene-24989
gene-01123,activate,small_molecule-02455
gene-01123,affect,disease-3681
gene-01123,affect,disease-5240
gene-01123,associate,gene-03339
gene-01123,cause,gene-05167
gene-01123,depend,gene-00666
gene-01123,depend,protein-10552
gene-01123,disrupt,hpo-09415
gene-01123,expression,gene-03339
gene-01123,expression,gene-05708
gene-01123,expression,small_molecule-35412
gene-01123,identifi,gene-12862
gene-01123,improve,hpo-09413
gene-01123,increase,gene-05167
gene-01123,increase,small_molecule-35412
gene-01123,inhibit,gene-03339
gene-01123,inhibit,gene-04423
gene-01123,observe,small_molecule-01697
gene-01123,patholog,small_molecule-35412
gene-01123,phosphorylation,gene-01890
gene-01123,reduce,gene-03339
gene-01123,reduce,gene-06261
gene-01123,regulate,gene-01125
gene-01123,regulate,gene-03014
gene-01123,regulate,gene-03339
gene-01123,regulate,gene-06999
gene-01123,regulate,gene-24989
gene-01123,regulate,hpo-09089
gene-01123,regulate,hpo-13059
gene-01123,regulate,protein-10552
gene-01123,serve,small_molecule-35412
gene-01123,signal,hpo-09413
gene-01123,signal,small_molecule-35412
gene-01124,bind,gene-03014
gene-01125,activate,gene-04480
gene-01125,activate,small_molecule-09449
gene-01125,mutate,gene-04480
gene-01125,mutate,gene-21402
gene-01125,regulate,hpo-09089
gene-01129,associate,hpo-09697
gene-01129,expression,hpo-13632
gene-01130,regulate,gene-01243
gene-01131,associate,gene-01833
gene-01131,associate,gene-02451
gene-01131,associate,gene-02682
gene-01131,expression,gene-00295
gene-01131,increase,gene-00295
gene-01137,interact,gene-00124
gene-01137,interact,gene-00637
gene-01138,risk,hpo-13562
gene-01138,show,small_molecule-35412
gene-01144,cause,gene-10104
gene-01144,reduce,hpo-09387
gene-01162,reduce,small_molecule-35412
gene-01163,activate,gene-02058
gene-01163,activate,gene-02875
gene-01163,associate,gene-03339
gene-01163,cause,gene-03339
gene-01163,cause,hpo-02571
gene-01163,cause,hpo-09419
gene-01163,gene,hpo-13074
gene-01163,observe,gene-02153
gene-01163,occur,small_molecule-16705
gene-01163,reduce,hpo-09091
gene-01165,cause,gene-05319
gene-01166,expression,hpo-09091
gene-01166,gene,gene-00293
gene-01166,gene,gene-03562
gene-01166,gene,gene-04150
gene-01166,have,gene-01165
gene-01166,have,gene-18529
gene-01166,have,small_molecule-20487
gene-01166,reduce,gene-03562
gene-01166,risk,hpo-09089
gene-01166,risk,hpo-13562
gene-01166,signal,small_molecule-35412
gene-01166,stimul,gene-18529
gene-01166,studi,gene-18529
gene-01167,act,gene-21837
gene-01167,affect,disease-3983
gene-01167,associate,disease-0059
gene-01167,associate,disease-3983
gene-01167,associate,disease-5103
gene-01167,associate,gene-00293
gene-01167,associate,gene-02347
gene-01167,associate,gene-02889
gene-01167,associate,gene-03339
gene-01167,associate,gene-05029
gene-01167,associate,gene-07857
gene-01167,associate,gene-12258
gene-01167,associate,hpo-09089
gene-01167,associate,hpo-13562
gene-01167,associate,small_molecule-24744
gene-01167,associate,small_molecule-35412
gene-01167,associate,small_molecule-36299
gene-01167,bind,hpo-09089
gene-01167,cause,disease-3983
gene-01167,cause,disease-5103
gene-01167,cause,hpo-09089
gene-01167,cause,hpo-09698
gene-01167,change,gene-03339
gene-01167,change,hpo-09089
gene-01167,change,hpo-09413
gene-01167,change,hpo-13059
gene-01167,conside,gene-05286
gene-01167,contain,gene-24031
gene-01167,contain,hpo-13059
gene-01167,contain,small_molecule-03166
gene-01167,control,hpo-13562
gene-01167,control,small_molecule-35412
gene-01167,demonstr,small_molecule-35412
gene-01167,differenti,small_molecule-35412
gene-01167,focus,gene-01228
gene-01167,focus,gene-03173
gene-01167,focus,gene-06783
gene-01167,gene,gene-00293
gene-01167,improve,gene-03339
gene-01167,increase,gene-03339
gene-01167,increase,gene-05029
gene-01167,increase,hpo-13059
gene-01167,increase,hpo-13309
gene-01167,increase,hpo-13562
gene-01167,increase,small_molecule-35412
gene-01167,marker,disease-0059
gene-01167,marker,disease-5103
gene-01167,marker,gene-00295
gene-01167,marker,gene-00922
gene-01167,marker,gene-00924
gene-01167,marker,gene-01623
gene-01167,marker,gene-02098
gene-01167,marker,gene-03335
gene-01167,marker,gene-03339
gene-01167,marker,gene-03856
gene-01167,marker,gene-05457
gene-01167,marker,gene-06039
gene-01167,marker,gene-06043
gene-01167,marker,gene-06305
gene-01167,marker,gene-08158
gene-01167,marker,gene-09442
gene-01167,marker,gene-15453
gene-01167,marker,small_molecule-35412
gene-01167,observe,small_molecule-35412
gene-01167,occur,small_molecule-35412
gene-01167,patholog,small_molecule-35412
gene-01167,predict,hpo-09089
gene-01167,predict,hpo-09091
gene-01167,production,disease-0869
gene-01167,production,gene-00193
gene-01167,production,small_molecule-35412
gene-01167,reduce,hpo-08993
gene-01167,reduce,hpo-13562
gene-01167,reduce,small_molecule-35412
gene-01167,regulate,gene-07671
gene-01167,regulate,small_molecule-35412
gene-01167,risk,disease-5103
gene-01167,serve,small_molecule-35412
gene-01170,reduce,gene-00037
gene-01179,expression,small_molecule-06217
gene-01179,increase,small_molecule-06217
gene-01180,associate,disease-5103
gene-01184,regulate,gene-02819
gene-01193,affect,hpo-08496
gene-01193,identifi,hpo-09089
gene-01196,affect,gene-00218
gene-01196,affect,gene-21835
gene-01196,affect,hpo-04141
gene-01196,analyz,small_molecule-35412
gene-01196,associate,disease-0059
gene-01196,associate,disease-0869
gene-01196,associate,disease-5103
gene-01196,associate,gene-00295
gene-01196,associate,hpo-05508
gene-01196,associate,hpo-13562
gene-01196,associate,small_molecule-28869
gene-01196,associate,small_molecule-35412
gene-01196,associate,small_molecule-36531
gene-01196,cause,gene-13835
gene-01196,cause,hpo-13291
gene-01196,cause,small_molecule-28869
gene-01196,disrupt,hpo-04141
gene-01196,expression,gene-00295
gene-01196,focus,disease-0059
gene-01196,found,disease-0059
gene-01196,found,small_molecule-28869
gene-01196,inhibit,gene-01228
gene-01196,inhibit,hpo-04141
gene-01196,inhibit,hpo-09091
gene-01196,interact,gene-00293
gene-01196,interact,protein-03175
gene-01196,interact,small_molecule-35412
gene-01196,patholog,disease-0059
gene-01196,patholog,disease-5103
gene-01196,production,gene-01228
gene-01196,reduce,gene-00295
gene-01196,reduce,hpo-09091
gene-01196,risk,hpo-13059
gene-01196,risk,small_molecule-35412
gene-01196,show,gene-00295
gene-01196,show,small_molecule-35412
gene-01196,studi,small_molecule-35412
gene-01201,encode,small_molecule-28435
gene-01214,affect,disease-5103
gene-01214,increase,gene-04393
gene-01214,show,hpo-09091
gene-01214,show,hpo-09493
gene-01215,associate,disease-0059
gene-01215,associate,hpo-13562
gene-01215,cause,small_molecule-35663
gene-01215,expression,gene-19434
gene-01215,expression,hpo-09091
gene-01223,marker,disease-5103
gene-01224,associate,gene-21402
gene-01224,associate,hpo-09802
gene-01224,identifi,gene-01435
gene-01224,interact,gene-04480
gene-01228,affect,drug-08231
gene-01228,associate,hpo-09089
gene-01228,marker,disease-5103
gene-01228,reduce,small_molecule-28869
gene-01228,risk,disease-0869
gene-01229,affect,gene-03339
gene-01229,affect,small_molecule-35412
gene-01229,associate,gene-00295
gene-01229,associate,hpo-03244
gene-01229,associate,hpo-09089
gene-01229,associate,small_molecule-28869
gene-01229,associate,small_molecule-35412
gene-01229,cause,hpo-09425
gene-01229,cause,hpo-13319
gene-01229,change,small_molecule-35412
gene-01229,confer,disease-0059
gene-01229,contain,hpo-08732
gene-01229,encode,hpo-09425
gene-01229,expression,disease-0059
gene-01229,feature,hpo-09425
gene-01229,focus,hpo-13059
gene-01229,gene,disease-0059
gene-01229,gene,small_molecule-35412
gene-01229,increase,disease-0059
gene-01229,increase,small_molecule-35412
gene-01229,initi,hpo-09089
gene-01229,interact,gene-02831
gene-01229,patholog,disease-0270
gene-01229,risk,disease-0869
gene-01229,risk,disease-1280
gene-01229,risk,hpo-13055
gene-01229,risk,small_molecule-35412
gene-01229,show,small_molecule-02236
gene-01229,show,small_molecule-35412
gene-01231,associate,gene-00295
gene-01232,associate,disease-0059
gene-01241,expression,gene-00295
gene-01243,affect,small_molecule-28869
gene-01243,associate,hpo-09091
gene-01243,bind,protein-06888
gene-01243,cause,gene-03339
gene-01243,cause,hpo-09089
gene-01243,cause,small_molecule-35412
gene-01243,improve,hpo-13528
gene-01243,observe,gene-00293
gene-01243,prevent,hpo-09090
gene-01243,reduce,gene-03339
gene-01252,affect,drug-10882
gene-01266,marker,disease-0271
gene-01272,associate,small_molecule-35412
gene-01272,gene,small_molecule-35412
gene-01273,associate,hpo-13562
gene-01273,detect,hpo-13562
gene-01273,gene,small_molecule-35412
gene-01273,risk,disease-1503
gene-01284,marker,gene-06541
gene-01289,associate,gene-01291
gene-01289,associate,small_molecule-35412
gene-01289,risk,gene-00293
gene-01289,risk,small_molecule-35412
gene-01291,associate,gene-01289
gene-01291,cause,small_molecule-35412
gene-01291,expression,small_molecule-35412
gene-01291,risk,gene-05122
gene-01291,risk,small_molecule-35412
gene-01301,regulate,gene-00295
gene-01304,affect,disease-0059
gene-01305,associate,hpo-13562
gene-01312,activate,gene-13600
gene-01312,affect,disease-3983
gene-01312,associate,disease-0059
gene-01312,associate,disease-3983
gene-01312,cause,gene-00295
gene-01312,cause,gene-00869
gene-01312,control,gene-00015
gene-01312,interact,gene-13600
gene-01312,phosphorylation,gene-13600
gene-01312,regulate,hpo-09698
gene-01312,risk,small_molecule-35412
gene-01312,serve,small_molecule-35412
gene-01312,transloc,gene-00295
gene-01313,associate,gene-04428
gene-01313,protect,hpo-08496
gene-01313,signal,gene-02825
gene-01315,protect,disease-5103
gene-01319,associate,disease-0213
gene-01319,associate,disease-1503
gene-01319,associate,hpo-09565
gene-01319,develop,hpo-09738
gene-01319,risk,disease-0869
gene-01319,risk,disease-5103
gene-01320,associate,hpo-13059
gene-01323,demonstr,gene-00293
gene-01323,interact,gene-02176
gene-01323,maintain,gene-02176
gene-01323,regulate,disease-1705
gene-01323,show,hpo-09693
gene-01323,show,hpo-09726
gene-01331,affect,disease-0059
gene-01331,affect,gene-00002
gene-01331,affect,gene-00295
gene-01331,affect,hpo-13303
gene-01331,affect,small_molecule-35412
gene-01331,affect,small_molecule-36531
gene-01331,associate,disease-0059
gene-01331,associate,gene-05292
gene-01331,associate,gene-21926
gene-01331,associate,hpo-08702
gene-01331,associate,hpo-09091
gene-01331,associate,hpo-12857
gene-01331,associate,hpo-13059
gene-01331,associate,hpo-13075
gene-01331,associate,hpo-13528
gene-01331,associate,hpo-13562
gene-01331,associate,small_molecule-28869
gene-01331,associate,small_molecule-35412
gene-01331,cause,gene-00295
gene-01331,cause,small_molecule-35412
gene-01331,demonstr,small_molecule-35412
gene-01331,determin,small_molecule-35412
gene-01331,enhance,disease-5103
gene-01331,exist,small_molecule-35412
gene-01331,focus,small_molecule-35081
gene-01331,gene,gene-00293
gene-01331,gene,hpo-13303
gene-01331,gene,small_molecule-35412
gene-01331,inhibit,gene-34309
gene-01331,inhibit,hpo-09089
gene-01331,inhibit,hpo-12855
gene-01331,marker,hpo-09089
gene-01331,production,drug-09951
gene-01331,reduce,gene-00295
gene-01331,regulate,small_molecule-35412
gene-01331,response,hpo-13303
gene-01331,risk,disease-0059
gene-01331,risk,gene-07383
gene-01331,risk,hpo-09419
gene-01331,risk,hpo-12857
gene-01331,risk,small_molecule-35412
gene-01332,associate,disease-2218
gene-01332,conside,disease-2218
gene-01340,activate,gene-03765
gene-01340,increase,small_molecule-35412
gene-01343,act,gene-04480
gene-01343,activate,small_molecule-35412
gene-01343,associate,gene-00295
gene-01343,cause,gene-02688
gene-01343,cause,small_molecule-35412
gene-01343,reduce,drug-04821
gene-01343,regulate,gene-10333
gene-01343,regulate,small_molecule-11162
gene-01343,regulate,small_molecule-11323
gene-01343,regulate,small_molecule-35412
gene-01343,require,drug-04821
gene-01343,serve,small_molecule-35412
gene-01345,increase,small_molecule-35412
gene-01345,risk,disease-0869
gene-01364,increase,small_molecule-35412
gene-01365,expression,hpo-09091
gene-01365,require,gene-02153
gene-01365,require,gene-05965
gene-01365,require,protein-03556
gene-01365,require,protein-04236
gene-01367,generate,disease-1280
gene-01369,interact,gene-03339
gene-01369,regulate,hpo-09425
gene-01382,cause,disease-3136
gene-01383,activate,protein-05566
gene-01383,affect,hpo-13059
gene-01383,associate,gene-03339
gene-01383,associate,hpo-08732
gene-01383,associate,hpo-09091
gene-01383,associate,hpo-13059
gene-01383,cause,gene-09199
gene-01383,cause,protein-05566
gene-01383,change,gene-02498
gene-01383,expression,hpo-08911
gene-01383,expression,hpo-09413
gene-01383,expression,small_molecule-35412
gene-01383,increase,gene-00295
gene-01383,inhibit,drug-05346
gene-01383,inhibit,gene-01163
gene-01383,particip,gene-00295
gene-01383,regulate,disease-0059
gene-01383,regulate,disease-5103
gene-01383,regulate,hpo-09413
gene-01383,regulate,hpo-13059
gene-01383,regulate,hpo-13631
gene-01383,regulate,small_molecule-35412
gene-01383,show,protein-05566
gene-01387,associate,hpo-09796
gene-01387,cause,hpo-12620
gene-01387,feature,hpo-09419
gene-01389,associate,disease-0059
gene-01389,expression,gene-02058
gene-01389,expression,hpo-00002
gene-01394,detect,hpo-13352
gene-01394,marker,small_molecule-35412
gene-01396,associate,hpo-13080
gene-01399,cause,gene-03339
gene-01403,regulate,gene-24048
gene-01403,studi,disease-0869
gene-01404,associate,gene-00293
gene-01404,associate,gene-21835
gene-01404,associate,protein-03175
gene-01404,associate,small_molecule-21724
gene-01404,cause,disease-0059
gene-01417,cause,gene-06060
gene-01418,cause,gene-00295
gene-01418,provid,small_molecule-35412
gene-01418,reduce,disease-1280
gene-01423,associate,gene-00445
gene-01435,associate,gene-01224
gene-01436,associate,gene-03339
gene-01436,cause,disease-1164
gene-01436,conside,disease-3983
gene-01436,conside,hpo-04999
gene-01436,conside,hpo-08544
gene-01436,detect,disease-1280
gene-01436,detect,gene-01439
gene-01436,expression,disease-1280
gene-01436,identifi,gene-03339
gene-01436,identifi,hpo-04999
gene-01438,affect,small_molecule-21724
gene-01438,associate,hpo-09419
gene-01438,cause,gene-02818
gene-01438,cause,gene-02819
gene-01438,cause,gene-20547
gene-01438,determin,gene-35045
gene-01439,detect,disease-1280
gene-01442,affect,gene-04540
gene-01442,affect,small_molecule-35412
gene-01442,associate,disease-0869
gene-01442,marker,disease-5103
gene-01442,marker,gene-42742
gene-01442,regulate,gene-04551
gene-01443,activate,gene-00295
gene-01443,interact,gene-21402
gene-01443,interact,small_molecule-16705
gene-01450,risk,hpo-09419
gene-01450,risk,hpo-13562
gene-01451,gene,hpo-13562
gene-01455,associate,disease-1503
gene-01455,associate,disease-1869
gene-01455,associate,hpo-09624
gene-01455,develop,small_molecule-35412
gene-01455,expression,gene-24104
gene-01455,identifi,gene-00845
gene-01455,increase,gene-00295
gene-01455,interact,gene-00124
gene-01455,interact,gene-00637
gene-01455,marker,disease-5103
gene-01455,marker,gene-24104
gene-01455,phosphorylation,gene-00845
gene-01455,regulate,gene-00845
gene-01459,exist,gene-01461
gene-01459,exist,hpo-09639
gene-01459,exist,hpo-09731
gene-01460,associate,disease-5103
gene-01460,associate,gene-17864
gene-01460,identifi,disease-1503
gene-01460,inhibit,gene-03339
gene-01460,regulate,gene-16688
gene-01462,associate,hpo-09624
gene-01470,encode,protein-07379
gene-01470,regulate,small_molecule-35412
gene-01474,affect,disease-0059
gene-01474,affect,disease-1705
gene-01474,affect,disease-2218
gene-01474,affect,disease-5103
gene-01474,affect,hpo-09089
gene-01474,affect,hpo-13059
gene-01474,associate,disease-0059
gene-01474,associate,disease-1705
gene-01474,associate,disease-2218
gene-01474,associate,gene-01387
gene-01474,associate,gene-03339
gene-01474,associate,hpo-02571
gene-01474,associate,hpo-08732
gene-01474,associate,hpo-09089
gene-01474,associate,hpo-13059
gene-01474,bind,gene-04366
gene-01474,cause,disease-0059
gene-01474,cause,disease-5103
gene-01474,cause,gene-00295
gene-01474,cause,gene-01503
gene-01474,cause,hpo-09089
gene-01474,cause,hpo-09425
gene-01474,cause,small_molecule-35412
gene-01474,expression,disease-1705
gene-01474,expression,disease-2218
gene-01474,expression,gene-07856
gene-01474,identifi,disease-1705
gene-01474,increase,disease-1705
gene-01474,increase,disease-2218
gene-01474,increase,disease-5103
gene-01474,increase,gene-03339
gene-01474,increase,hpo-13059
gene-01474,increase,small_molecule-35412
gene-01474,inhibit,gene-03339
gene-01474,inhibit,gene-04366
gene-01474,interact,gene-00295
gene-01474,interact,gene-01503
gene-01474,marker,small_molecule-35412
gene-01474,patholog,disease-1705
gene-01474,patholog,disease-2218
gene-01474,reduce,gene-00295
gene-01474,regulate,disease-2218
gene-01474,regulate,disease-5103
gene-01474,regulate,hpo-09089
gene-01474,show,gene-05459
gene-01476,affect,small_molecule-35412
gene-01483,associate,hpo-13562
gene-01489,cause,hpo-13059
gene-01489,inhibit,gene-00295
gene-01489,inhibit,gene-04423
gene-01489,patholog,small_molecule-35412
gene-01489,reduce,hpo-09091
gene-01489,reduce,hpo-09413
gene-01489,reduce,hpo-13059
gene-01489,reduce,small_molecule-35412
gene-01489,regulate,hpo-09413
