H,R,T
gene-02174,treat,phenotype-12952
gene-02197,regulate,gene-20404
gene-02197,treat,phenotype-13610
gene-02198,associate,gene-02197
gene-02208,observe,gene-04039
gene-02208,reduce,disease-4933
gene-02208,treat,phenotype-10176
gene-02208,treat,phenotype-12952
gene-02208,use,phenotype-12952
gene-02213,control,disease-4933
gene-02268,reduce,gene-20404
gene-02271,associate,disease-4933
gene-02322,affect,phenotype-10176
gene-02322,control,phenotype-13307
gene-02322,regulate,disease-4933
gene-02329,interact,gene-04360
gene-02329,marker,disease-4933
gene-02359,act,gene-03016
gene-02359,activate,gene-01163
gene-02359,activate,gene-04428
gene-02359,bind,protein-14430
gene-02359,cause,gene-03015
gene-02359,cause,gene-03770
gene-02359,cause,gene-04047
gene-02359,cause,gene-20404
gene-02359,expression,small_molecule-14987
gene-02359,gene,phenotype-13631
gene-02359,require,gene-04047
gene-02373,change,phenotype-10095
gene-02383,associate,gene-20404
gene-02390,affect,disease-4933
gene-02390,affect,gene-20404
gene-02390,associate,disease-2005
gene-02390,associate,disease-4933
gene-02390,associate,gene-02397
gene-02390,associate,gene-20404
gene-02390,bind,gene-20404
gene-02390,bind,phenotype-13596
gene-02390,exist,gene-02397
gene-02390,found,disease-4933
gene-02390,gene,disease-4933
gene-02390,gene,gene-02397
gene-02390,gene,gene-20404
gene-02390,gene,phenotype-13596
gene-02390,identifi,gene-20404
gene-02390,increase,disease-4933
gene-02390,interact,gene-03475
gene-02390,risk,disease-4933
gene-02390,risk,gene-02397
gene-02390,risk,gene-20404
gene-02390,risk,phenotype-06503
gene-02390,risk,phenotype-06980
gene-02390,show,gene-02397
gene-02395,affect,gene-20404
gene-02395,associate,disease-4933
gene-02395,associate,phenotype-13596
gene-02395,bind,gene-20404
gene-02395,bind,phenotype-13596
gene-02395,control,gene-20404
gene-02395,found,disease-4933
gene-02395,interact,disease-4933
gene-02397,associate,disease-4933
gene-02397,associate,gene-20404
gene-02397,gene,disease-4933
gene-02397,gene,gene-02390
gene-02397,increase,gene-02390
gene-02397,risk,gene-20404
gene-02397,risk,phenotype-06503
gene-02469,associate,gene-20404
gene-02488,affect,phenotype-00281
gene-02488,inhibit,phenotype-00236
gene-02490,affect,disease-4933
gene-02490,patholog,disease-4933
gene-02499,cause,gene-05736
gene-02499,cause,gene-16544
gene-02500,associate,disease-4933
gene-02500,associate,phenotype-13631
gene-02500,cause,gene-20404
gene-02500,cause,protein-06739
gene-02500,expression,gene-07573
gene-02500,expression,phenotype-13631
gene-02500,expression,small_molecule-02455
gene-02500,inhibit,disease-4933
gene-02500,inhibit,phenotype-13631
gene-02500,provid,small_molecule-02455
gene-02500,reduce,disease-2160
gene-02500,reduce,disease-4933
gene-02500,reduce,phenotype-13610
gene-02500,treat,gene-20404
gene-02500,use,disease-4933
gene-02500,use,phenotype-13610
gene-02513,demonstr,phenotype-13596
gene-02518,associate,disease-4933
gene-02518,develop,disease-4933
gene-02518,encode,gene-11125
gene-02518,increase,disease-4933
gene-02518,regulate,gene-20404
gene-02518,require,gene-11125
gene-02528,marker,disease-4933
gene-02536,expression,gene-20404
gene-02566,affect,gene-20404
gene-02566,associate,disease-4933
gene-02566,conside,phenotype-09947
gene-02566,found,phenotype-09947
gene-02566,inhibit,disease-4933
gene-02566,interact,gene-00153
gene-02577,associate,disease-4933
gene-02579,activate,gene-03765
gene-02579,affect,disease-4933
gene-02579,affect,phenotype-13596
gene-02579,affect,small_molecule-19791
gene-02579,associate,phenotype-10187
gene-02579,cause,gene-01105
gene-02579,change,phenotype-07332
gene-02579,change,phenotype-10098
gene-02579,expression,disease-4933
gene-02579,expression,gene-05286
gene-02579,expression,gene-09402
gene-02579,expression,phenotype-13596
gene-02579,expression,phenotype-13631
gene-02579,increase,disease-4933
gene-02579,increase,gene-11423
gene-02579,inhibit,phenotype-13596
gene-02579,inhibit,small_molecule-21385
gene-02579,patholog,disease-4933
gene-02579,reduce,disease-4933
gene-02579,regulate,gene-20404
gene-02579,regulate,phenotype-13610
gene-02581,control,phenotype-13631
gene-02581,depend,gene-00486
gene-02581,increase,gene-00486
gene-02581,increase,gene-03472
gene-02581,inhibit,gene-00486
gene-02581,interact,gene-00486
gene-02581,regulate,disease-4933
gene-02581,regulate,phenotype-13631
gene-02581,response,phenotype-13631
gene-02581,show,phenotype-13631
gene-02581,treat,disease-4933
gene-02585,reduce,gene-00016
gene-02586,abolish,gene-05682
gene-02586,abolish,gene-09533
gene-02586,abolish,gene-14135
gene-02586,associate,phenotype-09947
gene-02586,identifi,disease-4933
gene-02586,inhibit,drug-05145
gene-02596,encode,gene-01594
gene-02596,expression,gene-06543
gene-02596,regulate,disease-1488
gene-02658,determin,gene-20404
gene-02658,determin,phenotype-13610
gene-02677,control,phenotype-09947
gene-02677,particip,phenotype-13600
gene-02677,reduce,drug-00095
gene-02677,reduce,drug-13065
gene-02677,reduce,gene-04551
gene-02677,show,phenotype-09947
gene-02687,observe,disease-4933
gene-02693,associate,disease-4933
gene-02697,affect,phenotype-13631
gene-02697,change,disease-4933
gene-02697,expression,disease-4933
gene-02697,interact,gene-17059
gene-02698,enhance,small_molecule-04162
gene-02698,expression,gene-20404
gene-02698,reduce,gene-00390
gene-02698,reduce,gene-01343
gene-02702,associate,gene-06038
gene-02704,expression,disease-4933
gene-02704,expression,gene-05002
gene-02706,affect,disease-4933
gene-02713,increase,disease-4933
gene-02713,patholog,disease-4933
gene-02721,observe,gene-05002
gene-02732,patholog,gene-20404
gene-02750,cause,phenotype-13631
gene-02750,expression,small_molecule-11583
gene-02750,increase,gene-01565
gene-02750,inhibit,gene-02804
gene-02775,show,gene-20404
gene-02784,expression,disease-4933
gene-02787,associate,drug-10260
gene-02787,associate,gene-02889
gene-02787,associate,phenotype-13596
gene-02787,expression,disease-4933
gene-02787,expression,small_molecule-11583
gene-02787,identifi,gene-20404
gene-02787,increase,disease-2218
gene-02787,increase,gene-04039
gene-02787,increase,gene-20404
gene-02803,change,gene-03917
gene-02803,stimul,gene-05708
gene-02804,cause,disease-1777
gene-02804,cause,gene-14130
gene-02804,cause,gene-14172
gene-02804,cause,phenotype-13596
gene-02804,focus,phenotype-13599
gene-02804,treat,gene-03468
gene-02816,cause,gene-00486
gene-02816,consist,gene-00486
gene-02816,increase,disease-4933
gene-02832,expression,gene-20404
gene-02834,associate,gene-00261
gene-02873,associate,gene-02290
gene-02873,associate,gene-02804
gene-02873,associate,gene-03770
gene-02873,treat,disease-2160
gene-02873,treat,disease-4933
gene-02873,treat,phenotype-13610
gene-02875,activate,disease-4933
gene-02875,activate,gene-03770
gene-02875,activate,phenotype-13631
gene-02875,affect,drug-08346
gene-02875,associate,disease-4933
gene-02875,associate,gene-06018
gene-02875,associate,phenotype-13610
gene-02875,cause,disease-4933
gene-02875,cause,gene-05044
gene-02875,cause,phenotype-13596
gene-02875,depend,gene-05044
gene-02875,expression,disease-4933
gene-02875,expression,gene-00486
gene-02875,expression,gene-02876
gene-02875,expression,gene-02878
gene-02875,expression,gene-02957
gene-02875,expression,gene-03475
gene-02875,expression,gene-05029
gene-02875,expression,gene-06211
gene-02875,expression,gene-07417
gene-02875,expression,gene-08823
gene-02875,expression,gene-11125
gene-02875,expression,gene-11346
gene-02875,expression,phenotype-07011
gene-02875,expression,phenotype-13610
gene-02875,expression,small_molecule-26886
gene-02875,increase,gene-05044
gene-02875,observe,phenotype-13610
gene-02875,regulate,phenotype-13610
gene-02875,risk,disease-4933
gene-02875,risk,gene-20404
gene-02875,risk,phenotype-13610
gene-02875,stimul,gene-12084
gene-02876,expression,gene-20404
gene-02876,increase,phenotype-13610
gene-02876,particip,phenotype-13129
gene-02878,associate,disease-4933
gene-02879,associate,disease-4933
gene-02885,associate,gene-00166
gene-02885,associate,phenotype-13610
gene-02885,associate,phenotype-13631
gene-02885,expression,phenotype-10007
gene-02885,expression,phenotype-13610
gene-02885,stimul,gene-04077
gene-02887,associate,phenotype-13610
gene-02887,expression,phenotype-10007
gene-02889,associate,gene-04150
gene-02889,associate,small_molecule-19312
gene-02889,cause,disease-4933
gene-02889,cause,phenotype-13596
gene-02889,cause,small_molecule-09029
gene-02889,demonstr,disease-4933
gene-02889,determin,gene-20404
gene-02889,determin,phenotype-09985
gene-02889,determin,phenotype-09986
gene-02889,expression,gene-02895
gene-02889,expression,gene-04423
gene-02889,expression,gene-27014
gene-02889,increase,disease-4933
gene-02889,increase,gene-20404
gene-02889,marker,phenotype-09947
gene-02889,patholog,phenotype-13610
gene-02889,reduce,gene-02895
gene-02889,reduce,gene-09449
gene-02889,reduce,gene-20404
gene-02889,regulate,disease-4933
gene-02889,regulate,phenotype-13596
gene-02889,regulate,phenotype-13610
gene-02889,risk,disease-4933
gene-02889,show,disease-4933
gene-02889,show,gene-20404
gene-02889,stimul,gene-03608
gene-02889,stimul,gene-12084
gene-02889,stimul,gene-27014
gene-02890,associate,disease-4933
gene-02890,associate,gene-06789
gene-02890,risk,disease-4933
gene-02894,associate,disease-2005
gene-02894,consist,gene-02882
gene-02894,consist,gene-02893
gene-02894,consist,gene-03009
gene-02894,consist,gene-03011
gene-02894,consist,gene-14119
gene-02894,consist,gene-16408
gene-02894,reduce,disease-4933
gene-02894,risk,disease-2005
gene-02895,associate,phenotype-13631
gene-02895,cause,gene-20404
gene-02895,expression,gene-20404
gene-02895,increase,disease-4933
gene-02895,inhibit,gene-04750
gene-02895,observe,disease-4933
gene-02895,reduce,gene-09449
gene-02895,show,gene-20404
gene-02898,protect,phenotype-13600
gene-02901,activate,disease-4933
gene-02901,associate,phenotype-13610
gene-02901,associate,phenotype-13631
gene-02901,cause,gene-03475
gene-02901,expression,gene-05708
gene-02901,found,gene-02885
gene-02901,gene,disease-4933
gene-02904,phosphorylation,gene-05399
gene-02906,associate,disease-4933
gene-02907,associate,disease-4933
gene-02910,activate,gene-05403
gene-02910,activate,gene-05856
gene-02910,affect,disease-4933
gene-02910,affect,phenotype-13610
gene-02910,associate,disease-4933
gene-02910,associate,gene-20404
gene-02910,associate,phenotype-13610
gene-02910,associate,phenotype-13631
gene-02910,associate,small_molecule-08347
gene-02910,cause,disease-4933
gene-02910,depend,phenotype-09947
gene-02910,expression,phenotype-13610
gene-02910,increase,phenotype-09956
gene-02910,marker,gene-01852
gene-02910,observe,gene-20404
gene-02910,observe,phenotype-13610
gene-02910,reduce,gene-03608
gene-02910,reduce,gene-04432
gene-02910,risk,gene-20404
gene-02910,stimul,gene-04077
gene-02913,regulate,gene-04677
gene-02913,risk,disease-2005
gene-02913,risk,phenotype-09983
gene-02916,treat,disease-4933
gene-02917,abolish,drug-13650
gene-02917,associate,disease-4933
gene-02917,associate,gene-11423
gene-02917,associate,gene-20404
gene-02917,associate,phenotype-13610
gene-02917,associate,phenotype-13631
gene-02917,change,gene-20404
gene-02917,depend,phenotype-13596
gene-02917,enhance,gene-05033
gene-02917,expression,gene-04423
gene-02917,expression,gene-27014
gene-02917,identifi,disease-4933
gene-02917,increase,gene-01882
gene-02917,increase,gene-20404
gene-02917,inhibit,gene-01163
gene-02917,patholog,phenotype-13610
gene-02917,produce,phenotype-13631
gene-02917,reduce,gene-02889
gene-02917,reduce,phenotype-09980
gene-02917,stimul,gene-03608
gene-02917,stimul,gene-27014
gene-02918,cause,disease-4933
gene-02918,cause,drug-13650
gene-02918,cause,gene-02910
gene-02918,cause,gene-05036
gene-02918,cause,phenotype-13631
gene-02918,expression,phenotype-13610
gene-02918,marker,disease-4933
gene-02918,occur,disease-4933
gene-02918,patholog,disease-4933
gene-02918,patholog,phenotype-13129
gene-02936,inhibit,gene-02873
gene-02942,control,gene-04177
gene-02942,show,disease-4933
gene-02942,show,phenotype-07292
gene-02955,activate,gene-01163
gene-02955,regulate,gene-03631
gene-02957,expression,gene-20404
gene-02957,increase,phenotype-13610
gene-02958,affect,disease-4933
gene-02958,affect,gene-20404
gene-02958,associate,disease-4933
gene-02958,associate,disease-6572
gene-02958,associate,gene-07930
gene-02958,associate,gene-20404
gene-02958,associate,phenotype-04247
gene-02958,associate,small_molecule-35207
gene-02958,cause,gene-07930
gene-02958,cause,gene-20404
gene-02958,cause,small_molecule-35207
gene-02958,change,disease-4933
gene-02958,detect,gene-00312
gene-02958,detect,small_molecule-35207
gene-02958,identifi,disease-4933
gene-02958,protect,disease-4933
gene-02965,expression,gene-14135
gene-02965,expression,gene-18639
gene-02965,reduce,gene-02961
gene-02981,enhance,gene-20404
gene-02981,expression,phenotype-10178
gene-02985,reduce,gene-04049
gene-02996,associate,gene-01138
gene-02997,cause,disease-4933
gene-02997,cause,protein-03556
gene-02997,feature,disease-4933
gene-03009,associate,gene-02917
gene-03009,associate,gene-03011
gene-03009,associate,gene-20404
gene-03011,associate,gene-02917
gene-03011,associate,gene-20404
gene-03014,bind,gene-01163
gene-03014,cause,phenotype-13596
gene-03014,cause,phenotype-13600
gene-03014,contain,gene-02151
gene-03014,determin,phenotype-09985
gene-03014,determin,phenotype-09986
gene-03014,expression,gene-22611
gene-03014,show,phenotype-13600
gene-03015,associate,disease-4933
gene-03015,cause,gene-05103
gene-03015,increase,phenotype-13596
gene-03016,cause,phenotype-13596
gene-03016,cause,phenotype-13600
gene-03066,reduce,gene-00485
gene-03066,show,gene-00656
gene-03073,associate,phenotype-10187
gene-03095,expression,gene-20404
gene-03118,associate,disease-2005
gene-03118,associate,disease-4933
gene-03118,cause,gene-20404
gene-03118,develop,disease-2005
gene-03118,found,disease-2005
gene-03118,regulate,gene-20404
gene-03179,inhibit,gene-01163
gene-03179,inhibit,gene-03770
gene-03184,associate,disease-4933
gene-03184,associate,gene-20404
gene-03184,associate,phenotype-09985
gene-03184,feature,gene-20404
gene-03184,show,small_molecule-25539
gene-03195,exist,phenotype-12641
gene-03195,regulate,disease-4933
gene-03201,associate,phenotype-10127
gene-03214,cause,phenotype-00496
gene-03214,cause,phenotype-13542
gene-03250,develop,phenotype-04152
gene-03250,develop,phenotype-04198
gene-03255,affect,gene-20404
gene-03255,associate,phenotype-13626
gene-03255,increase,phenotype-12248
gene-03255,increase,phenotype-13626
gene-03260,associate,phenotype-13610
gene-03260,expression,gene-20404
gene-03260,expression,phenotype-13610
gene-03269,depend,gene-05681
gene-03279,associate,gene-05965
gene-03279,determin,gene-20404
gene-03290,cause,gene-14509
gene-03295,affect,phenotype-13631
gene-03296,affect,gene-05958
gene-03296,affect,small_molecule-10051
gene-03296,associate,gene-05958
gene-03296,cause,phenotype-13596
gene-03296,expression,gene-20404
gene-03296,expression,gene-24084
gene-03296,inhibit,gene-05958
gene-03296,occur,gene-20404
gene-03296,reduce,phenotype-13596
gene-03296,regulate,gene-09402
gene-03296,show,gene-02889
gene-03296,signal,gene-03295
gene-03296,signal,gene-05958
gene-03296,stimul,gene-05627
gene-03297,affect,small_molecule-10051
gene-03335,associate,disease-4933
gene-03335,cause,disease-2005
gene-03354,associate,phenotype-07326
gene-03354,associate,phenotype-10012
gene-03354,cause,disease-4933
gene-03354,risk,gene-20404
gene-03363,associate,disease-4933
gene-03363,cause,phenotype-13669
gene-03363,detect,phenotype-13600
gene-03363,increase,gene-20404
gene-03363,increase,phenotype-13610
gene-03363,patholog,disease-4933
gene-03363,reduce,disease-4933
gene-03363,response,phenotype-13631
gene-03363,show,gene-00651
gene-03363,show,gene-05708
gene-03368,cause,gene-20404
gene-03368,observe,gene-20404
gene-03375,protect,disease-4933
gene-03384,expression,disease-1432
gene-03384,expression,phenotype-13596
gene-03395,risk,disease-2005
gene-03417,expression,disease-4933
gene-03417,reduce,gene-02566
gene-03417,studi,disease-4933
gene-03442,associate,disease-4933
gene-03442,patholog,disease-4933
gene-03467,associate,disease-4933
gene-03467,detect,phenotype-13596
gene-03467,risk,gene-20404
gene-03468,associate,disease-4933
gene-03468,enhance,phenotype-13340
gene-03468,gene,small_molecule-08347
gene-03468,identifi,small_molecule-35284
gene-03468,production,gene-03472
gene-03468,risk,gene-20404
gene-03468,stimul,gene-12084
gene-03469,associate,disease-4933
gene-03469,regulate,small_molecule-08924
gene-03470,associate,disease-4933
gene-03470,increase,disease-1432
gene-03470,increase,gene-20404
gene-03470,risk,disease-4933
gene-03472,affect,disease-2005
gene-03472,affect,drug-08346
gene-03472,affect,phenotype-13600
gene-03472,associate,disease-4933
gene-03472,associate,gene-05286
gene-03472,associate,gene-20404
gene-03472,associate,phenotype-13596
gene-03472,bind,disease-4933
gene-03472,cause,gene-03608
gene-03472,cause,gene-05165
gene-03472,conside,disease-4933
gene-03472,consist,gene-03296
gene-03472,consist,phenotype-13596
gene-03472,develop,disease-4933
gene-03472,develop,phenotype-13596
gene-03472,expression,gene-03296
gene-03472,expression,gene-05661
gene-03472,expression,phenotype-06463
gene-03472,expression,phenotype-13596
gene-03472,gene,phenotype-13599
gene-03472,gene,small_molecule-08347
gene-03472,increase,disease-4933
gene-03472,increase,phenotype-13610
gene-03472,patholog,disease-4933
gene-03472,patholog,gene-03296
gene-03472,patholog,phenotype-13596
gene-03472,production,disease-4933
gene-03472,production,gene-08538
gene-03472,production,phenotype-13596
gene-03472,protect,phenotype-13596
gene-03472,reduce,disease-4933
gene-03472,reduce,phenotype-13596
gene-03472,regulate,disease-4933
gene-03472,regulate,gene-01567
gene-03472,risk,gene-20404
gene-03473,affect,phenotype-13596
gene-03473,associate,disease-4933
gene-03473,expression,phenotype-13596
gene-03475,act,gene-05470
gene-03475,activate,phenotype-13274
gene-03475,affect,small_molecule-24398
gene-03475,associate,disease-4933
gene-03475,associate,gene-04155
gene-03475,associate,gene-05627
gene-03475,associate,gene-20404
gene-03475,associate,gene-34309
gene-03475,associate,phenotype-13596
gene-03475,cause,disease-4933
gene-03475,cause,phenotype-13596
gene-03475,demonstr,gene-05708
gene-03475,develop,phenotype-13596
gene-03475,found,phenotype-10095
gene-03475,found,phenotype-10098
gene-03475,increase,disease-2160
gene-03475,interact,gene-02390
gene-03475,interact,gene-03472
gene-03475,marker,disease-2160
gene-03475,marker,phenotype-13610
gene-03475,observe,phenotype-13596
gene-03475,patholog,disease-4933
gene-03475,patholog,phenotype-13596
gene-03475,prevent,disease-4933
gene-03475,production,disease-4933
gene-03475,protect,disease-4933
gene-03475,protect,phenotype-13596
gene-03475,reduce,gene-02889
gene-03475,reduce,phenotype-13319
gene-03475,require,phenotype-13596
gene-03475,response,phenotype-06274
gene-03475,risk,gene-20404
gene-03476,associate,disease-4933
gene-03476,increase,disease-4933
gene-03476,increase,gene-20404
gene-03477,expression,gene-03608
gene-03477,increase,gene-03608
gene-03477,reduce,gene-03608
gene-03479,increase,disease-4933
gene-03479,protect,mirna-1939
gene-03479,risk,disease-4933
gene-03497,increase,disease-4933
gene-03499,patholog,gene-20404
gene-03507,cause,disease-4933
gene-03530,associate,disease-4933
gene-03530,serve,disease-2005
gene-03530,serve,gene-20404
gene-03604,affect,phenotype-13631
gene-03604,associate,disease-4933
gene-03604,expression,gene-01190
gene-03605,encode,disease-2160
gene-03605,encode,disease-4933
gene-03605,encode,phenotype-13610
gene-03608,act,gene-03290
gene-03608,affect,disease-4933
gene-03608,affect,small_molecule-08647
gene-03608,associate,disease-2160
gene-03608,associate,gene-02917
gene-03608,associate,phenotype-13598
gene-03608,cause,gene-01258
gene-03608,cause,gene-01565
gene-03608,contain,gene-03605
gene-03608,contain,gene-03610
gene-03608,contain,gene-27014
gene-03608,contain,gene-28551
gene-03608,encode,disease-2160
gene-03608,encode,disease-4933
gene-03608,encode,phenotype-13610
gene-03608,enhance,gene-04574
gene-03608,expression,disease-4933
gene-03608,expression,gene-01565
gene-03608,expression,gene-03014
gene-03608,expression,gene-03770
gene-03608,expression,gene-04428
gene-03608,feature,disease-2005
gene-03608,feature,disease-2160
gene-03608,feature,phenotype-13610
gene-03608,found,gene-27014
gene-03608,identifi,gene-02917
gene-03608,increase,gene-20404
gene-03608,increase,phenotype-13610
gene-03608,inhibit,gene-01565
gene-03608,inhibit,gene-05306
gene-03608,patholog,disease-4933
gene-03608,production,disease-4933
gene-03608,production,phenotype-10178
gene-03608,protect,gene-01565
gene-03608,reduce,gene-01630
gene-03608,reduce,gene-27014
gene-03608,regulate,disease-2160
gene-03608,regulate,gene-03631
gene-03608,regulate,gene-20404
gene-03608,regulate,phenotype-10176
gene-03608,regulate,phenotype-10178
gene-03608,regulate,phenotype-13610
gene-03609,encode,disease-2160
gene-03609,encode,disease-4933
gene-03609,encode,phenotype-13610
gene-03631,expression,gene-16948
gene-03631,focus,gene-20404
gene-03631,phosphorylation,gene-04177
gene-03695,expression,small_molecule-10667
gene-03735,increase,gene-20404
gene-03735,regulate,gene-02145
gene-03765,activate,gene-02197
gene-03765,associate,disease-4933
gene-03765,associate,phenotype-13596
gene-03765,expression,gene-02579
gene-03765,observe,gene-05002
gene-03765,patholog,disease-4933
gene-03765,protect,disease-1432
gene-03765,protect,phenotype-07332
gene-03765,protect,phenotype-10178
gene-03765,protect,phenotype-13610
gene-03765,regulate,disease-4933
gene-03765,regulate,gene-07646
gene-03765,regulate,protein-07932
gene-03770,activate,gene-04551
gene-03770,affect,small_molecule-02455
gene-03770,associate,gene-02917
gene-03770,associate,gene-03608
gene-03770,associate,phenotype-10127
gene-03770,depend,gene-02750
gene-03770,expression,gene-03608
gene-03770,expression,gene-03772
gene-03770,inhibit,gene-03772
gene-03770,inhibit,gene-20404
gene-03770,inhibit,phenotype-13610
gene-03770,marker,phenotype-13610
gene-03770,reduce,phenotype-13606
gene-03770,regulate,gene-01892
gene-03773,risk,disease-4933
gene-03802,change,phenotype-10095
gene-03810,associate,gene-20404
gene-03810,associate,phenotype-08335
gene-03810,cause,disease-4933
gene-03810,expression,gene-20404
gene-03814,produce,drug-04111
gene-03815,affect,disease-4933
gene-03815,enhance,gene-20404
gene-03816,bind,disease-4933
gene-03816,enhance,gene-20404
gene-03816,require,phenotype-13596
gene-03820,enhance,disease-4933
gene-03820,inhibit,gene-04423
gene-03820,marker,gene-24185
gene-03820,protect,disease-4933
gene-03820,protect,gene-04423
gene-03820,protect,phenotype-13596
gene-03820,reduce,gene-02131
gene-03823,associate,gene-20404
gene-03823,associate,gene-24136
gene-03823,cause,disease-4933
gene-03823,reduce,gene-02131
gene-03823,reduce,gene-24136
gene-03832,cause,drug-04295
gene-03864,found,gene-03815
gene-03864,increase,gene-03815
gene-03875,cause,phenotype-03856
gene-03881,associate,disease-4933
gene-03913,produce,disease-2005
gene-03917,affect,gene-02803
gene-03917,cause,gene-02889
gene-03917,cause,gene-05033
gene-03917,cause,small_molecule-51879
gene-03917,stimul,gene-05708
gene-03959,risk,disease-4933
gene-03980,associate,disease-4933
gene-03980,increase,gene-02336
gene-03980,maintain,gene-20404
gene-03980,regulate,gene-03296
gene-03981,cause,gene-04209
gene-03981,cause,phenotype-13600
gene-03981,found,disease-4933
gene-03981,increase,phenotype-13600
gene-03981,inhibit,gene-07436
gene-03981,reduce,phenotype-13600
gene-03991,associate,disease-2005
gene-03991,associate,gene-20404
gene-03991,develop,disease-2005
gene-03991,develop,disease-4933
gene-03991,inhibit,disease-2005
gene-03991,inhibit,gene-20404
gene-04039,observe,gene-20404
gene-04046,change,gene-20404
gene-04046,inhibit,disease-4933
gene-04046,inhibit,gene-00419
gene-04046,marker,disease-4933
gene-04046,marker,phenotype-13610
gene-04046,stimul,phenotype-13631
gene-04046,treat,disease-1032
gene-04046,treat,disease-4933
gene-04049,risk,disease-4933
gene-04077,cause,disease-3233
gene-04077,expression,gene-20404
gene-04077,expression,phenotype-13610
gene-04077,patholog,disease-4933
gene-04077,patholog,phenotype-13303
gene-04077,patholog,phenotype-13610
gene-04080,expression,disease-4933
gene-04123,control,disease-4933
gene-04123,marker,gene-20404
gene-04123,marker,small_molecule-26886
gene-04133,cause,disease-4933
gene-04150,affect,gene-01138
gene-04150,associate,disease-4933
gene-04150,associate,gene-20404
gene-04150,associate,phenotype-04345
gene-04150,associate,phenotype-04723
gene-04150,associate,phenotype-13464
gene-04150,associate,phenotype-13596
gene-04150,associate,phenotype-13647
gene-04150,cause,disease-4933
gene-04150,cause,phenotype-13127
gene-04150,cause,phenotype-13319
gene-04150,cause,phenotype-13596
gene-04150,cause,phenotype-13602
gene-04150,depend,gene-08313
gene-04150,determin,phenotype-13596
gene-04150,develop,gene-20404
gene-04150,develop,phenotype-13596
gene-04150,feature,phenotype-13596
gene-04150,feature,small_molecule-29119
gene-04150,focus,phenotype-03234
gene-04150,identifi,gene-20404
gene-04150,inhibit,gene-01591
gene-04150,inhibit,protein-03524
gene-04150,inhibit,protein-05566
gene-04150,interact,protein-05566
gene-04150,observe,disease-0159
gene-04150,observe,disease-0984
gene-04150,observe,disease-1472
gene-04150,patholog,gene-20404
gene-04150,patholog,phenotype-13596
gene-04150,prevent,gene-01606
gene-04150,produce,disease-4933
gene-04150,reduce,phenotype-13631
gene-04150,reduce,protein-05566
gene-04150,risk,disease-4933
gene-04150,risk,gene-04477
gene-04150,risk,gene-20404
gene-04150,risk,phenotype-09983
gene-04150,treat,phenotype-13596
gene-04155,associate,disease-4933
gene-04155,associate,gene-05101
gene-04155,associate,gene-05627
gene-04155,associate,gene-20404
gene-04155,associate,phenotype-10098
gene-04155,associate,phenotype-13610
gene-04155,control,gene-20404
gene-04155,gene,disease-4933
gene-04155,gene,gene-20404
gene-04155,identifi,disease-4933
gene-04155,identifi,gene-20404
gene-04155,interact,disease-4933
gene-04155,risk,gene-20404
gene-04155,studi,phenotype-13610
gene-04169,develop,gene-20404
gene-04174,activate,drug-09500
gene-04174,feature,phenotype-09983
gene-04174,inhibit,gene-03472
gene-04174,mutate,disease-4933
gene-04174,reduce,gene-00175
gene-04176,detect,gene-20404
gene-04177,activate,disease-2005
gene-04177,associate,gene-20404
gene-04177,reduce,phenotype-13146
gene-04177,response,drug-13650
gene-04177,signal,small_molecule-42668
gene-04178,detect,gene-20404
gene-04178,response,drug-04973
gene-04178,response,phenotype-13631
gene-04203,expression,gene-01630
gene-04207,associate,phenotype-13596
gene-04207,develop,phenotype-09985
gene-04207,expression,gene-05102
gene-04207,expression,phenotype-09980
gene-04207,expression,phenotype-13596
gene-04207,increase,phenotype-09985
gene-04209,associate,disease-4933
gene-04209,provid,gene-05227
gene-04210,generate,gene-04221
gene-04212,increase,phenotype-09564
gene-04261,encode,disease-4933
gene-04270,associate,phenotype-10178
gene-04295,act,gene-20404
gene-04314,affect,phenotype-13631
gene-04314,associate,phenotype-13631
gene-04314,cause,phenotype-13319
gene-04314,cause,phenotype-13596
gene-04314,increase,phenotype-13631
gene-04314,observe,gene-20404
gene-04314,regulate,phenotype-13631
gene-04316,activate,gene-04314
gene-04316,differenti,small_molecule-09029
gene-04316,reduce,disease-4933
gene-04316,regulate,phenotype-13631
gene-04316,risk,disease-4933
gene-04316,show,disease-4933
gene-04360,expression,gene-13766
gene-04360,occur,disease-4933
gene-04360,regulate,disease-4933
gene-04360,regulate,phenotype-13610
gene-04360,regulate,phenotype-13631
gene-04360,response,phenotype-13631
gene-04366,associate,disease-4933
gene-04366,increase,disease-4933
gene-04393,marker,gene-20404
gene-04393,marker,phenotype-13596
gene-04420,associate,phenotype-13071
gene-04423,affect,disease-4933
gene-04423,affect,gene-05999
gene-04423,cause,gene-03608
gene-04423,expression,gene-05306
gene-04423,inhibit,drug-05064
gene-04423,inhibit,small_molecule-51899
gene-04423,phosphorylation,gene-05683
gene-04423,reduce,gene-07357
gene-04423,regulate,disease-4933
gene-04423,response,phenotype-13631
gene-04428,associate,gene-12487
gene-04428,associate,phenotype-13042
gene-04428,expression,gene-20404
gene-04428,inhibit,small_molecule-51899
gene-04428,marker,phenotype-13596
gene-04428,patholog,phenotype-13596
gene-04428,prevent,disease-4933
gene-04428,prevent,gene-03608
gene-04428,regulate,gene-12487
gene-04435,regulate,phenotype-13631
