H,R,T
gene-00761,expression,disease-4933
gene-00761,regulate,phenotype-13631
gene-00765,associate,disease-0159
gene-00773,associate,disease-4933
gene-00776,affect,phenotype-13631
gene-00776,expression,phenotype-13631
gene-00778,expression,disease-4933
gene-00780,associate,disease-4933
gene-00784,expression,phenotype-13596
gene-00784,expression,phenotype-13600
gene-00784,patholog,disease-4933
gene-00784,regulate,disease-4933
gene-00784,show,disease-4933
gene-00789,activate,gene-04428
gene-00789,activate,gene-05083
gene-00789,activate,phenotype-10098
gene-00789,cause,phenotype-13631
gene-00789,expression,gene-20410
gene-00790,cause,phenotype-13631
gene-00798,activate,phenotype-10098
gene-00799,enhance,disease-4933
gene-00803,focus,phenotype-10007
gene-00805,change,gene-34416
gene-00805,regulate,disease-4933
gene-00805,regulate,gene-34416
gene-00814,marker,disease-4933
gene-00816,associate,disease-4933
gene-00816,cause,disease-4933
gene-00850,associate,disease-1432
gene-00850,function,disease-4933
gene-00850,identifi,disease-3908
gene-00850,increase,gene-20410
gene-00850,regulate,disease-4933
gene-00853,increase,gene-20410
gene-00869,cause,disease-4933
gene-00892,affect,disease-4933
gene-00892,associate,disease-4933
gene-00892,change,gene-20410
gene-00892,enhance,disease-4933
gene-00892,patholog,disease-4933
gene-00892,treat,disease-2160
gene-00892,treat,disease-4933
gene-00896,cause,phenotype-13631
gene-00924,affect,gene-04178
gene-00924,increase,disease-4933
gene-00941,associate,disease-4933
gene-00941,associate,phenotype-13596
gene-00941,change,disease-4933
gene-00941,marker,gene-02958
gene-00942,affect,disease-2005
gene-00942,associate,disease-4933
gene-00942,inhibit,gene-05345
gene-00943,associate,disease-2005
gene-00943,associate,gene-13735
gene-00943,associate,gene-15660
gene-00943,develop,disease-4933
gene-00955,associate,gene-04423
gene-00955,associate,phenotype-13631
gene-00955,cause,phenotype-03219
gene-00955,cause,phenotype-10098
gene-00955,expression,disease-4933
gene-00955,inhibit,phenotype-13631
gene-00999,activate,gene-05627
gene-00999,cause,small_molecule-17713
gene-01004,increase,disease-4933
gene-01004,regulate,gene-02889
gene-01005,provid,disease-4933
gene-01007,affect,gene-05683
gene-01007,exist,phenotype-13631
gene-01007,show,disease-4933
gene-01007,show,drug-11393
gene-01069,associate,disease-4933
gene-01104,associate,disease-4933
gene-01125,act,small_molecule-09449
gene-01131,associate,disease-4933
gene-01138,associate,phenotype-13600
gene-01138,expression,gene-04978
gene-01138,reduce,drug-12736
gene-01138,reduce,gene-00651
gene-01162,cause,gene-02997
gene-01163,activate,phenotype-13631
gene-01163,associate,gene-02698
gene-01163,associate,gene-03608
gene-01163,associate,gene-12488
gene-01163,associate,phenotype-13631
gene-01163,inhibit,gene-02895
gene-01163,phosphorylation,disease-4933
gene-01163,production,gene-03631
gene-01167,patholog,disease-4933
gene-01187,expression,disease-4933
gene-01187,stimul,disease-4933
gene-01196,identifi,gene-00765
gene-01200,associate,disease-2005
gene-01200,marker,disease-2005
gene-01208,associate,drug-00753
gene-01208,associate,small_molecule-00401
gene-01217,associate,disease-4933
gene-01217,show,disease-4933
gene-01239,associate,disease-4933
gene-01239,patholog,disease-4933
gene-01242,regulate,gene-02889
gene-01243,associate,phenotype-13596
gene-01243,patholog,disease-4933
gene-01243,regulate,phenotype-10176
gene-01252,cause,phenotype-13303
gene-01258,associate,disease-4933
gene-01259,change,disease-4933
gene-01259,risk,disease-4933
gene-01260,develop,disease-4933
gene-01261,associate,phenotype-10098
gene-01266,evalu,disease-4933
gene-01266,risk,disease-4933
gene-01278,affect,disease-4933
gene-01278,associate,disease-4933
gene-01278,risk,disease-4933
gene-01279,associate,disease-4933
gene-01279,risk,disease-4933
gene-01304,risk,gene-04533
gene-01329,associate,disease-4933
gene-01329,associate,gene-00853
gene-01329,develop,disease-4933
gene-01331,associate,phenotype-13610
gene-01331,increase,phenotype-13610
gene-01331,risk,disease-4933
gene-01341,identifi,disease-3908
gene-01343,reduce,phenotype-13631
gene-01363,affect,disease-4933
gene-01363,affect,phenotype-13610
gene-01363,reduce,drug-11229
gene-01363,regulate,disease-4933
gene-01364,cause,gene-05681
gene-01364,depend,gene-01163
gene-01364,depend,gene-04428
gene-01368,treat,drug-04644
gene-01387,demonstr,phenotype-10007
gene-01388,risk,disease-4933
gene-01388,risk,phenotype-13214
gene-01389,bind,gene-02293
gene-01389,marker,gene-04150
gene-01389,reduce,gene-04150
gene-01389,reduce,small_molecule-11263
gene-01393,activate,phenotype-13631
gene-01402,regulate,gene-04423
gene-01421,cause,phenotype-10141
gene-01421,cause,phenotype-10142
gene-01423,reduce,disease-4933
gene-01479,change,phenotype-13596
gene-01489,regulate,phenotype-13631
gene-01493,regulate,phenotype-13631
gene-01507,increase,small_molecule-08768
gene-01511,inhibit,gene-15509
gene-01532,cause,phenotype-10095
gene-01532,cause,phenotype-10098
gene-01534,use,phenotype-09947
gene-01559,activate,gene-05345
gene-01565,cause,gene-03472
gene-01565,control,phenotype-13631
gene-01565,expression,phenotype-09983
gene-01565,found,disease-2005
gene-01565,increase,gene-02750
gene-01565,inhibit,protein-10149
gene-01565,production,gene-03608
gene-01565,regulate,phenotype-13631
gene-01567,cause,disease-4933
gene-01567,cause,phenotype-13596
gene-01567,expression,phenotype-13596
gene-01567,increase,phenotype-13596
gene-01567,patholog,disease-4933
gene-01567,reduce,phenotype-13631
gene-01591,cause,gene-03608
gene-01591,inhibit,gene-09402
gene-01591,observe,gene-09402
gene-01591,reduce,gene-09402
gene-01594,reduce,disease-4933
gene-01594,regulate,disease-1488
gene-01606,associate,phenotype-13596
gene-01606,expression,disease-4933
gene-01606,show,disease-4933
gene-01630,disrupt,disease-1432
gene-01631,associate,phenotype-13596
gene-01631,regulate,disease-4933
gene-01649,affect,phenotype-13596
gene-01649,affect,phenotype-13610
gene-01649,associate,disease-4933
gene-01649,associate,gene-05101
gene-01649,associate,phenotype-10098
gene-01649,associate,phenotype-13596
gene-01649,bind,gene-20410
gene-01649,bind,phenotype-13596
gene-01649,cause,disease-4933
gene-01649,interact,gene-05627
gene-01649,patholog,disease-4933
gene-01649,risk,disease-4933
gene-01668,associate,disease-4933
gene-01681,regulate,gene-03014
gene-01683,affect,gene-03765
gene-01683,increase,gene-03765
gene-01684,regulate,phenotype-13631
gene-01691,expression,gene-05736
gene-01691,regulate,gene-20410
gene-01691,regulate,small_molecule-35207
gene-01692,expression,disease-4933
gene-01696,regulate,phenotype-13596
gene-01720,expression,phenotype-13610
gene-01738,regulate,disease-4933
gene-01738,treat,disease-4933
gene-01762,associate,phenotype-13596
gene-01762,expression,phenotype-13596
gene-01808,maintain,gene-00175
gene-01808,regulate,phenotype-09978
gene-01808,stimul,gene-05958
gene-01811,regulate,phenotype-09978
gene-01816,increase,gene-05250
gene-01816,marker,disease-4933
gene-01827,marker,mirna-2133
gene-01844,regulate,gene-24998
gene-01846,affect,disease-4933
gene-01846,regulate,disease-4933
gene-01855,associate,disease-2005
gene-01855,cause,phenotype-13600
gene-01855,expression,phenotype-10147
gene-01855,expression,phenotype-13129
gene-01855,expression,phenotype-13610
gene-01855,expression,small_molecule-21434
gene-01855,reduce,gene-01243
gene-01855,reduce,gene-27420
gene-01855,reduce,small_molecule-51880
gene-01855,regulate,phenotype-13600
gene-01859,associate,disease-1472
gene-01859,associate,phenotype-13610
gene-01859,reduce,gene-05044
gene-01859,regulate,disease-4933
gene-01859,treat,disease-4933
gene-01870,cause,gene-02997
gene-01870,cause,phenotype-13648
gene-01870,reduce,disease-2005
gene-01870,reduce,disease-4933
gene-01870,risk,disease-2005
gene-01870,risk,disease-4933
gene-01890,increase,disease-2005
gene-01894,patholog,disease-4933
gene-01895,patholog,disease-4933
gene-02032,use,disease-2005
gene-02058,activate,gene-02579
gene-02058,expression,gene-02579
gene-02058,reduce,gene-05029
gene-02066,identifi,disease-4933
gene-02085,associate,disease-4933
gene-02098,expression,phenotype-10127
gene-02117,expression,gene-00798
gene-02117,expression,gene-02889
gene-02117,expression,gene-05708
gene-02127,affect,disease-4933
gene-02127,associate,disease-4654
gene-02127,associate,disease-4933
gene-02127,detect,disease-4933
gene-02127,enhance,gene-00596
gene-02127,observe,disease-4933
gene-02127,studi,disease-4933
gene-02129,treat,phenotype-05246
gene-02131,feature,disease-2005
gene-02131,feature,disease-2160
gene-02131,feature,phenotype-13610
gene-02145,increase,disease-4933
gene-02174,treat,phenotype-05246
gene-02197,control,phenotype-13610
gene-02198,associate,gene-02197
gene-02208,observe,gene-04039
gene-02208,reduce,disease-4933
gene-02208,treat,phenotype-05246
gene-02208,use,phenotype-05246
gene-02213,cause,protein-18930
gene-02322,affect,phenotype-10176
gene-02322,control,phenotype-13307
gene-02322,regulate,phenotype-13610
gene-02329,potenti,phenotype-13600
gene-02359,act,gene-01890
gene-02359,activate,gene-01163
gene-02359,activate,gene-04428
gene-02359,activate,phenotype-10098
gene-02359,bind,gene-02500
gene-02359,bind,protein-07439
gene-02359,cause,disease-4933
gene-02359,cause,gene-03770
gene-02359,cause,gene-04047
gene-02359,depend,phenotype-08335
gene-02359,gene,phenotype-13631
gene-02359,increase,phenotype-10098
gene-02359,prevent,phenotype-10098
gene-02359,production,disease-4933
gene-02359,regulate,phenotype-08335
gene-02359,require,phenotype-08335
gene-02359,treat,phenotype-10176
gene-02373,change,phenotype-10095
gene-02390,associate,disease-2005
gene-02390,associate,disease-4933
gene-02390,bind,gene-20410
gene-02390,bind,phenotype-13596
gene-02390,exist,gene-02397
gene-02390,found,disease-4933
gene-02390,gene,disease-4933
gene-02390,gene,phenotype-13596
gene-02390,increase,disease-4933
gene-02390,interact,gene-03475
gene-02390,risk,disease-4933
gene-02390,risk,gene-02397
gene-02390,show,gene-02397
gene-02395,affect,disease-4933
gene-02395,associate,phenotype-13596
gene-02395,control,disease-4933
gene-02395,found,disease-4933
gene-02397,associate,disease-4933
gene-02397,increase,disease-4933
gene-02397,increase,gene-02390
gene-02488,affect,phenotype-00281
gene-02488,inhibit,phenotype-00236
gene-02490,affect,disease-4933
gene-02499,cause,gene-05736
gene-02499,cause,gene-16545
gene-02500,associate,phenotype-13631
gene-02500,cause,disease-4933
gene-02500,cause,gene-17447
gene-02500,expression,gene-07573
gene-02500,expression,phenotype-13631
gene-02500,increase,gene-05708
gene-02500,inhibit,phenotype-13631
gene-02500,provid,small_molecule-02455
gene-02500,reduce,disease-2160
gene-02500,reduce,disease-4933
gene-02500,reduce,phenotype-13610
gene-02500,serve,disease-4933
gene-02500,treat,disease-4933
gene-02500,use,disease-4933
gene-02518,encode,gene-11125
gene-02518,require,gene-11125
gene-02528,marker,disease-4933
gene-02547,expression,disease-4933
gene-02566,affect,disease-4933
gene-02566,associate,disease-4933
gene-02577,associate,disease-4933
gene-02579,affect,disease-4933
gene-02579,affect,small_molecule-19791
gene-02579,associate,disease-4933
gene-02579,associate,phenotype-10187
gene-02579,cause,gene-01105
gene-02579,expression,gene-05286
gene-02579,expression,gene-09402
gene-02579,expression,phenotype-13631
gene-02579,generate,protein-05936
gene-02579,increase,disease-4933
gene-02579,increase,gene-11423
gene-02579,inhibit,phenotype-13596
gene-02579,protect,phenotype-13596
gene-02579,protect,phenotype-13600
gene-02579,reduce,disease-4933
gene-02579,regulate,disease-4933
gene-02579,regulate,phenotype-13610
gene-02581,control,phenotype-13631
gene-02581,depend,gene-00486
gene-02581,increase,gene-00486
gene-02581,increase,gene-03472
gene-02581,inhibit,gene-00486
gene-02581,regulate,disease-4933
gene-02581,regulate,phenotype-13631
gene-02581,treat,disease-4933
gene-02585,reduce,gene-00016
gene-02586,abolish,gene-09533
gene-02586,abolish,gene-14136
gene-02586,associate,phenotype-09947
gene-02586,identifi,phenotype-13610
gene-02586,inhibit,drug-04973
gene-02596,expression,gene-06543
gene-02596,regulate,disease-1488
gene-02658,determin,disease-4933
gene-02677,control,phenotype-09947
gene-02677,particip,phenotype-13600
gene-02677,reduce,drug-00095
gene-02677,reduce,drug-13065
gene-02677,reduce,gene-03554
gene-02697,affect,phenotype-13631
gene-02697,interact,gene-17061
gene-02698,affect,gene-01163
gene-02698,reduce,gene-01343
gene-02702,associate,gene-06038
gene-02704,expression,disease-4933
gene-02704,expression,gene-05002
gene-02706,affect,disease-4933
gene-02713,increase,disease-4933
gene-02713,patholog,disease-4933
gene-02721,observe,gene-05002
gene-02732,patholog,disease-4933
gene-02736,associate,disease-4933
gene-02750,cause,phenotype-13631
gene-02750,increase,gene-01565
gene-02750,inhibit,gene-02804
gene-02784,expression,disease-4933
gene-02787,cause,gene-05736
gene-02787,expression,gene-16545
gene-02787,increase,disease-2218
gene-02787,increase,disease-4933
gene-02787,inhibit,gene-16545
gene-02787,interact,gene-00486
gene-02787,interact,gene-02499
gene-02787,interact,gene-05736
gene-02787,observe,disease-4933
gene-02804,cause,gene-14131
gene-02804,focus,phenotype-10007
gene-02804,treat,gene-03468
gene-02816,increase,disease-4933
gene-02829,expression,disease-4933
gene-02873,treat,disease-2160
gene-02873,treat,phenotype-13610
gene-02875,activate,gene-03770
gene-02875,activate,gene-05036
gene-02875,activate,phenotype-13631
gene-02875,associate,gene-06018
gene-02875,associate,gene-20410
gene-02875,associate,phenotype-13610
gene-02875,depend,gene-05044
gene-02875,expression,gene-02957
gene-02875,expression,gene-05029
gene-02875,expression,gene-06211
gene-02875,expression,gene-07417
gene-02875,expression,gene-08823
gene-02875,expression,gene-11125
gene-02875,expression,gene-11346
gene-02875,expression,phenotype-07011
gene-02875,expression,phenotype-13610
gene-02875,expression,small_molecule-26886
gene-02875,increase,gene-05044
gene-02875,observe,phenotype-13610
gene-02875,reduce,phenotype-13596
gene-02875,regulate,disease-4933
gene-02875,regulate,phenotype-13610
gene-02875,risk,disease-4933
gene-02876,expression,disease-4933
gene-02876,increase,phenotype-13610
gene-02878,associate,disease-4933
gene-02883,associate,phenotype-13610
gene-02883,associate,phenotype-13631
gene-02885,associate,gene-00166
gene-02885,associate,phenotype-13631
gene-02885,expression,phenotype-10007
gene-02885,expression,phenotype-13610
gene-02885,particip,phenotype-13129
gene-02885,stimul,gene-04077
gene-02887,associate,phenotype-13631
gene-02887,expression,phenotype-10007
gene-02889,associate,gene-04150
gene-02889,associate,small_molecule-19312
gene-02889,cause,phenotype-13596
gene-02889,cause,small_molecule-09030
gene-02889,demonstr,phenotype-13596
gene-02889,determin,disease-4933
gene-02889,expression,gene-02895
gene-02889,expression,gene-27054
gene-02889,inhibit,gene-03296
gene-02889,marker,disease-4933
gene-02889,particip,phenotype-13129
gene-02889,patholog,phenotype-13610
gene-02889,reduce,disease-4933
gene-02889,reduce,gene-02895
gene-02889,reduce,gene-09449
gene-02889,regulate,phenotype-13596
gene-02889,regulate,phenotype-13610
gene-02889,show,disease-4933
gene-02889,stimul,gene-12085
gene-02890,associate,disease-4933
gene-02890,associate,gene-06789
gene-02890,risk,disease-4933
gene-02894,consist,gene-02882
gene-02894,consist,gene-02893
gene-02894,consist,gene-03011
gene-02894,consist,gene-14120
gene-02894,consist,gene-16409
gene-02894,reduce,disease-4933
gene-02894,risk,disease-2005
gene-02894,risk,phenotype-09983
gene-02895,cause,disease-4933
gene-02895,expression,disease-4933
gene-02895,expression,phenotype-13610
gene-02895,increase,disease-4933
gene-02895,inhibit,gene-04750
gene-02895,observe,disease-4933
gene-02895,reduce,gene-09449
gene-02895,show,disease-4933
gene-02898,protect,phenotype-13600
gene-02901,associate,phenotype-13631
gene-02901,gene,disease-4933
gene-02906,associate,disease-4933
gene-02907,associate,disease-4933
gene-02910,activate,gene-05856
gene-02910,affect,phenotype-13610
gene-02910,associate,disease-4933
gene-02910,associate,phenotype-13600
gene-02910,associate,phenotype-13610
gene-02910,associate,phenotype-13631
gene-02910,associate,small_molecule-08347
gene-02910,cause,disease-4933
gene-02910,depend,phenotype-09947
gene-02910,expression,phenotype-13596
gene-02910,expression,phenotype-13610
gene-02910,marker,gene-01852
gene-02910,observe,phenotype-13610
gene-02910,reduce,gene-04432
gene-02910,risk,disease-4933
gene-02910,risk,small_molecule-08347
gene-02910,stimul,gene-04077
gene-02913,regulate,gene-04677
gene-02913,risk,phenotype-09983
gene-02916,treat,disease-4933
gene-02917,associate,disease-4933
gene-02917,associate,gene-00752
gene-02917,associate,gene-11423
gene-02917,differenti,disease-4933
gene-02917,enhance,gene-01364
gene-02917,enhance,gene-05033
gene-02917,expression,gene-27054
gene-02917,increase,gene-01882
gene-02917,inhibit,gene-01163
gene-02917,marker,drug-06003
gene-02917,patholog,phenotype-13610
gene-02917,reduce,drug-06003
gene-02917,reduce,gene-02889
gene-02917,reduce,phenotype-09980
gene-02917,stimul,gene-03608
gene-02918,cause,gene-02787
gene-02918,cause,gene-02910
gene-02918,cause,gene-05036
gene-02918,cause,phenotype-13600
gene-02918,cause,phenotype-13631
gene-02918,marker,disease-4933
gene-02918,occur,disease-4933
gene-02918,patholog,disease-4933
gene-02918,patholog,phenotype-13129
gene-02942,control,gene-04177
gene-02942,show,disease-0159
gene-02955,activate,gene-01163
gene-02955,phosphorylation,gene-04428
gene-02955,regulate,gene-03631
gene-02957,expression,disease-4933
gene-02957,increase,phenotype-13610
gene-02958,affect,disease-4933
gene-02958,associate,disease-4933
gene-02958,associate,phenotype-04247
gene-02964,production,disease-4933
gene-02981,enhance,disease-4933
gene-02981,identifi,phenotype-13631
gene-02996,show,gene-00265
gene-02997,change,gene-03296
gene-02997,reverse,protein-04891
gene-03009,associate,gene-03011
gene-03011,associate,disease-4933
gene-03011,associate,gene-02917
gene-03014,bind,gene-01163
gene-03014,cause,phenotype-13596
gene-03014,cause,phenotype-13600
gene-03014,contain,gene-02151
gene-03014,expression,gene-01738
gene-03014,show,phenotype-13600
gene-03015,cause,gene-05103
gene-03015,increase,phenotype-13596
gene-03066,reduce,gene-00485
gene-03066,show,phenotype-05418
gene-03073,associate,phenotype-10187
gene-03095,expression,disease-4933
gene-03118,associate,disease-2005
gene-03118,associate,disease-4933
gene-03118,develop,disease-2005
gene-03118,found,disease-2005
gene-03118,regulate,gene-20410
gene-03118,regulate,small_molecule-35207
gene-03179,inhibit,gene-01163
gene-03179,inhibit,gene-03770
gene-03184,associate,disease-4933
gene-03184,associate,phenotype-09985
gene-03184,feature,disease-4933
gene-03184,show,small_molecule-25539
gene-03195,associate,disease-8865
gene-03195,associate,phenotype-13075
gene-03195,exist,phenotype-12641
gene-03195,expression,gene-01630
gene-03195,increase,gene-04551
gene-03195,phosphorylation,gene-03014
gene-03195,regulate,disease-4933
gene-03195,regulate,gene-04551
gene-03195,regulate,phenotype-13600
gene-03195,stimul,gene-04203
gene-03196,patholog,disease-4933
gene-03201,associate,phenotype-10127
gene-03214,associate,phenotype-13071
gene-03214,cause,phenotype-00496
gene-03214,cause,phenotype-13542
gene-03250,develop,phenotype-04152
gene-03250,develop,phenotype-04198
gene-03255,affect,disease-4933
gene-03255,associate,phenotype-12249
gene-03255,increase,disease-1239
gene-03255,increase,phenotype-12248
gene-03260,expression,disease-4933
gene-03260,expression,phenotype-13610
gene-03269,depend,gene-05681
gene-03279,associate,protein-20524
gene-03279,determin,disease-4933
gene-03290,cause,gene-14510
gene-03295,affect,phenotype-13631
gene-03296,affect,gene-03980
gene-03296,associate,gene-05958
gene-03296,cause,phenotype-13596
gene-03296,expression,gene-20410
gene-03296,expression,gene-24107
gene-03296,inhibit,gene-05958
gene-03296,occur,disease-4933
gene-03296,regulate,gene-05958
gene-03296,regulate,gene-09402
gene-03296,show,gene-03980
gene-03296,signal,gene-03295
gene-03296,signal,gene-05958
gene-03297,affect,gene-03980
gene-03335,associate,disease-4933
gene-03335,cause,disease-2005
gene-03335,expression,disease-4933
gene-03352,increase,disease-4933
gene-03354,associate,phenotype-10003
gene-03354,risk,disease-4933
gene-03354,risk,phenotype-10003
gene-03363,cause,phenotype-08098
gene-03363,increase,disease-4933
gene-03363,increase,phenotype-13610
gene-03363,regulate,disease-4933
gene-03363,response,phenotype-13631
gene-03363,show,disease-4933
gene-03363,show,gene-00651
gene-03363,show,gene-05708
gene-03384,expression,disease-1432
gene-03384,expression,phenotype-13596
gene-03395,cause,disease-2005
gene-03395,risk,disease-2005
gene-03417,studi,disease-4933
gene-03442,associate,disease-4933
gene-03466,evalu,gene-05477
gene-03466,reduce,gene-00175
gene-03467,associate,disease-4933
gene-03467,develop,phenotype-13596
gene-03467,risk,disease-4933
gene-03468,associate,disease-4933
gene-03468,enhance,small_molecule-08347
gene-03468,gene,small_molecule-08347
gene-03468,identifi,small_molecule-35284
gene-03468,production,gene-03472
gene-03468,risk,disease-4933
gene-03468,stimul,gene-12085
gene-03469,regulate,gene-00166
gene-03469,regulate,small_molecule-08924
gene-03470,increase,disease-1432
gene-03470,increase,disease-4933
gene-03472,affect,disease-2005
gene-03472,affect,drug-08346
gene-03472,associate,disease-4933
gene-03472,associate,gene-01606
gene-03472,associate,gene-05286
gene-03472,associate,phenotype-13596
gene-03472,bind,disease-4933
gene-03472,cause,gene-03608
gene-03472,consist,gene-03296
gene-03472,develop,phenotype-13596
gene-03472,expression,gene-00153
gene-03472,expression,phenotype-06463
gene-03472,expression,phenotype-13596
gene-03472,gene,phenotype-13599
gene-03472,increase,phenotype-13610
gene-03472,patholog,phenotype-13596
gene-03472,production,disease-4933
gene-03472,production,gene-08538
gene-03472,production,phenotype-13596
gene-03472,protect,phenotype-13596
gene-03472,regulate,gene-01567
gene-03472,risk,disease-4933
gene-03473,affect,phenotype-13596
gene-03473,associate,disease-4933
gene-03473,expression,phenotype-13596
gene-03475,affect,small_molecule-24398
gene-03475,associate,disease-2005
gene-03475,associate,disease-2160
gene-03475,associate,disease-4933
gene-03475,associate,gene-04155
gene-03475,associate,gene-05627
gene-03475,associate,gene-34417
gene-03475,associate,phenotype-13610
gene-03475,cause,disease-4933
gene-03475,cause,phenotype-13596
gene-03475,develop,phenotype-13596
gene-03475,increase,disease-2160
gene-03475,interact,gene-02390
gene-03475,interact,gene-03472
gene-03475,marker,disease-2160
gene-03475,marker,phenotype-13610
gene-03475,patholog,phenotype-13596
gene-03475,production,disease-4933
gene-03475,protect,phenotype-13596
gene-03475,require,phenotype-13596
gene-03475,response,phenotype-06274
gene-03475,risk,disease-4933
gene-03476,increase,disease-4933
gene-03477,expression,gene-03608
gene-03477,increase,gene-03608
gene-03477,reduce,gene-03608
gene-03479,protect,mirna-1939
gene-03479,risk,disease-4933
gene-03497,increase,disease-4933
gene-03499,patholog,disease-4933
gene-03507,cause,disease-4933
gene-03530,associate,disease-4933
gene-03530,patholog,disease-4933
gene-03530,serve,disease-2005
gene-03530,serve,disease-4933
gene-03604,affect,phenotype-13631
gene-03604,associate,disease-4933
gene-03604,expression,gene-01190
gene-03605,encode,phenotype-13610
gene-03608,act,gene-03290
gene-03608,affect,small_molecule-08647
gene-03608,associate,disease-4933
gene-03608,associate,phenotype-13598
gene-03608,cause,gene-01565
gene-03608,contain,gene-03605
gene-03608,contain,gene-03610
gene-03608,contain,gene-27054
gene-03608,contain,gene-28599
gene-03608,depend,gene-18642
gene-03608,encode,phenotype-13610
gene-03608,enhance,gene-04574
gene-03608,expression,gene-03014
gene-03608,expression,gene-04428
gene-03608,expression,protein-10144
gene-03608,expression,protein-13810
gene-03608,feature,disease-2005
gene-03608,feature,disease-2160
gene-03608,found,gene-27054
gene-03608,inhibit,gene-01565
gene-03608,inhibit,gene-05306
gene-03608,production,disease-4933
gene-03608,protect,gene-01565
gene-03608,reduce,gene-01630
gene-03608,reduce,gene-27054
gene-03608,regulate,gene-03631
gene-03608,regulate,gene-20410
gene-03608,regulate,phenotype-10176
gene-03609,encode,disease-2160
gene-03631,expression,gene-16950
gene-03631,focus,disease-4933
gene-03631,phosphorylation,gene-04178
gene-03695,associate,disease-4933
gene-03695,expression,small_molecule-13815
gene-03735,increase,disease-4933
gene-03735,regulate,gene-02145
gene-03765,associate,phenotype-13596
gene-03765,cause,gene-01389
gene-03765,cause,phenotype-13596
gene-03765,expression,disease-4933
gene-03765,observe,phenotype-13610
gene-03765,protect,phenotype-07332
gene-03765,protect,phenotype-09978
gene-03765,protect,phenotype-13610
gene-03765,reduce,disease-4933
gene-03765,regulate,disease-4933
gene-03765,regulate,gene-07646
gene-03765,regulate,phenotype-13596
gene-03770,affect,small_molecule-02455
gene-03770,change,gene-07573
gene-03770,depend,gene-02750
gene-03770,expression,gene-03772
gene-03770,inhibit,gene-03772
gene-03770,marker,phenotype-13610
gene-03770,reduce,phenotype-13606
gene-03770,regulate,gene-01892
gene-03770,treat,phenotype-13610
gene-03773,risk,disease-4933
gene-03802,change,phenotype-10095
gene-03810,associate,phenotype-08335
gene-03810,cause,disease-4933
gene-03810,expression,disease-4933
gene-03814,produce,drug-04111
gene-03815,affect,disease-4933
gene-03816,bind,disease-4933
gene-03816,enhance,disease-4933
gene-03816,require,phenotype-13596
gene-03820,expression,gene-20410
gene-03820,inhibit,gene-04423
gene-03820,marker,gene-24208
gene-03820,protect,disease-4933
gene-03820,protect,phenotype-13596
gene-03820,reduce,gene-02131
gene-03823,associate,disease-4933
gene-03823,associate,gene-24159
gene-03823,cause,disease-4933
gene-03823,reduce,gene-02131
gene-03823,reduce,gene-24159
gene-03832,cause,small_molecule-42530
gene-03843,affect,gene-07342
gene-03851,activate,gene-02955
gene-03851,phosphorylation,gene-16950
gene-03875,cause,phenotype-03856
gene-03881,associate,disease-4933
gene-03913,produce,disease-2005
gene-03980,associate,disease-4933
gene-03980,associate,small_molecule-11297
gene-03980,gene,small_molecule-11301
gene-03980,provid,disease-4933
gene-03980,regulate,gene-03296
gene-03980,regulate,gene-11110
gene-03981,cause,gene-04209
gene-03981,cause,phenotype-13600
gene-03981,found,disease-4933
gene-03981,increase,phenotype-13600
gene-03981,inhibit,gene-07436
gene-03981,reduce,phenotype-13600
gene-03991,associate,disease-2005
gene-03991,associate,disease-4933
gene-03991,inhibit,disease-2005
gene-03991,inhibit,disease-4933
gene-04039,observe,disease-4933
gene-04046,change,gene-20410
gene-04046,inhibit,gene-00419
gene-04046,marker,phenotype-13610
gene-04046,stimul,phenotype-13631
gene-04046,treat,phenotype-13610
gene-04049,risk,disease-4933
gene-04077,cause,disease-3233
gene-04077,patholog,phenotype-13303
gene-04077,patholog,phenotype-13610
gene-04080,expression,disease-4933
gene-04123,control,disease-4933
gene-04123,marker,disease-4933
gene-04123,marker,small_molecule-26886
gene-04133,cause,disease-4933
gene-04150,associate,disease-0272
gene-04150,associate,disease-4258
gene-04150,associate,disease-4933
gene-04150,associate,phenotype-04345
gene-04150,associate,phenotype-13596
gene-04150,associate,phenotype-13600
gene-04150,cause,phenotype-03244
gene-04150,cause,phenotype-13596
gene-04150,develop,phenotype-13596
gene-04150,feature,phenotype-13596
gene-04150,feature,small_molecule-29119
gene-04150,focus,phenotype-03244
gene-04150,identifi,disease-4933
gene-04150,inhibit,gene-01591
gene-04150,observe,disease-0159
gene-04150,observe,disease-0984
gene-04150,observe,disease-1472
gene-04150,prevent,gene-01606
gene-04150,produce,gene-20410
gene-04150,risk,disease-4933
gene-04150,risk,gene-04477
gene-04150,risk,phenotype-13596
gene-04150,treat,phenotype-13596
gene-04155,associate,disease-4933
gene-04155,associate,gene-05101
gene-04155,associate,gene-05627
gene-04155,associate,phenotype-10098
gene-04155,associate,phenotype-13610
gene-04155,control,disease-4933
gene-04155,identifi,disease-4933
gene-04155,studi,disease-4933
gene-04155,studi,phenotype-13610
gene-04169,develop,gene-20410
gene-04174,activate,drug-09702
gene-04174,feature,phenotype-09983
gene-04177,associate,disease-4933
gene-04177,inhibit,gene-03472
gene-04178,activate,disease-2005
gene-04178,detect,disease-4933
gene-04178,reduce,phenotype-13146
gene-04178,response,drug-04973
gene-04178,response,gene-02787
gene-04178,response,phenotype-13631
gene-04203,expression,gene-01630
gene-04207,develop,phenotype-09985
