H,R,T
gene-02294,associate,phenotype-09985
gene-02294,associate,phenotype-10178
gene-02294,studi,gene-12826
gene-02306,associate,disease-6645
gene-02306,expression,disease-6645
gene-02306,increase,disease-6645
gene-02306,predict,disease-6645
gene-02306,regulate,disease-6645
gene-02311,expression,small_molecule-09875
gene-02312,associate,disease-6645
gene-02314,cause,disease-6645
gene-02316,marker,phenotype-04730
gene-02329,associate,disease-6645
gene-02329,associate,phenotype-09639
gene-02329,cause,gene-02331
gene-02329,found,disease-6645
gene-02329,regulate,disease-6645
gene-02329,risk,disease-6645
gene-02330,treat,phenotype-02561
gene-02331,associate,disease-6645
gene-02331,change,disease-6645
gene-02331,control,phenotype-13669
gene-02331,detect,phenotype-04730
gene-02331,expression,phenotype-12905
gene-02331,expression,small_molecule-10667
gene-02331,regulate,disease-6645
gene-02331,risk,disease-6645
gene-02331,show,phenotype-13146
gene-02331,show,small_molecule-35496
gene-02331,transloc,phenotype-04730
gene-02332,treat,phenotype-02561
gene-02336,associate,disease-6645
gene-02336,change,disease-6645
gene-02336,marker,gene-25128
gene-02337,associate,phenotype-04535
gene-02340,associate,disease-6645
gene-02340,found,phenotype-13040
gene-02347,affect,disease-6645
gene-02347,affect,gene-00175
gene-02347,affect,gene-04423
gene-02347,cause,disease-6645
gene-02349,marker,disease-6645
gene-02355,associate,gene-05736
gene-02355,associate,phenotype-04726
gene-02355,expression,disease-6645
gene-02358,cause,disease-6645
gene-02358,predict,disease-6645
gene-02358,reduce,gene-00175
gene-02358,reduce,gene-02000
gene-02358,reduce,gene-04174
gene-02358,regulate,disease-6645
gene-02359,regulate,gene-00733
gene-02359,regulate,small_molecule-09875
gene-02359,show,small_molecule-09875
gene-02370,associate,gene-02119
gene-02370,associate,small_molecule-35496
gene-02370,cause,disease-6645
gene-02370,expression,gene-02898
gene-02370,marker,gene-24134
gene-02372,cause,disease-6645
gene-02373,activate,disease-6645
gene-02373,cause,disease-6645
gene-02373,marker,disease-6645
gene-02373,stimul,disease-6645
gene-02373,treat,gene-02513
gene-02374,marker,phenotype-04730
gene-02374,treat,gene-03195
gene-02375,cause,phenotype-04711
gene-02375,stimul,gene-03015
gene-02379,inhibit,disease-6645
gene-02381,associate,gene-02499
gene-02381,observe,disease-6645
gene-02381,occur,gene-02499
gene-02381,occur,small_molecule-35496
gene-02381,regulate,disease-6645
gene-02381,regulate,protein-07793
gene-02382,expression,phenotype-04730
gene-02385,gene,gene-02395
gene-02387,associate,small_molecule-09875
gene-02390,affect,gene-05736
gene-02390,affect,small_molecule-35496
gene-02390,associate,disease-6645
gene-02390,associate,gene-01276
gene-02390,associate,small_molecule-35496
gene-02390,bind,gene-00005
gene-02390,bind,gene-01258
gene-02390,conside,disease-6645
gene-02390,determin,phenotype-04714
gene-02390,determin,small_molecule-35496
gene-02390,gene,disease-6645
gene-02390,gene,gene-00005
gene-02390,gene,gene-02397
gene-02390,increase,disease-6645
gene-02390,interact,phenotype-13319
gene-02390,reduce,disease-6645
gene-02390,risk,disease-6645
gene-02390,risk,phenotype-04730
gene-02390,risk,phenotype-13648
gene-02390,risk,small_molecule-35496
gene-02392,risk,disease-6645
gene-02395,affect,disease-6645
gene-02395,affect,small_molecule-35444
gene-02395,associate,phenotype-04730
gene-02395,associate,small_molecule-35444
gene-02395,detect,disease-6645
gene-02395,detect,phenotype-04649
gene-02395,gene,disease-6645
gene-02395,observe,phenotype-04649
gene-02395,predict,phenotype-04730
gene-02395,risk,disease-6645
gene-02395,risk,phenotype-04730
gene-02395,show,small_molecule-35444
gene-02397,affect,disease-6645
gene-02397,affect,gene-02390
gene-02397,associate,gene-02390
gene-02397,associate,phenotype-04730
gene-02397,associate,small_molecule-35496
gene-02397,bind,gene-02390
gene-02397,confer,disease-6645
gene-02397,confer,small_molecule-11331
gene-02397,determin,phenotype-04714
gene-02397,gene,disease-0698
gene-02397,gene,disease-6645
gene-02397,gene,gene-02390
gene-02397,gene,gene-05431
gene-02397,gene,phenotype-04730
gene-02397,gene,small_molecule-06110
gene-02397,increase,disease-6645
gene-02397,regulate,disease-6645
gene-02397,risk,disease-6645
gene-02397,risk,small_molecule-35496
gene-02397,show,disease-6645
gene-02399,risk,small_molecule-35496
gene-02400,expression,phenotype-04730
gene-02400,identifi,small_molecule-35149
gene-02400,show,phenotype-04703
gene-02416,cause,gene-02119
gene-02416,inhibit,gene-00553
gene-02428,marker,disease-0271
gene-02428,marker,phenotype-07332
gene-02446,gene,gene-24186
gene-02490,encode,small_molecule-35496
gene-02495,cause,phenotype-04730
gene-02495,inhibit,gene-00175
gene-02499,associate,gene-00394
gene-02499,expression,disease-6645
gene-02499,expression,gene-00791
gene-02499,inhibit,disease-6645
gene-02499,inhibit,gene-00708
gene-02499,interact,gene-00394
gene-02499,reduce,gene-00708
gene-02499,treat,disease-6645
gene-02500,associate,gene-24181
gene-02500,expression,disease-6645
gene-02500,expression,phenotype-04726
gene-02500,marker,disease-6645
gene-02500,marker,gene-24181
gene-02502,expression,disease-4959
gene-02502,marker,disease-4959
gene-02502,marker,gene-24080
gene-02502,marker,small_molecule-35496
gene-02504,demonstr,gene-07960
gene-02509,associate,small_molecule-35496
gene-02509,cause,small_molecule-04447
gene-02513,activate,disease-6645
gene-02513,activate,gene-00175
gene-02513,activate,gene-02373
gene-02513,activate,gene-04177
gene-02513,affect,disease-6645
gene-02513,affect,gene-03411
gene-02513,affect,phenotype-04730
gene-02513,associate,phenotype-04383
gene-02513,associate,phenotype-04730
gene-02513,cause,disease-6645
gene-02513,cause,gene-00467
gene-02513,cause,small_molecule-03596
gene-02513,detect,disease-0271
gene-02513,evalu,disease-6645
gene-02513,expression,disease-6645
gene-02513,expression,gene-00175
gene-02513,expression,gene-03093
gene-02513,expression,gene-03470
gene-02513,expression,gene-04177
gene-02513,expression,gene-04209
gene-02513,increase,disease-6645
gene-02513,increase,gene-03015
gene-02513,increase,gene-03470
gene-02513,increase,gene-05850
gene-02513,increase,gene-08521
gene-02513,increase,gene-17314
gene-02513,increase,gene-21849
gene-02513,increase,protein-03401
gene-02513,inhibit,phenotype-04730
gene-02513,marker,disease-6645
gene-02513,phosphorylation,gene-00467
gene-02513,regulate,disease-6645
gene-02513,regulate,gene-01163
gene-02513,regulate,gene-01567
gene-02513,regulate,gene-03184
gene-02513,regulate,gene-03472
gene-02513,regulate,gene-04209
gene-02513,regulate,gene-04423
gene-02513,regulate,gene-08521
gene-02513,regulate,protein-19658
gene-02513,stimul,gene-03411
gene-02513,treat,phenotype-04730
gene-02514,associate,disease-0272
gene-02514,expression,disease-0272
gene-02514,marker,disease-0272
gene-02514,reduce,disease-0272
gene-02515,associate,disease-6645
gene-02515,associate,gene-01659
gene-02515,associate,gene-01660
gene-02515,cause,disease-6645
gene-02515,observe,gene-02197
gene-02515,regulate,disease-6645
gene-02517,regulate,disease-6645
gene-02518,abolish,gene-03770
gene-02518,activate,gene-02000
gene-02518,activate,gene-03468
gene-02518,activate,gene-04174
gene-02518,analyz,phenotype-04730
gene-02518,associate,gene-05958
gene-02518,associate,phenotype-05253
gene-02518,associate,small_molecule-35496
gene-02518,bind,gene-05736
gene-02518,cause,small_molecule-35496
gene-02518,detect,phenotype-12684
gene-02518,determin,phenotype-04730
gene-02518,disrupt,phenotype-04726
gene-02518,enhance,disease-6645
gene-02518,enhance,gene-00341
gene-02518,expression,disease-6645
gene-02518,expression,gene-02828
gene-02518,expression,gene-05958
gene-02518,expression,small_molecule-35496
gene-02518,increase,disease-6645
gene-02518,increase,gene-03467
gene-02518,increase,gene-03468
gene-02518,increase,phenotype-10098
gene-02518,increase,small_molecule-35496
gene-02518,inhibit,gene-00850
gene-02518,inhibit,phenotype-04730
gene-02518,predict,phenotype-04730
gene-02518,reduce,gene-06213
gene-02518,regulate,gene-03770
gene-02518,regulate,gene-03981
gene-02518,regulate,gene-05736
gene-02518,regulate,phenotype-04523
gene-02518,regulate,phenotype-10098
gene-02518,response,phenotype-10098
gene-02518,show,gene-00341
gene-02518,use,small_molecule-35496
gene-02520,encode,small_molecule-15602
gene-02522,affect,disease-6645
gene-02522,control,disease-6645
gene-02522,inhibit,disease-6645
gene-02522,inhibit,gene-04551
gene-02522,regulate,gene-03627
gene-02524,expression,disease-6645
gene-02524,marker,gene-24185
gene-02525,associate,gene-00150
gene-02525,expression,disease-6645
gene-02525,expression,gene-00486
gene-02525,expression,phenotype-04730
gene-02525,observe,disease-0271
gene-02525,observe,disease-0272
gene-02525,observe,phenotype-04730
gene-02525,response,phenotype-02571
gene-02525,response,phenotype-10098
gene-02528,affect,gene-00175
gene-02528,cause,disease-6645
gene-02537,associate,phenotype-13648
gene-02545,risk,gene-05684
gene-02555,affect,disease-6645
gene-02555,bind,gene-02556
gene-02556,affect,disease-6645
gene-02556,expression,disease-6645
gene-02557,affect,gene-02212
gene-02557,expression,small_molecule-09875
gene-02557,inhibit,gene-24090
gene-02565,expression,gene-01565
gene-02565,expression,gene-04551
gene-02566,activate,gene-05683
gene-02566,associate,disease-0271
gene-02566,associate,disease-0272
gene-02566,associate,disease-0617
gene-02566,associate,disease-2931
gene-02566,associate,disease-3249
gene-02566,associate,disease-4959
gene-02566,associate,disease-6645
gene-02566,associate,gene-31764
gene-02566,associate,phenotype-04730
gene-02566,associate,phenotype-06503
gene-02566,associate,phenotype-06980
gene-02566,associate,phenotype-12673
gene-02566,determin,disease-6645
gene-02566,expression,gene-02212
gene-02566,expression,small_molecule-34987
gene-02566,increase,gene-03368
gene-02566,inhibit,disease-6645
gene-02566,inhibit,small_molecule-21348
gene-02566,marker,gene-02212
gene-02566,protect,disease-6645
gene-02566,reduce,disease-6645
gene-02566,reduce,gene-03368
gene-02566,regulate,disease-6645
gene-02566,regulate,gene-03368
gene-02566,regulate,gene-04024
gene-02566,studi,phenotype-06981
gene-02568,cause,disease-0271
gene-02568,cause,disease-0272
gene-02568,enhance,small_molecule-52726
gene-02568,expression,disease-6645
gene-02568,expression,gene-24131
gene-02568,expression,phenotype-04730
gene-02568,expression,phenotype-06980
gene-02568,inhibit,gene-24131
gene-02568,inhibit,small_molecule-09875
gene-02568,marker,disease-0271
gene-02568,marker,gene-24131
gene-02568,regulate,disease-0271
gene-02568,regulate,disease-0272
gene-02568,regulate,gene-00850
gene-02568,regulate,gene-03472
gene-02568,regulate,gene-05736
gene-02568,regulate,gene-24131
gene-02568,regulate,small_molecule-09875
gene-02568,transloc,disease-0271
gene-02574,affect,disease-6645
gene-02574,cause,disease-6645
gene-02574,cause,gene-09701
gene-02574,function,disease-6645
gene-02574,inhibit,disease-6645
gene-02574,regulate,disease-6645
gene-02574,show,gene-02203
gene-02577,associate,phenotype-04726
gene-02577,cause,disease-6645
gene-02577,expression,disease-6645
gene-02577,inhibit,disease-6645
gene-02577,maintain,phenotype-04730
gene-02577,regulate,disease-6645
gene-02577,regulate,gene-03627
gene-02578,activate,gene-03295
gene-02578,identifi,small_molecule-09875
gene-02578,increase,small_molecule-09875
gene-02578,regulate,small_molecule-09875
gene-02579,activate,drug-04111
gene-02579,affect,phenotype-13631
gene-02579,associate,phenotype-04730
gene-02579,cause,disease-6645
gene-02579,confer,disease-6645
gene-02579,expression,disease-6645
gene-02579,expression,gene-00850
gene-02579,inhibit,disease-6645
gene-02579,inhibit,gene-00276
gene-02579,observe,gene-05736
gene-02579,regulate,disease-6645
gene-02581,marker,disease-6645
gene-02584,affect,disease-6645
gene-02584,associate,small_molecule-09875
gene-02584,expression,disease-2005
gene-02584,expression,phenotype-04535
gene-02584,expression,phenotype-05196
gene-02584,expression,phenotype-06503
gene-02584,expression,phenotype-12684
gene-02584,expression,small_molecule-11323
gene-02584,identifi,disease-2005
gene-02584,identifi,gene-05665
gene-02584,increase,gene-02585
gene-02584,inhibit,disease-7964
gene-02584,mutate,phenotype-06503
gene-02584,regulate,disease-2005
gene-02584,require,gene-05665
gene-02584,require,phenotype-09985
gene-02585,cause,gene-06007
gene-02585,expression,gene-00150
gene-02585,marker,gene-02127
gene-02585,marker,gene-24110
gene-02587,associate,disease-0271
gene-02587,associate,phenotype-04723
gene-02587,associate,phenotype-04730
gene-02587,cause,gene-00270
gene-02587,cause,gene-06443
gene-02587,cause,gene-06968
gene-02587,exist,gene-01156
gene-02587,exist,small_molecule-16703
gene-02587,inhibit,gene-13267
gene-02587,transloc,phenotype-13648
gene-02592,associate,gene-25158
gene-02592,cause,gene-02997
gene-02592,cause,small_molecule-09875
gene-02592,detect,disease-0271
gene-02592,expression,small_molecule-09875
gene-02592,marker,small_molecule-09875
gene-02592,marker,small_molecule-35496
gene-02595,associate,small_molecule-35496
gene-02596,associate,gene-04970
gene-02596,cause,disease-6645
gene-02596,expression,gene-04970
gene-02596,regulate,gene-13253
gene-02596,treat,disease-6645
gene-02608,associate,disease-6645
gene-02608,associate,gene-00485
gene-02608,associate,small_molecule-35496
gene-02608,bind,gene-00485
gene-02608,expression,gene-00485
gene-02608,focus,disease-6645
gene-02608,serve,small_molecule-35496
gene-02612,act,small_molecule-35496
gene-02612,affect,small_molecule-35496
gene-02612,associate,small_molecule-35496
gene-02612,inhibit,disease-6645
gene-02612,marker,small_molecule-35496
gene-02612,observe,phenotype-13685
gene-02612,reduce,disease-6645
gene-02612,reduce,small_molecule-35496
gene-02612,serve,small_molecule-35496
gene-02616,associate,gene-00791
gene-02616,associate,gene-00865
gene-02616,associate,gene-03608
gene-02616,associate,phenotype-04730
gene-02616,associate,small_molecule-35496
gene-02616,feature,phenotype-04730
gene-02616,interact,gene-00791
gene-02616,interact,gene-03528
gene-02616,observe,small_molecule-35496
gene-02616,regulate,small_molecule-35496
gene-02617,function,disease-6645
gene-02617,function,small_molecule-09875
gene-02617,regulate,gene-16370
gene-02619,analyz,disease-6645
gene-02619,associate,disease-6645
gene-02619,cause,disease-6645
gene-02619,confer,small_molecule-16674
gene-02619,expression,small_molecule-16674
gene-02619,inhibit,gene-00536
gene-02619,inhibit,gene-28021
gene-02619,marker,disease-6645
gene-02619,regulate,disease-6645
gene-02619,regulate,gene-07979
gene-02619,serve,disease-6645
gene-02625,activate,gene-00485
gene-02625,activate,gene-03627
gene-02625,increase,phenotype-04730
gene-02626,expression,phenotype-12905
gene-02627,associate,disease-6645
gene-02627,cause,disease-6645
gene-02627,detect,disease-6645
gene-02627,expression,gene-00175
gene-02627,expression,phenotype-12905
gene-02627,have,gene-04536
gene-02627,regulate,gene-00175
gene-02627,regulate,gene-04536
gene-02628,cause,disease-6645
gene-02628,marker,disease-6645
gene-02629,affect,small_molecule-09875
gene-02629,associate,gene-03411
gene-02629,cause,gene-03411
gene-02629,inhibit,phenotype-04730
gene-02633,associate,disease-6645
gene-02633,cause,disease-6645
gene-02633,expression,disease-6645
gene-02633,expression,gene-03472
gene-02633,increase,disease-6645
gene-02633,inhibit,disease-6645
gene-02636,associate,disease-6645
gene-02636,associate,small_molecule-35496
gene-02636,cause,disease-6645
gene-02636,detect,small_molecule-35496
gene-02636,determin,disease-6645
gene-02636,enhance,disease-6645
gene-02636,expression,disease-6645
gene-02636,expression,phenotype-12884
gene-02636,expression,small_molecule-35496
gene-02636,function,disease-6645
gene-02636,increase,disease-6645
gene-02636,increase,gene-03014
gene-02636,increase,gene-03627
gene-02636,increase,gene-05736
gene-02636,marker,disease-6645
gene-02636,phosphorylation,gene-04423
gene-02636,reduce,disease-6645
gene-02636,regulate,phenotype-12884
gene-02636,transloc,disease-6645
gene-02637,expression,disease-6645
gene-02637,patholog,disease-6645
gene-02643,increase,phenotype-04726
gene-02643,regulate,gene-00485
gene-02643,regulate,gene-03627
gene-02645,cause,disease-6645
gene-02645,cause,small_molecule-35496
gene-02645,expression,small_molecule-35496
gene-02646,associate,disease-6645
gene-02646,contain,disease-6645
gene-02646,regulate,disease-6645
gene-02649,detect,phenotype-06488
gene-02649,detect,phenotype-08098
gene-02649,detect,phenotype-12684
gene-02649,detect,phenotype-13547
gene-02650,associate,disease-6645
gene-02650,associate,gene-00486
gene-02650,associate,phenotype-04730
gene-02650,associate,phenotype-09081
gene-02650,associate,small_molecule-09407
gene-02650,cause,phenotype-09081
gene-02650,cause,phenotype-12912
gene-02650,cause,phenotype-13338
gene-02650,differenti,gene-05651
gene-02650,increase,phenotype-04650
gene-02650,increase,phenotype-09081
gene-02650,inhibit,gene-24090
gene-02650,inhibit,gene-24131
gene-02650,risk,small_molecule-35496
gene-02655,act,disease-6645
gene-02655,activate,phenotype-04730
gene-02655,associate,gene-04024
gene-02655,associate,phenotype-04730
gene-02655,cause,disease-6645
gene-02655,expression,phenotype-04650
gene-02655,expression,phenotype-04729
gene-02655,expression,phenotype-04730
gene-02655,found,disease-6645
gene-02655,inhibit,phenotype-04730
gene-02655,marker,disease-6645
gene-02655,occur,gene-24138
gene-02655,reduce,phenotype-04730
gene-02655,regulate,disease-6645
gene-02655,regulate,phenotype-04730
gene-02656,affect,disease-0272
gene-02656,inhibit,gene-06320
gene-02656,predict,disease-6645
gene-02667,activate,gene-04174
gene-02667,activate,gene-04659
gene-02667,activate,gene-05958
gene-02667,cause,phenotype-04730
gene-02667,expression,drug-01326
gene-02667,expression,phenotype-04730
gene-02667,regulate,phenotype-04730
gene-02668,expression,disease-6645
gene-02675,risk,disease-6645
gene-02677,cause,gene-08162
gene-02677,marker,disease-6645
gene-02677,marker,gene-05965
gene-02677,regulate,gene-08162
gene-02677,regulate,small_molecule-35496
gene-02680,associate,disease-6645
gene-02684,associate,protein-03403
gene-02684,cause,gene-05346
gene-02686,associate,small_molecule-09875
gene-02688,associate,disease-6645
gene-02688,associate,gene-08984
gene-02688,cause,disease-6645
gene-02688,depend,gene-01717
gene-02688,depend,gene-06573
gene-02688,inhibit,gene-06573
gene-02688,interact,gene-08984
gene-02688,marker,disease-6645
gene-02688,reduce,disease-6645
gene-02688,regulate,disease-6645
gene-02688,regulate,gene-06573
gene-02693,associate,disease-6645
gene-02693,associate,phenotype-04730
gene-02693,associate,phenotype-12913
gene-02693,develop,phenotype-04712
gene-02693,develop,phenotype-04730
gene-02693,expression,gene-05761
gene-02695,gene,disease-6645
gene-02696,encode,gene-02694
gene-02697,associate,phenotype-13631
gene-02697,enhance,phenotype-03214
gene-02697,expression,disease-6645
gene-02697,expression,phenotype-04726
gene-02697,marker,disease-6645
gene-02697,require,disease-6645
gene-02697,show,disease-6645
gene-02698,abolish,gene-05020
gene-02698,associate,gene-04423
gene-02698,associate,gene-04449
gene-02698,associate,gene-05839
gene-02698,associate,phenotype-12684
gene-02698,associate,small_molecule-09875
gene-02698,associate,small_molecule-25107
gene-02698,cause,gene-04423
gene-02698,cause,phenotype-10098
gene-02698,cause,small_molecule-09875
gene-02698,expression,gene-04423
gene-02698,expression,gene-04659
gene-02698,expression,phenotype-05253
gene-02698,expression,small_molecule-09875
gene-02698,identifi,gene-13673
gene-02698,inhibit,gene-00175
gene-02698,inhibit,gene-05020
gene-02698,inhibit,protein-06315
gene-02698,inhibit,small_molecule-09875
gene-02698,inhibit,small_molecule-21348
gene-02698,interact,protein-06315
gene-02698,particip,phenotype-10098
gene-02698,signal,disease-6645
gene-02698,use,small_molecule-09875
gene-02701,expression,disease-6645
gene-02701,expression,gene-02697
gene-02704,activate,gene-00554
gene-02704,activate,gene-01565
gene-02704,activate,gene-03411
gene-02704,associate,disease-6645
gene-02704,associate,phenotype-03214
gene-02704,associate,phenotype-04650
gene-02704,associate,phenotype-04730
gene-02704,associate,phenotype-05253
gene-02704,change,phenotype-04730
gene-02704,confer,small_molecule-03084
gene-02704,detect,protein-03222
gene-02704,expression,phenotype-08119
gene-02704,focus,small_molecule-35463
gene-02704,found,phenotype-00344
gene-02704,increase,small_molecule-35463
gene-02705,depend,gene-02688
gene-02705,depend,gene-04423
gene-02705,depend,gene-04438
gene-02705,depend,gene-11125
gene-02706,activate,gene-01659
gene-02706,associate,gene-01659
gene-02706,expression,disease-6645
gene-02706,expression,gene-09334
gene-02706,inhibit,gene-01659
gene-02706,marker,small_molecule-09875
gene-02706,predict,disease-6645
gene-02706,prevent,gene-00175
gene-02706,regulate,small_molecule-09875
gene-02711,activate,gene-00175
gene-02711,cause,disease-6645
gene-02711,expression,small_molecule-09875
gene-02711,function,gene-03255
gene-02711,inhibit,gene-03255
gene-02711,provid,small_molecule-09875
gene-02713,associate,disease-6645
gene-02713,associate,gene-03472
gene-02713,expression,gene-14408
gene-02718,associate,gene-04970
gene-02718,show,phenotype-04648
gene-02721,associate,gene-09701
gene-02721,cause,gene-09701
gene-02721,cause,phenotype-04730
gene-02721,cause,small_molecule-35496
gene-02721,change,phenotype-04730
gene-02721,differenti,phenotype-06971
gene-02721,differenti,phenotype-09156
gene-02721,evalu,disease-6645
gene-02721,predict,phenotype-04730
gene-02721,studi,gene-05414
gene-02725,associate,small_molecule-35496
gene-02743,affect,gene-01565
gene-02743,affect,gene-01719
gene-02743,associate,gene-01719
gene-02743,associate,gene-05850
gene-02743,associate,phenotype-04730
gene-02743,associate,small_molecule-35496
gene-02743,confer,gene-05850
gene-02743,expression,gene-05850
gene-02743,marker,small_molecule-35496
gene-02743,observe,gene-01565
gene-02743,predict,phenotype-04730
gene-02745,expression,phenotype-13356
gene-02748,observe,gene-01415
gene-02748,observe,gene-01481
gene-02748,observe,gene-05327
gene-02748,observe,phenotype-05188
gene-02750,associate,disease-6645
gene-02750,expression,gene-11282
gene-02750,expression,phenotype-04730
gene-02750,expression,small_molecule-09875
gene-02750,predict,phenotype-04730
gene-02750,regulate,gene-02787
gene-02750,regulate,gene-02804
gene-02750,regulate,gene-03770
gene-02750,regulate,gene-05708
gene-02750,regulate,gene-05860
gene-02751,treat,phenotype-04730
gene-02756,affect,disease-6645
gene-02769,occur,phenotype-09132
gene-02769,patholog,phenotype-13546
gene-02770,observe,drug-03623
gene-02780,associate,phenotype-04730
gene-02783,cause,disease-6645
gene-02783,expression,disease-6645
gene-02784,associate,small_molecule-11684
gene-02784,interact,gene-04861
gene-02784,regulate,gene-05179
gene-02787,activate,gene-00694
gene-02787,activate,gene-02784
gene-02787,activate,gene-04423
gene-02787,affect,disease-0259
gene-02787,affect,disease-6645
gene-02787,associate,small_molecule-35496
gene-02787,bind,gene-06802
gene-02787,cause,disease-6645
gene-02787,cause,gene-11171
gene-02787,cause,protein-14441
gene-02787,change,phenotype-13631
gene-02787,develop,phenotype-13146
gene-02787,enhance,gene-06802
gene-02787,have,gene-02875
gene-02787,have,gene-02889
gene-02787,have,protein-03078
gene-02787,have,small_molecule-11583
gene-02787,production,disease-6645
gene-02787,regulate,gene-00711
gene-02787,regulate,gene-05696
gene-02787,show,gene-05620
gene-02787,show,phenotype-13146
gene-02801,transloc,gene-05399
gene-02804,affect,gene-06005
gene-02804,associate,phenotype-12912
gene-02804,cause,drug-04111
gene-02804,cause,gene-02959
gene-02804,cause,gene-10333
gene-02804,cause,phenotype-04730
gene-02804,cause,protein-03998
gene-02804,change,phenotype-04730
gene-02804,enhance,gene-05708
gene-02804,expression,phenotype-04726
gene-02804,expression,phenotype-04730
gene-02804,increase,drug-04111
gene-02804,increase,phenotype-04523
gene-02804,inhibit,gene-02885
gene-02804,inhibit,gene-05296
gene-02804,produce,phenotype-04730
gene-02804,production,disease-6645
gene-02804,production,phenotype-04730
gene-02804,reduce,gene-12084
gene-02804,regulate,gene-05403
gene-02804,risk,disease-6645
gene-02804,treat,gene-02875
gene-02804,treat,gene-05708
gene-02805,increase,disease-6645
gene-02806,risk,disease-6645
gene-02813,associate,disease-6645
gene-02813,gene,disease-6645
gene-02813,risk,disease-6645
gene-02816,activate,gene-00175
gene-02816,activate,small_molecule-35231
gene-02816,cause,gene-02518
gene-02816,cause,gene-02997
gene-02816,cause,phenotype-04711
gene-02816,cause,small_molecule-09875
gene-02816,depend,gene-00175
gene-02816,exist,phenotype-04730
gene-02816,expression,gene-01123
gene-02816,expression,gene-04174
gene-02816,expression,phenotype-04730
gene-02816,inhibit,disease-6645
gene-02816,observe,phenotype-05253
gene-02816,reduce,gene-02823
gene-02816,regulate,gene-02997
gene-02816,regulate,gene-07665
gene-02816,regulate,gene-24132
gene-02816,require,gene-05305
gene-02816,require,small_molecule-35496
gene-02816,risk,disease-6645
gene-02816,studi,phenotype-04730
gene-02816,treat,gene-24132
gene-02817,activate,small_molecule-35231
gene-02817,conside,disease-6645
gene-02817,function,gene-08525
gene-02817,identifi,small_molecule-35496
gene-02817,reduce,gene-08525
gene-02817,reduce,small_molecule-35496
gene-02818,associate,gene-01855
gene-02818,expression,gene-06215
gene-02818,found,phenotype-04730
gene-02818,increase,small_molecule-35496
gene-02819,cause,gene-03523
gene-02819,mutate,phenotype-04730
gene-02821,associate,gene-02119
gene-02821,marker,disease-6645
gene-02821,transloc,disease-6645
gene-02823,associate,disease-6645
gene-02823,control,gene-00175
gene-02823,depend,gene-02816
gene-02823,found,disease-6645
gene-02823,improve,disease-6645
gene-02823,inhibit,gene-02750
gene-02823,marker,gene-02646
gene-02823,regulate,disease-6645
gene-02823,regulate,gene-02646
gene-02823,treat,disease-6645
gene-02824,associate,gene-08162
gene-02825,abolish,gene-14030
gene-02825,depend,gene-14030
gene-02827,activate,gene-02817
gene-02828,associate,gene-03470
gene-02828,cause,disease-6645
gene-02828,cause,gene-02895
gene-02828,cause,gene-03770
gene-02828,cause,gene-05345
gene-02828,cause,phenotype-04730
gene-02828,expression,gene-03470
gene-02828,expression,phenotype-04730
gene-02828,increase,disease-6645
gene-02828,provid,gene-09701
gene-02828,reduce,phenotype-04730
gene-02828,regulate,disease-6645
gene-02828,regulate,gene-02896
gene-02828,regulate,gene-02898
gene-02828,regulate,gene-02982
gene-02828,regulate,gene-03014
gene-02828,regulate,gene-03470
gene-02828,regulate,gene-04551
gene-02848,activate,gene-09438
gene-02848,activate,gene-09458
gene-02848,cause,gene-06885
gene-02871,associate,gene-06007
gene-02871,regulate,disease-6645
gene-02871,regulate,gene-02203
gene-02871,regulate,gene-04535
gene-02872,associate,disease-0272
gene-02872,associate,gene-02487
gene-02872,cause,phenotype-07326
gene-02872,contain,phenotype-05253
gene-02872,demonstr,phenotype-04703
gene-02872,detect,phenotype-06472
gene-02872,identifi,disease-6645
gene-02872,identifi,gene-02197
gene-02872,patholog,phenotype-00364
gene-02872,show,phenotype-06472
gene-02873,associate,gene-04428
gene-02873,risk,small_molecule-35496
gene-02874,cause,gene-05619
gene-02874,expression,gene-05620
gene-02874,expression,phenotype-04649
gene-02874,risk,disease-6645
gene-02874,risk,small_molecule-35496
gene-02874,signal,phenotype-04523
gene-02875,activate,gene-01436
gene-02875,activate,gene-03770
gene-02875,activate,small_molecule-09875
gene-02875,affect,disease-6645
gene-02875,affect,gene-02127
gene-02875,affect,gene-04551
gene-02875,affect,phenotype-12912
gene-02875,affect,phenotype-13631
gene-02875,affect,small_molecule-35496
gene-02875,associate,disease-6645
gene-02875,associate,gene-07573
gene-02875,associate,phenotype-04523
gene-02875,associate,phenotype-12906
gene-02875,associate,phenotype-12912
gene-02875,associate,phenotype-13338
gene-02875,associate,phenotype-13631
gene-02875,associate,small_molecule-35463
gene-02875,associate,small_molecule-35496
gene-02875,cause,disease-6645
gene-02875,cause,gene-01882
gene-02875,cause,gene-04209
gene-02875,cause,gene-05965
gene-02875,cause,phenotype-04730
gene-02875,cause,small_molecule-35496
gene-02875,detect,small_molecule-35496
gene-02875,expression,disease-6645
gene-02875,expression,gene-01163
gene-02875,expression,gene-03468
gene-02875,expression,gene-03472
gene-02875,expression,gene-04423
gene-02875,expression,gene-07320
gene-02875,expression,phenotype-04730
gene-02875,feature,small_molecule-09875
gene-02875,increase,disease-6645
gene-02875,increase,gene-01123
gene-02875,increase,gene-02203
gene-02875,increase,gene-02878
gene-02875,increase,gene-07320
gene-02875,increase,phenotype-04523
