H,R,T
drug-00002,treat,hpo-04562
drug-00002,treat,hpo-12470
drug-00002,use,disease-0271
drug-00013,potenti,gene-13487
drug-00013,transloc,hpo-04562
drug-00016,bind,gene-01654
drug-00016,bind,protein-04533
drug-00026,regulate,hpo-13631
drug-00028,show,gene-03172
drug-00037,cause,hpo-04559
drug-00037,identifi,gene-11446
drug-00037,increase,gene-02889
drug-00038,reduce,hpo-00342
drug-00038,reduce,hpo-13233
drug-00047,associate,hpo-04562
drug-00051,regulate,gene-05211
drug-00057,conside,small_molecule-29119
drug-00057,determin,disease-0271
drug-00057,expression,gene-03470
drug-00057,expression,gene-04551
drug-00057,identifi,disease-0271
drug-00057,inhibit,gene-01591
drug-00057,marker,disease-0271
drug-00069,affect,disease-0271
drug-00069,affect,hpo-04562
drug-00069,bind,hpo-13043
drug-00069,cause,hpo-04562
drug-00069,encode,gene-02966
drug-00069,encode,gene-06733
drug-00069,interact,hpo-13043
drug-00069,marker,hpo-04562
drug-00069,transloc,hpo-04562
drug-00070,evalu,disease-0271
drug-00070,found,hpo-12684
drug-00070,improve,disease-0271
drug-00070,inhibit,disease-0270
drug-00070,treat,disease-0270
drug-00070,treat,disease-0271
drug-00070,treat,disease-6645
drug-00070,treat,hpo-12684
drug-00086,inhibit,disease-0271
drug-00093,marker,disease-0271
drug-00093,marker,hpo-13334
drug-00095,expression,disease-0271
drug-00097,affect,hpo-04562
drug-00097,affect,hpo-04714
drug-00097,cause,hpo-04723
drug-00097,inhibit,hpo-03856
drug-00097,inhibit,hpo-04562
drug-00097,inhibit,hpo-07787
drug-00097,inhibit,hpo-13036
drug-00098,encode,gene-09012
drug-00098,show,disease-0271
drug-00098,studi,disease-0271
drug-00105,abolish,disease-0271
drug-00105,affect,disease-0271
drug-00105,associate,disease-0271
drug-00105,associate,disease-6645
drug-00105,bind,hpo-04562
drug-00105,bind,hpo-13648
drug-00105,cause,disease-0271
drug-00105,cause,hpo-00243
drug-00105,cause,hpo-10098
drug-00105,cause,hpo-13648
drug-00105,contain,disease-0271
drug-00105,contain,small_molecule-33593
drug-00105,determin,hpo-04730
drug-00105,enhance,disease-0271
drug-00105,evalu,hpo-05253
drug-00105,expression,hpo-07332
drug-00105,have,hpo-13303
drug-00105,improve,disease-0271
drug-00105,increase,disease-0271
drug-00105,inhibit,disease-0271
drug-00105,marker,disease-6645
drug-00105,marker,hpo-13303
drug-00105,protect,gene-04668
drug-00105,provid,disease-0271
drug-00105,treat,disease-0271
drug-00105,treat,hpo-04562
drug-00105,treat,hpo-06984
drug-00105,treat,hpo-09983
drug-00105,use,disease-0271
drug-00108,risk,disease-0271
drug-00109,gene,small_molecule-08347
drug-00111,affect,hpo-04562
drug-00111,affect,hpo-04720
drug-00111,affect,hpo-12684
drug-00111,cause,hpo-04562
drug-00111,expression,disease-0271
drug-00111,increase,gene-03345
drug-00111,increase,hpo-04562
drug-00111,inhibit,disease-0271
drug-00111,inhibit,disease-6645
drug-00111,inhibit,hpo-04720
drug-00111,prevent,hpo-04562
drug-00111,produce,gene-03344
drug-00111,reduce,hpo-04562
drug-00111,regulate,hpo-04562
drug-00111,signal,hpo-04562
drug-00111,treat,hpo-13326
drug-00113,inhibit,disease-0271
drug-00113,inhibit,gene-05850
drug-00114,change,hpo-04714
drug-00116,regulate,gene-00342
drug-00116,risk,disease-0271
drug-00117,affect,disease-0271
drug-00117,increase,hpo-04559
drug-00117,inhibit,disease-0271
drug-00117,inhibit,gene-22539
drug-00117,patholog,disease-0271
drug-00117,reduce,disease-0271
drug-00117,show,gene-22539
drug-00122,associate,gene-00645
drug-00122,enhance,small_molecule-21261
drug-00122,prevent,gene-00645
drug-00122,reduce,hpo-02561
drug-00122,treat,disease-0271
drug-00122,treat,drug-12873
drug-00125,observe,hpo-08098
drug-00127,cause,gene-00342
drug-00128,affect,disease-0271
drug-00128,demonstr,hpo-04562
drug-00128,reduce,hpo-04562
drug-00128,treat,hpo-04562
drug-00128,use,hpo-04562
drug-00129,activate,hpo-13685
drug-00132,gene,small_molecule-08347
drug-00132,risk,disease-0271
drug-00138,associate,hpo-04562
drug-00143,expression,disease-0271
drug-00146,inhibit,disease-0270
drug-00146,inhibit,disease-2931
drug-00146,inhibit,hpo-04562
drug-00146,inhibit,hpo-13685
drug-00149,initi,disease-0271
drug-00149,use,disease-0271
drug-00149,use,hpo-04556
drug-00149,use,hpo-13676
drug-00150,affect,disease-0271
drug-00150,associate,disease-0271
drug-00150,cause,hpo-04562
drug-00150,change,hpo-04557
drug-00150,expression,disease-0271
drug-00150,increase,hpo-13648
drug-00150,inhibit,disease-0271
drug-00150,prevent,disease-0271
drug-00150,protect,hpo-04711
drug-00150,reduce,disease-0271
drug-00150,risk,disease-0271
drug-00150,risk,hpo-04559
drug-00151,act,hpo-05253
drug-00151,affect,hpo-04556
drug-00151,associate,hpo-04562
drug-00151,inhibit,hpo-04626
drug-00151,prevent,hpo-04559
drug-00151,protect,hpo-12641
drug-00151,risk,disease-0271
drug-00154,risk,disease-0271
drug-00155,affect,gene-22539
drug-00155,increase,disease-0271
drug-00155,production,disease-0271
drug-00156,inhibit,hpo-04562
drug-00156,risk,hpo-04562
drug-00160,affect,hpo-04562
drug-00160,affect,hpo-13334
drug-00160,associate,gene-00485
drug-00160,associate,gene-14408
drug-00160,associate,small_molecule-35496
drug-00160,enhance,hpo-13648
drug-00160,expression,drug-00002
drug-00160,expression,gene-01565
drug-00160,gene,disease-0271
drug-00160,gene,gene-01012
drug-00160,gene,gene-03562
drug-00160,gene,gene-07320
drug-00160,inhibit,gene-04474
drug-00160,maintain,gene-00485
drug-00160,observe,drug-00108
drug-00160,observe,drug-00132
drug-00160,observe,drug-11921
drug-00160,observe,small_molecule-07067
drug-00160,reduce,disease-0271
drug-00160,reduce,hpo-13648
drug-00160,risk,disease-0271
drug-00160,risk,hpo-04557
drug-00160,risk,hpo-04562
drug-00160,risk,hpo-07292
drug-00160,show,disease-0271
drug-00161,conside,disease-0271
drug-00161,inhibit,disease-0271
drug-00161,reduce,hpo-04559
drug-00161,show,disease-0271
drug-00163,cause,disease-0271
drug-00163,use,disease-0271
drug-00164,associate,disease-0271
drug-00165,inhibit,hpo-04559
drug-00175,cause,hpo-04562
drug-00175,enhance,disease-0271
drug-00175,evalu,disease-0271
drug-00175,increase,disease-0271
drug-00175,regulate,disease-0271
drug-00175,stimul,disease-0271
drug-00175,stimul,hpo-04562
drug-00175,treat,disease-0271
drug-00179,act,disease-0271
drug-00179,demonstr,disease-0271
drug-00179,enhance,hpo-06463
drug-00179,inhibit,disease-0271
drug-00179,inhibit,hpo-06463
drug-00179,inhibit,hpo-10098
drug-00179,observe,hpo-04562
drug-00179,observe,hpo-06463
drug-00179,observe,hpo-06503
drug-00179,observe,hpo-12684
drug-00179,treat,hpo-13039
drug-00187,inhibit,gene-00619
drug-00188,affect,hpo-04562
drug-00188,cause,hpo-04559
drug-00192,affect,disease-0271
drug-00192,expression,hpo-04562
drug-00192,expression,hpo-10098
drug-00192,inhibit,disease-0271
drug-00192,inhibit,hpo-04562
drug-00192,treat,disease-0271
drug-00197,contain,small_molecule-21348
drug-00233,cause,hpo-12470
drug-00235,associate,disease-0271
drug-00235,cause,disease-0271
drug-00235,inhibit,hpo-04562
drug-00235,studi,disease-0271
drug-00235,treat,hpo-04556
drug-00245,inhibit,hpo-04562
drug-00246,treat,hpo-00370
drug-00250,associate,gene-03118
drug-00272,inhibit,disease-0271
drug-00272,serve,disease-0271
drug-00272,show,disease-0271
drug-00281,treat,hpo-13223
drug-00284,treat,disease-0271
drug-00284,treat,hpo-04730
drug-00284,treat,hpo-12671
drug-00296,activate,hpo-12905
drug-00296,affect,hpo-04559
drug-00296,associate,hpo-13319
drug-00296,bind,disease-0271
drug-00296,bind,hpo-13040
drug-00296,cause,disease-0271
drug-00296,cause,disease-3037
drug-00296,determin,disease-0271
drug-00296,develop,hpo-04562
drug-00296,increase,hpo-13685
drug-00296,inhibit,disease-0271
drug-00296,inhibit,hpo-10098
drug-00296,prevent,disease-3037
drug-00296,reduce,hpo-10098
drug-00296,require,hpo-04730
drug-00296,treat,disease-0271
drug-00304,affect,disease-0271
drug-00304,affect,hpo-04562
drug-00304,affect,hpo-08236
drug-00304,bind,disease-0271
drug-00304,cause,disease-0271
drug-00304,cause,gene-02997
drug-00304,determin,disease-0271
drug-00304,expression,gene-01291
drug-00304,expression,hpo-04562
drug-00304,expression,hpo-05195
drug-00304,improve,hpo-08335
drug-00304,reduce,disease-0271
drug-00304,reduce,hpo-08335
drug-00304,regulate,disease-0271
drug-00304,show,disease-1027
drug-00304,treat,hpo-13666
drug-00304,use,disease-0271
drug-00308,affect,disease-0271
drug-00308,affect,hpo-04562
drug-00308,change,disease-0271
drug-00308,response,disease-0271
drug-00308,treat,disease-0271
drug-00308,treat,hpo-08098
drug-00308,treat,hpo-09983
drug-00308,treat,hpo-09985
drug-00319,affect,disease-0271
drug-00319,associate,hpo-04560
drug-00319,associate,hpo-04562
drug-00319,cause,hpo-04562
drug-00319,expression,disease-0271
drug-00319,expression,hpo-04562
drug-00319,generate,disease-0271
drug-00319,reduce,hpo-04562
drug-00319,risk,hpo-04562
drug-00319,stimul,hpo-13685
drug-00319,treat,disease-0271
drug-00321,affect,disease-0271
drug-00321,affect,disease-0484
drug-00321,affect,gene-11941
drug-00321,associate,disease-0271
drug-00321,associate,disease-0484
drug-00321,associate,hpo-05246
drug-00321,bind,gene-10682
drug-00321,cause,disease-0271
drug-00321,confer,disease-0271
drug-00321,encode,disease-0271
drug-00321,enhance,disease-0271
drug-00321,potenti,hpo-04562
drug-00321,predict,hpo-04562
drug-00321,reduce,disease-0271
drug-00321,reduce,gene-11941
drug-00321,regulate,hpo-04562
drug-00321,risk,gene-11941
drug-00321,risk,hpo-05246
drug-00321,treat,disease-0271
drug-00321,treat,disease-0484
drug-00321,treat,gene-11941
drug-00321,treat,hpo-04562
drug-00321,treat,hpo-05246
drug-00321,treat,hpo-12952
drug-00343,treat,disease-0271
drug-00348,expression,disease-0271
drug-00358,cause,hpo-04562
drug-00388,activate,hpo-04560
drug-00388,affect,disease-0271
drug-00388,affect,gene-25315
drug-00388,associate,gene-16094
drug-00388,bind,hpo-04562
drug-00388,determin,disease-0271
drug-00388,expression,gene-16094
drug-00388,have,hpo-13648
drug-00388,observe,disease-0272
drug-00388,observe,gene-25315
drug-00388,prevent,hpo-04562
drug-00388,studi,disease-0271
drug-00388,treat,disease-0271
drug-00388,treat,disease-0272
drug-00388,treat,gene-25315
drug-00389,inhibit,disease-0271
drug-00402,expression,hpo-04562
drug-00405,cause,disease-0271
drug-00411,expression,hpo-04562
drug-00418,affect,hpo-04562
drug-00422,interact,disease-0271
drug-00422,treat,disease-0271
drug-00425,activate,hpo-04562
drug-00425,affect,hpo-04562
drug-00425,associate,hpo-09564
drug-00425,associate,hpo-13648
drug-00425,cause,hpo-04562
drug-00425,cause,hpo-13334
drug-00425,cause,hpo-13648
drug-00425,increase,hpo-13334
drug-00425,production,hpo-13334
drug-00425,regulate,hpo-04562
drug-00431,enhance,disease-2931
drug-00431,treat,disease-0271
drug-00431,treat,disease-2931
drug-00431,treat,hpo-00342
drug-00431,treat,hpo-13685
drug-00435,cause,disease-0271
drug-00435,treat,disease-0270
drug-00435,treat,disease-0271
drug-00435,treat,hpo-04562
drug-00441,cause,disease-1250
drug-00441,feature,gene-00077
drug-00441,inhibit,disease-1250
drug-00450,inhibit,disease-0271
drug-00450,reduce,disease-0271
drug-00451,regulate,hpo-13685
drug-00461,inhibit,hpo-04562
drug-00461,inhibit,small_molecule-08347
drug-00461,reduce,hpo-04562
drug-00467,treat,disease-0271
drug-00468,improve,hpo-12675
drug-00470,response,hpo-04562
drug-00470,treat,disease-2794
drug-00470,treat,hpo-04562
drug-00472,act,hpo-13631
drug-00472,activate,hpo-09983
drug-00472,affect,hpo-06502
drug-00472,affect,hpo-13334
drug-00472,affect,hpo-13685
drug-00472,associate,small_molecule-11421
drug-00472,bind,disease-0270
drug-00472,bind,disease-0271
drug-00472,cause,disease-0271
drug-00472,cause,hpo-13043
drug-00472,change,hpo-04714
drug-00472,depend,hpo-13648
drug-00472,develop,hpo-13449
drug-00472,enhance,disease-0271
drug-00472,evalu,hpo-13043
drug-00472,expression,hpo-04562
drug-00472,inhibit,disease-0271
drug-00472,inhibit,hpo-04562
drug-00472,inhibit,hpo-04714
drug-00472,inhibit,hpo-13685
drug-00472,inhibit,small_molecule-21261
drug-00472,phosphorylation,small_molecule-21261
drug-00472,prevent,hpo-13043
drug-00472,reduce,disease-0271
drug-00472,regulate,gene-05736
drug-00472,regulate,hpo-04559
drug-00472,regulate,hpo-04562
drug-00472,risk,disease-0271
drug-00472,show,hpo-06486
drug-00472,treat,disease-1472
drug-00472,treat,hpo-13632
drug-00491,affect,hpo-00718
drug-00491,inhibit,disease-0271
drug-00491,inhibit,hpo-00718
drug-00491,occur,gene-07745
drug-00491,reduce,disease-0271
drug-00496,inhibit,gene-00270
drug-00502,associate,disease-0271
drug-00503,affect,disease-0271
drug-00503,affect,hpo-04562
drug-00503,associate,hpo-06463
drug-00503,bind,disease-0271
drug-00503,bind,hpo-13040
drug-00503,cause,hpo-04723
drug-00503,differenti,small_molecule-21348
drug-00503,enhance,disease-0271
drug-00503,enhance,hpo-12470
drug-00503,expression,disease-1250
drug-00503,expression,hpo-04559
drug-00503,regulate,disease-1250
drug-00503,treat,hpo-04562
drug-00503,treat,hpo-12684
drug-00506,inhibit,disease-0271
drug-00514,affect,disease-0271
drug-00514,affect,hpo-08506
drug-00514,affect,hpo-13648
drug-00514,associate,disease-0271
drug-00514,associate,hpo-08506
drug-00514,associate,hpo-08549
drug-00514,associate,hpo-13522
drug-00514,bind,disease-0271
drug-00514,cause,disease-0271
drug-00514,cause,hpo-04714
drug-00514,cause,hpo-12544
drug-00514,cause,hpo-13104
drug-00514,change,hpo-04562
drug-00514,confer,disease-0271
drug-00514,demonstr,disease-0271
drug-00514,detect,hpo-07860
drug-00514,enhance,disease-0271
drug-00514,improve,disease-0271
drug-00514,increase,hpo-04562
drug-00514,interact,disease-0271
drug-00514,maintain,disease-0271
drug-00514,marker,disease-0271
drug-00514,marker,hpo-13648
drug-00514,potenti,hpo-04562
drug-00514,potenti,hpo-13648
drug-00514,predict,disease-0271
drug-00514,reduce,hpo-04562
drug-00514,regulate,disease-0271
drug-00514,regulate,hpo-12699
drug-00514,reverse,disease-0271
drug-00514,risk,hpo-04562
drug-00514,risk,hpo-13450
drug-00514,serve,disease-0271
drug-00514,show,disease-0271
drug-00514,show,gene-02997
drug-00514,show,hpo-04562
drug-00514,signal,hpo-04562
drug-00514,treat,disease-0271
drug-00514,treat,hpo-07332
drug-00514,use,disease-0271
drug-00514,use,hpo-04562
drug-00518,enhance,hpo-04562
drug-00521,act,disease-0271
drug-00521,affect,hpo-06472
drug-00521,cause,hpo-04626
drug-00521,increase,hpo-04626
drug-00521,inhibit,hpo-04562
drug-00521,production,disease-0271
drug-00521,reduce,hpo-04562
drug-00521,treat,hpo-04626
drug-00529,cause,hpo-00365
drug-00532,abolish,disease-0271
drug-00532,activate,hpo-04562
drug-00532,affect,disease-0271
drug-00532,affect,hpo-04562
drug-00532,associate,disease-0271
drug-00532,cause,disease-0271
drug-00532,cause,hpo-04730
drug-00532,contain,disease-0271
drug-00532,contain,hpo-04730
drug-00532,demonstr,disease-0271
drug-00532,determin,disease-0271
drug-00532,determin,disease-2931
drug-00532,develop,disease-0271
drug-00532,evalu,hpo-13648
drug-00532,expression,disease-0271
drug-00532,expression,hpo-04562
drug-00532,marker,disease-0271
drug-00532,marker,hpo-04711
drug-00532,production,disease-0271
drug-00532,reduce,hpo-13648
drug-00532,response,disease-2931
drug-00532,reverse,hpo-04557
drug-00532,risk,gene-17324
drug-00532,risk,hpo-04287
drug-00532,show,disease-0271
drug-00532,studi,small_molecule-36367
drug-00532,treat,disease-0271
drug-00532,treat,hpo-04562
drug-00532,treat,hpo-04712
drug-00532,treat,hpo-04714
drug-00532,treat,hpo-07332
drug-00532,treat,hpo-12684
drug-00532,treat,hpo-13648
drug-00532,use,hpo-13685
drug-00542,affect,hpo-13685
drug-00542,associate,hpo-13685
drug-00542,expression,hpo-04562
drug-00542,inhibit,hpo-04626
drug-00542,reduce,hpo-04562
drug-00542,risk,hpo-04562
drug-00551,cause,hpo-07332
drug-00551,determin,hpo-04562
drug-00551,develop,hpo-04562
drug-00551,function,disease-0271
drug-00558,affect,hpo-04562
drug-00571,affect,hpo-04562
drug-00571,inhibit,hpo-04559
drug-00571,treat,hpo-04562
drug-00574,inhibit,hpo-04562
drug-00574,reduce,hpo-04562
drug-00580,function,disease-0270
drug-00593,activate,hpo-04562
drug-00593,affect,disease-0271
drug-00593,affect,hpo-04559
drug-00593,affect,hpo-04562
drug-00593,affect,hpo-12684
drug-00593,affect,hpo-13043
drug-00593,bind,hpo-13043
drug-00593,cause,hpo-04562
drug-00593,cause,hpo-04635
drug-00593,cause,hpo-13043
drug-00593,detect,hpo-04562
drug-00593,increase,hpo-13043
drug-00593,inhibit,hpo-04559
drug-00593,inhibit,hpo-04562
drug-00593,inhibit,hpo-04635
drug-00593,inhibit,hpo-12925
drug-00593,inhibit,hpo-13177
drug-00593,inhibit,hpo-13685
drug-00593,interact,hpo-04562
drug-00593,prevent,disease-0271
drug-00593,prevent,hpo-13043
drug-00593,reduce,disease-0271
drug-00593,reduce,hpo-04557
drug-00593,reduce,hpo-04562
drug-00593,reduce,hpo-13043
drug-00593,risk,disease-0271
drug-00593,risk,hpo-04562
drug-00593,show,disease-0271
drug-00593,studi,hpo-04562
drug-00593,transloc,hpo-13685
drug-00593,treat,hpo-13043
drug-00593,treat,hpo-13685
drug-00596,affect,disease-0271
drug-00607,affect,hpo-13685
drug-00607,bind,hpo-13080
drug-00607,cause,small_molecule-35088
drug-00607,expression,hpo-04562
drug-00607,expression,hpo-13685
drug-00607,inhibit,disease-0271
drug-00607,inhibit,hpo-04560
drug-00607,inhibit,hpo-13685
drug-00607,reduce,hpo-04562
drug-00607,treat,hpo-04562
drug-00607,treat,hpo-04710
drug-00607,use,hpo-04710
drug-00612,develop,disease-0271
drug-00612,have,disease-0271
drug-00612,risk,disease-0271
drug-00628,associate,hpo-13631
drug-00628,generate,hpo-10098
drug-00628,increase,hpo-09698
drug-00628,inhibit,hpo-04562
drug-00628,regulate,hpo-04562
drug-00628,treat,hpo-04562
drug-00629,affect,hpo-04562
drug-00629,affect,small_molecule-09875
drug-00629,associate,hpo-04562
drug-00629,cause,disease-0271
drug-00629,expression,disease-0271
drug-00629,treat,hpo-04562
drug-00630,affect,disease-0271
drug-00630,bind,disease-0271
drug-00630,interact,disease-0271
drug-00630,treat,disease-0271
drug-00630,treat,hpo-09983
drug-00631,reduce,hpo-04562
drug-00631,treat,hpo-04562
drug-00632,affect,hpo-06503
drug-00632,exist,hpo-06503
drug-00638,associate,disease-0271
drug-00638,expression,disease-0271
drug-00638,treat,disease-0271
drug-00655,control,small_molecule-35496
drug-00663,cause,hpo-05206
drug-00663,inhibit,hpo-04562
drug-00663,treat,hpo-12684
drug-00667,affect,disease-0271
drug-00676,affect,disease-0271
drug-00680,inhibit,disease-0271
drug-00680,inhibit,gene-05850
drug-00682,protect,disease-0271
drug-00682,protect,hpo-10098
drug-00709,inhibit,hpo-04562
drug-00733,increase,disease-0271
drug-00733,inhibit,disease-0271
drug-00736,inhibit,disease-0271
drug-00742,act,disease-0271
drug-00742,affect,disease-0271
drug-00742,affect,hpo-00352
drug-00742,affect,hpo-04562
drug-00742,associate,disease-0271
drug-00742,cause,disease-0271
drug-00742,cause,hpo-04562
drug-00742,develop,disease-0271
drug-00742,differenti,disease-0271
drug-00742,evalu,small_molecule-21261
drug-00742,inhibit,disease-0271
drug-00742,inhibit,hpo-04560
drug-00742,inhibit,hpo-04562
drug-00742,observe,disease-0271
drug-00742,potenti,hpo-13685
drug-00742,regulate,disease-0271
drug-00742,treat,hpo-00352
drug-00742,treat,hpo-13648
drug-00742,treat,hpo-13685
drug-00749,activate,hpo-04714
drug-00749,affect,disease-0271
drug-00749,affect,hpo-04287
drug-00749,affect,hpo-13450
drug-00749,associate,disease-0271
drug-00749,associate,hpo-04287
drug-00749,associate,hpo-04562
drug-00749,associate,hpo-12536
drug-00749,bind,disease-0271
drug-00749,cause,hpo-04290
drug-00749,cause,hpo-13277
drug-00749,cause,hpo-13447
drug-00749,determin,hpo-04557
drug-00749,develop,disease-0271
drug-00749,expression,disease-0271
drug-00749,improve,disease-0271
drug-00749,increase,disease-0271
drug-00749,observe,hpo-12544
drug-00749,reduce,disease-0271
drug-00749,regulate,hpo-04562
drug-00749,risk,hpo-04287
drug-00749,risk,hpo-12536
drug-00749,show,disease-0271
drug-00749,studi,disease-0271
drug-00749,treat,disease-0271
drug-00749,treat,hpo-04562
drug-00749,treat,hpo-09983
drug-00760,marker,gene-03504
drug-00770,affect,hpo-04562
drug-00770,control,hpo-04562
drug-00770,evalu,hpo-13648
drug-00782,affect,disease-0271
drug-00782,cause,hpo-13309
drug-00782,increase,hpo-04556
drug-00782,inhibit,hpo-04556
drug-00782,risk,hpo-04556
drug-00782,studi,hpo-13043
drug-00793,affect,disease-4258
drug-00798,associate,gene-16094
drug-00798,gene,disease-0272
drug-00798,gene,gene-16094
drug-00798,marker,disease-0272
drug-00798,treat,gene-16094
drug-00800,affect,disease-0271
drug-00800,inhibit,disease-0271
drug-00800,treat,disease-0271
drug-00801,affect,disease-2005
drug-00801,inhibit,disease-0271
drug-00805,affect,disease-0271
drug-00805,affect,disease-6645
drug-00805,inhibit,disease-6645
drug-00809,affect,hpo-09983
drug-00809,inhibit,hpo-12684
drug-00815,treat,hpo-00125
drug-00835,cause,disease-0271
drug-00835,cause,hpo-04559
drug-00835,production,hpo-04562
drug-00835,treat,hpo-04559
drug-00838,treat,hpo-04709
drug-00840,evalu,disease-0271
drug-00840,show,disease-0271
drug-00840,treat,disease-0271
drug-00864,expression,hpo-04714
drug-00864,marker,disease-0271
drug-00885,affect,disease-0271
drug-00885,affect,hpo-06472
drug-00885,associate,disease-0271
drug-00885,associate,gene-12781
drug-00885,associate,hpo-03234
drug-00885,cause,hpo-03234
drug-00885,cause,hpo-07360
drug-00885,interact,disease-0271
drug-00885,interact,hpo-03234
drug-00885,observe,small_molecule-08347
drug-00885,risk,disease-0271
drug-00885,risk,gene-11941
drug-00885,risk,hpo-04562
drug-00904,depend,gene-05736
drug-00904,production,disease-0271
drug-00915,expression,disease-0271
drug-00915,expression,disease-3249
drug-00915,expression,hpo-04559
drug-00915,increase,hpo-04730
drug-00915,treat,hpo-12684
drug-00915,use,disease-0271
drug-00923,generate,disease-0271
drug-00923,prevent,hpo-13631
drug-00932,abolish,disease-0271
drug-00932,act,hpo-04562
drug-00932,activate,disease-0271
drug-00932,affect,disease-0271
drug-00932,affect,hpo-04562
drug-00932,affect,hpo-06472
drug-00932,affect,hpo-12857
drug-00932,associate,disease-0271
drug-00932,associate,hpo-04562
drug-00932,associate,hpo-13407
drug-00932,bind,gene-00645
drug-00932,cause,disease-0271
drug-00932,cause,hpo-04562
drug-00932,cause,hpo-12470
drug-00932,depend,disease-0271
drug-00932,detect,gene-11941
drug-00932,determin,disease-0271
drug-00932,develop,hpo-04557
drug-00932,enhance,disease-0271
drug-00932,expression,hpo-04562
drug-00932,gene,gene-11941
drug-00932,gene,small_molecule-08347
drug-00932,have,hpo-13648
drug-00932,identifi,disease-0271
drug-00932,increase,hpo-13648
drug-00932,inhibit,disease-0271
drug-00932,inhibit,hpo-04562
drug-00932,inhibit,hpo-06503
drug-00932,inhibit,hpo-13043
drug-00932,inhibit,hpo-13648
drug-00932,marker,disease-0271
drug-00932,observe,disease-0271
drug-00932,phosphorylation,disease-0271
drug-00932,prevent,disease-0271
drug-00932,prevent,hpo-04559
drug-00932,prevent,hpo-06503
drug-00932,prevent,hpo-13648
drug-00932,prevent,hpo-13685
drug-00932,reduce,disease-0271
drug-00932,reduce,gene-11941
drug-00932,reduce,hpo-04557
drug-00932,reduce,hpo-04559
drug-00932,reduce,hpo-07326
drug-00932,reduce,small_molecule-35149
drug-00932,risk,disease-0270
drug-00932,show,hpo-04562
drug-00932,signal,disease-0271
drug-00932,treat,disease-0271
drug-00932,treat,hpo-04562
drug-00932,treat,hpo-04711
drug-00975,affect,disease-4258
drug-00975,affect,hpo-04562
drug-00982,cause,disease-0271
drug-00982,treat,disease-1472
drug-00984,affect,hpo-04562
drug-00984,cause,hpo-04723
drug-00984,encode,hpo-04562
drug-00984,expression,hpo-13676
drug-00984,generate,disease-0271
drug-00984,inhibit,hpo-04562
drug-00984,potenti,disease-0271
drug-00984,reduce,hpo-10098
drug-00984,treat,hpo-04562
drug-00992,enhance,hpo-12652
drug-00992,expression,disease-0272
drug-00996,expression,hpo-04559
drug-00996,inhibit,hpo-04559
drug-00999,observe,gene-01333
drug-00999,observe,hpo-04559
drug-00999,reduce,hpo-04559
drug-00999,reduce,hpo-13276
drug-01009,produce,hpo-07139
drug-01009,produce,hpo-13144
drug-01015,response,disease-0271
drug-01016,affect,hpo-04562
drug-01016,cause,hpo-04562
drug-01016,reduce,hpo-13648
drug-01016,treat,disease-0271
drug-01016,treat,disease-1250
drug-01020,inhibit,disease-0271
drug-01025,improve,hpo-13334
drug-01026,treat,disease-2794
drug-01030,associate,hpo-13685
drug-01030,protect,hpo-04562
drug-01031,treat,hpo-04284
drug-01035,associate,disease-0271
drug-01035,demonstr,hpo-04562
drug-01035,expression,hpo-04557
drug-01035,increase,hpo-04562
drug-01035,inhibit,hpo-04557
drug-01035,inhibit,hpo-13334
drug-01035,risk,disease-0271
drug-01035,stimul,hpo-04562
drug-01049,associate,disease-0271
drug-01049,bind,hpo-13685
drug-01049,cause,hpo-10098
drug-01049,demonstr,disease-0271
drug-01049,expression,disease-0271
drug-01049,expression,hpo-04562
drug-01049,inhibit,disease-0271
drug-01049,inhibit,hpo-04562
drug-01049,inhibit,hpo-10098
drug-01049,risk,hpo-06503
drug-01060,inhibit,disease-0271
drug-01060,inhibit,hpo-04723
drug-01060,inhibit,small_molecule-09152
drug-01083,affect,hpo-04559
drug-01083,confer,disease-2931
drug-01083,control,disease-0271
drug-01083,enhance,hpo-13340
drug-01083,inhibit,hpo-04562
drug-01083,produce,hpo-13685
drug-01083,reduce,hpo-13685
drug-01083,treat,gene-08307
drug-01083,treat,hpo-04562
drug-01084,affect,disease-0271
drug-01084,inhibit,disease-0271
drug-01093,regulate,hpo-04562
drug-01093,stimul,hpo-04562
drug-01093,use,hpo-04562
drug-01099,affect,hpo-04562
drug-01127,prevent,disease-3037
drug-01153,expression,disease-2931
drug-01153,inhibit,disease-0271
drug-01153,inhibit,hpo-04562
drug-01153,inhibit,hpo-09985
drug-01173,confer,disease-0271
drug-01188,treat,disease-0270
drug-01192,expression,hpo-04562
drug-01195,affect,disease-0271
drug-01195,enhance,disease-0271
drug-01195,inhibit,disease-0271
drug-01204,inhibit,hpo-04562
drug-01206,affect,disease-0271
drug-01213,inhibit,hpo-06463
drug-01213,treat,disease-0271
drug-01218,inhibit,hpo-04562
drug-01218,inhibit,hpo-10098
drug-01218,regulate,hpo-10098
drug-01220,affect,disease-0271
drug-01220,inhibit,disease-0271
drug-01222,treat,hpo-09697
drug-01224,activate,disease-0271
drug-01224,differenti,disease-0271
drug-01228,focus,small_molecule-21348
drug-01232,affect,hpo-04711
drug-01232,cause,disease-0310
drug-01232,increase,disease-0271
drug-01238,evalu,disease-0271
drug-01238,studi,disease-0271
drug-01243,enhance,disease-0271
drug-01243,evalu,disease-0271
drug-01243,inhibit,hpo-05253
drug-01252,inhibit,hpo-04562
