H,R,T
gene-02889,regulate,gene-00853
gene-02889,regulate,gene-01138
gene-02889,regulate,gene-01681
gene-02889,regulate,gene-04351
gene-02889,regulate,gene-05708
gene-02889,regulate,phenotype-12857
gene-02889,risk,phenotype-04112
gene-02889,risk,phenotype-12857
gene-02889,show,gene-00688
gene-02889,stimul,drug-08346
gene-02889,stimul,drug-13650
gene-02889,treat,gene-05708
gene-02890,associate,gene-01138
gene-02890,associate,gene-02889
gene-02890,associate,phenotype-00921
gene-02890,associate,phenotype-04112
gene-02890,associate,phenotype-12401
gene-02890,associate,phenotype-12817
gene-02890,associate,phenotype-12832
gene-02890,associate,phenotype-12857
gene-02890,associate,small_molecule-51899
gene-02890,confer,phenotype-04112
gene-02890,confer,phenotype-13610
gene-02890,consist,drug-05701
gene-02890,differenti,gene-05708
gene-02890,differenti,gene-16105
gene-02890,evalu,phenotype-04112
gene-02890,focus,protein-03190
gene-02890,marker,phenotype-04112
gene-02890,reduce,gene-27622
gene-02890,reduce,phenotype-13528
gene-02890,regulate,phenotype-13631
gene-02890,risk,phenotype-04112
gene-02890,treat,disease-1472
gene-02891,inhibit,gene-02889
gene-02893,reduce,disease-5949
gene-02893,reduce,phenotype-01380
gene-02895,increase,disease-0874
gene-02895,risk,phenotype-04112
gene-02895,serve,disease-0874
gene-02895,serve,gene-27622
gene-02895,treat,gene-05708
gene-02896,associate,gene-00647
gene-02896,bind,gene-08098
gene-02898,expression,phenotype-04112
gene-02898,expression,phenotype-09091
gene-02901,associate,phenotype-13631
gene-02901,increase,phenotype-04112
gene-02901,observe,small_molecule-03596
gene-02901,serve,disease-5949
gene-02901,serve,gene-12288
gene-02910,associate,gene-27622
gene-02910,cause,gene-27622
gene-02910,change,phenotype-12857
gene-02910,contain,gene-27622
gene-02910,demonstr,phenotype-12857
gene-02913,affect,gene-27622
gene-02913,affect,phenotype-04112
gene-02913,associate,phenotype-04112
gene-02913,reduce,disease-5949
gene-02915,associate,phenotype-04112
gene-02917,activate,gene-00476
gene-02917,activate,gene-00486
gene-02917,activate,protein-06316
gene-02917,analyz,phenotype-04112
gene-02917,associate,gene-02889
gene-02917,associate,gene-10373
gene-02917,associate,phenotype-04112
gene-02917,associate,phenotype-12857
gene-02917,cause,gene-00647
gene-02917,cause,gene-01722
gene-02917,cause,gene-02889
gene-02917,cause,phenotype-04112
gene-02917,cause,phenotype-13514
gene-02917,develop,phenotype-13066
gene-02917,enhance,gene-02889
gene-02917,enhance,gene-02895
gene-02917,enhance,gene-02936
gene-02917,enhance,phenotype-12857
gene-02917,expression,gene-02370
gene-02917,expression,gene-09640
gene-02917,increase,gene-00514
gene-02917,increase,gene-00647
gene-02917,increase,gene-16105
gene-02917,increase,phenotype-12857
gene-02917,increase,protein-04017
gene-02917,interact,gene-02804
gene-02917,observe,gene-06577
gene-02917,observe,phenotype-12857
gene-02917,patholog,gene-16105
gene-02917,production,gene-05980
gene-02917,reduce,drug-00028
gene-02917,reduce,gene-02804
gene-02917,regulate,gene-00704
gene-02917,response,phenotype-12857
gene-02917,risk,gene-00647
gene-02917,signal,phenotype-04112
gene-02917,stimul,gene-02173
gene-02918,affect,phenotype-04112
gene-02918,affect,phenotype-05246
gene-02918,affect,phenotype-09091
gene-02918,associate,gene-01138
gene-02918,associate,gene-27622
gene-02918,associate,phenotype-04112
gene-02918,associate,phenotype-12559
gene-02918,associate,phenotype-12952
gene-02918,associate,phenotype-13075
gene-02918,associate,phenotype-13528
gene-02918,cause,gene-00159
gene-02918,cause,gene-01534
gene-02918,cause,gene-11282
gene-02918,enhance,gene-07270
gene-02918,expression,gene-00159
gene-02918,expression,gene-03368
gene-02918,expression,gene-03762
gene-02918,expression,protein-03358
gene-02918,focus,small_molecule-08347
gene-02918,gene,gene-01368
gene-02918,gene,phenotype-13303
gene-02918,increase,gene-27622
gene-02918,inhibit,gene-07270
gene-02918,observe,gene-07270
gene-02918,predict,phenotype-04112
gene-02918,risk,phenotype-03858
gene-02918,risk,phenotype-04112
gene-02918,risk,phenotype-12858
gene-02918,show,gene-06802
gene-02918,stimul,gene-03981
gene-02922,associate,gene-04903
gene-02922,associate,phenotype-12857
gene-02922,change,phenotype-12857
gene-02922,expression,phenotype-12857
gene-02922,function,phenotype-12857
gene-02922,regulate,phenotype-12857
gene-02926,observe,disease-4258
gene-02938,associate,phenotype-05246
gene-02938,associate,phenotype-13074
gene-02938,associate,phenotype-13303
gene-02938,associate,phenotype-13647
gene-02938,associate,protein-03190
gene-02938,change,phenotype-13266
gene-02938,focus,gene-03981
gene-02938,increase,gene-03981
gene-02938,increase,phenotype-05246
gene-02938,risk,phenotype-12857
gene-02948,associate,phenotype-04112
gene-02948,feature,phenotype-05246
gene-02948,gene,small_molecule-08347
gene-02948,have,small_molecule-46971
gene-02948,increase,gene-02817
gene-02948,treat,small_molecule-01110
gene-02955,activate,gene-05683
gene-02955,found,gene-27622
gene-02955,found,small_molecule-08347
gene-02955,inhibit,gene-11558
gene-02959,affect,gene-09592
gene-02959,associate,small_molecule-24744
gene-02959,expression,gene-05286
gene-02959,reduce,gene-09592
gene-02960,associate,gene-27622
gene-02960,regulate,gene-03350
gene-02963,affect,disease-1472
gene-02963,affect,phenotype-07323
gene-02963,improve,phenotype-12857
gene-02963,regulate,phenotype-12857
gene-02966,cause,phenotype-13074
gene-02971,associate,phenotype-04112
gene-02972,associate,gene-27622
gene-02974,cause,phenotype-13631
gene-02974,regulate,gene-02981
gene-02980,gene,small_molecule-34508
gene-02980,gene,small_molecule-35444
gene-02981,activate,gene-03770
gene-02981,cause,phenotype-13631
gene-02981,expression,gene-00647
gene-02981,expression,phenotype-13631
gene-02981,interact,small_molecule-35205
gene-02983,expression,phenotype-12858
gene-02983,increase,gene-01368
gene-02983,increase,gene-03368
gene-02983,marker,gene-00773
gene-02983,marker,gene-01006
gene-02983,marker,gene-07220
gene-02986,associate,drug-09701
gene-02986,associate,gene-00647
gene-02986,associate,phenotype-04112
gene-02986,cause,phenotype-04112
gene-02986,encode,gene-09729
gene-02986,gene,phenotype-12942
gene-02986,regulate,phenotype-04112
gene-02986,risk,phenotype-00236
gene-02986,studi,phenotype-12857
gene-03005,risk,disease-5949
gene-03010,associate,gene-15724
gene-03010,associate,phenotype-04112
gene-03010,reduce,gene-04174
gene-03010,treat,phenotype-10098
gene-03014,activate,drug-09702
gene-03014,affect,gene-01890
gene-03014,associate,small_molecule-53980
gene-03014,interact,gene-05683
gene-03014,reduce,gene-05539
gene-03014,regulate,gene-03296
gene-03014,regulate,gene-05682
gene-03014,regulate,gene-27928
gene-03015,expression,gene-05306
gene-03015,interact,gene-05539
gene-03015,reduce,small_molecule-51899
gene-03024,expression,gene-16847
gene-03024,prevent,gene-03026
gene-03024,regulate,gene-03026
gene-03026,change,gene-16847
gene-03026,regulate,phenotype-06474
gene-03036,reduce,phenotype-12857
gene-03037,reduce,phenotype-12857
gene-03042,confer,phenotype-12817
gene-03044,affect,phenotype-12817
gene-03044,encode,gene-02176
gene-03044,regulate,phenotype-12857
gene-03049,increase,phenotype-12819
gene-03049,patholog,phenotype-10124
gene-03052,observe,gene-00386
gene-03065,show,phenotype-12817
gene-03066,expression,gene-03014
gene-03066,increase,phenotype-04152
gene-03066,reduce,gene-06877
gene-03066,require,gene-14648
gene-03067,studi,disease-0484
gene-03073,associate,phenotype-04112
gene-03073,associate,phenotype-12857
gene-03073,associate,phenotype-13303
gene-03073,cause,disease-5949
gene-03073,cause,gene-12288
gene-03073,gene,phenotype-12857
gene-03073,gene,phenotype-12945
gene-03073,occur,phenotype-12943
gene-03073,reduce,phenotype-10098
gene-03094,expression,gene-01207
gene-03094,expression,gene-02968
gene-03094,reduce,phenotype-12857
gene-03094,transloc,gene-05062
gene-03095,associate,phenotype-04112
gene-03095,predict,gene-01368
gene-03103,associate,phenotype-12949
gene-03103,differenti,gene-00647
gene-03103,differenti,small_molecule-07495
gene-03103,increase,phenotype-10098
gene-03115,associate,gene-04336
gene-03115,associate,gene-04671
gene-03120,cause,small_molecule-35689
gene-03120,protect,phenotype-04112
gene-03159,increase,phenotype-12857
gene-03159,increase,phenotype-13128
gene-03159,regulate,phenotype-12857
gene-03165,associate,phenotype-12857
gene-03173,associate,disease-3381
gene-03173,cause,gene-27622
gene-03178,identifi,gene-02508
gene-03178,marker,gene-09592
gene-03178,marker,gene-27622
gene-03181,affect,small_molecule-15375
gene-03181,associate,gene-03243
gene-03181,associate,gene-27622
gene-03181,associate,phenotype-03118
gene-03181,associate,phenotype-04112
gene-03181,associate,small_molecule-35205
gene-03181,cause,disease-0664
gene-03181,cause,gene-27622
gene-03181,cause,small_molecule-15375
gene-03181,found,disease-2614
gene-03181,mutate,small_molecule-15375
gene-03181,regulate,small_molecule-15376
gene-03181,reverse,protein-03175
gene-03182,associate,gene-27622
gene-03184,expression,gene-05708
gene-03184,regulate,gene-03472
gene-03184,regulate,phenotype-09091
gene-03188,increase,phenotype-00125
gene-03193,abolish,small_molecule-15376
gene-03193,abolish,small_molecule-17169
gene-03193,act,small_molecule-15376
gene-03193,affect,gene-00284
gene-03193,affect,gene-00293
gene-03193,affect,gene-00647
gene-03193,affect,gene-01138
gene-03193,affect,gene-01724
gene-03193,affect,phenotype-04112
gene-03193,affect,phenotype-12857
gene-03193,affect,protein-03175
gene-03193,affect,small_molecule-15376
gene-03193,affect,small_molecule-51485
gene-03193,analyz,gene-03243
gene-03193,associate,gene-00284
gene-03193,associate,gene-01368
gene-03193,associate,gene-03497
gene-03193,associate,gene-20272
gene-03193,associate,gene-27622
gene-03193,associate,phenotype-01201
gene-03193,associate,phenotype-04115
gene-03193,associate,phenotype-04151
gene-03193,associate,phenotype-12439
gene-03193,associate,phenotype-13075
gene-03193,associate,phenotype-13285
gene-03193,associate,phenotype-13528
gene-03193,associate,phenotype-13647
gene-03193,associate,protein-03257
gene-03193,associate,protein-03537
gene-03193,associate,small_molecule-15376
gene-03193,associate,small_molecule-17169
gene-03193,cause,disease-0808
gene-03193,cause,gene-00284
gene-03193,cause,gene-00293
gene-03193,cause,gene-01368
gene-03193,cause,gene-01726
gene-03193,cause,gene-09924
gene-03193,cause,gene-20272
gene-03193,cause,gene-27622
gene-03193,cause,phenotype-03858
gene-03193,cause,phenotype-04112
gene-03193,cause,phenotype-04115
gene-03193,cause,phenotype-04151
gene-03193,cause,phenotype-04152
gene-03193,cause,phenotype-04163
gene-03193,cause,phenotype-07326
gene-03193,cause,phenotype-13528
gene-03193,cause,small_molecule-06845
gene-03193,cause,small_molecule-15376
gene-03193,cause,small_molecule-42530
gene-03193,cause,small_molecule-45946
gene-03193,change,small_molecule-17169
gene-03193,confer,gene-27622
gene-03193,confer,phenotype-04112
gene-03193,conside,phenotype-04112
gene-03193,conside,small_molecule-17169
gene-03193,contain,gene-00284
gene-03193,contain,gene-20272
gene-03193,contain,phenotype-04112
gene-03193,depend,phenotype-13074
gene-03193,depend,phenotype-13647
gene-03193,depend,small_molecule-17169
gene-03193,determin,gene-00284
gene-03193,determin,phenotype-04112
gene-03193,determin,phenotype-13285
gene-03193,differenti,drug-04295
gene-03193,differenti,gene-03243
gene-03193,differenti,small_molecule-13681
gene-03193,encode,gene-00284
gene-03193,encode,gene-20272
gene-03193,encode,small_molecule-11948
gene-03193,exist,phenotype-04112
gene-03193,exist,phenotype-13285
gene-03193,exist,small_molecule-17168
gene-03193,expression,phenotype-12857
gene-03193,feature,gene-11985
gene-03193,feature,gene-27622
gene-03193,feature,phenotype-03234
gene-03193,feature,phenotype-04112
gene-03193,feature,phenotype-04115
gene-03193,feature,phenotype-12439
gene-03193,feature,phenotype-13285
gene-03193,feature,phenotype-13505
gene-03193,feature,phenotype-13528
gene-03193,feature,small_molecule-17169
gene-03193,feature,small_molecule-28849
gene-03193,feature,small_molecule-51485
gene-03193,focus,phenotype-04112
gene-03193,focus,phenotype-04115
gene-03193,focus,phenotype-13528
gene-03193,focus,small_molecule-15376
gene-03193,focus,small_molecule-17169
gene-03193,focus,small_molecule-35205
gene-03193,focus,small_molecule-51485
gene-03193,function,phenotype-13285
gene-03193,gene,gene-14170
gene-03193,gene,gene-27622
gene-03193,gene,phenotype-04112
gene-03193,gene,small_molecule-15899
gene-03193,generate,small_molecule-06845
gene-03193,have,drug-00030
gene-03193,have,gene-03254
gene-03193,have,gene-05708
gene-03193,have,phenotype-13286
gene-03193,have,phenotype-13528
gene-03193,have,small_molecule-15375
gene-03193,have,small_molecule-17169
gene-03193,have,small_molecule-51485
gene-03193,identifi,phenotype-12857
gene-03193,identifi,small_molecule-13681
gene-03193,increase,gene-03243
gene-03193,increase,phenotype-04163
gene-03193,increase,phenotype-12439
gene-03193,increase,small_molecule-15376
gene-03193,increase,small_molecule-16953
gene-03193,increase,small_molecule-17169
gene-03193,interact,gene-07473
gene-03193,interact,small_molecule-28849
gene-03193,maintain,small_molecule-43479
gene-03193,mutate,gene-00284
gene-03193,mutate,gene-00826
gene-03193,mutate,gene-20272
gene-03193,mutate,phenotype-13285
gene-03193,mutate,phenotype-13505
gene-03193,mutate,small_molecule-17169
gene-03193,potenti,phenotype-04112
gene-03193,predict,phenotype-04112
gene-03193,produce,small_molecule-15376
gene-03193,produce,small_molecule-15377
gene-03193,protect,gene-27622
gene-03193,reduce,gene-05352
gene-03193,reduce,small_molecule-15376
gene-03193,reduce,small_molecule-17169
gene-03193,reduce,small_molecule-51485
gene-03193,regulate,gene-00284
gene-03193,regulate,gene-20272
gene-03193,regulate,phenotype-04112
gene-03193,regulate,small_molecule-15376
gene-03193,require,phenotype-04112
gene-03193,require,small_molecule-45265
gene-03193,risk,gene-00647
gene-03193,risk,gene-27622
gene-03193,risk,phenotype-04112
gene-03193,risk,phenotype-04163
gene-03193,risk,phenotype-12857
gene-03193,risk,phenotype-13285
gene-03193,risk,phenotype-13528
gene-03193,show,phenotype-04112
gene-03193,show,phenotype-04152
gene-03193,show,phenotype-12857
gene-03193,show,small_molecule-17169
gene-03193,treat,drug-01060
gene-03193,treat,gene-01472
gene-03193,treat,small_molecule-15376
gene-03193,use,phenotype-04112
gene-03195,affect,gene-27622
gene-03195,affect,phenotype-03634
gene-03195,affect,phenotype-04112
gene-03195,affect,phenotype-13303
gene-03195,associate,gene-00647
gene-03195,associate,phenotype-04112
gene-03195,associate,phenotype-12650
gene-03195,associate,phenotype-13647
gene-03195,cause,phenotype-04112
gene-03195,cause,phenotype-09091
gene-03195,evalu,gene-27622
gene-03195,expression,drug-10551
gene-03195,expression,gene-01368
gene-03195,expression,gene-03368
gene-03195,expression,gene-03512
gene-03195,expression,phenotype-04112
gene-03195,expression,phenotype-13075
gene-03195,focus,gene-01368
gene-03195,focus,gene-03368
gene-03195,increase,gene-01368
gene-03195,reduce,gene-00284
gene-03195,reduce,phenotype-04198
gene-03196,affect,gene-27622
gene-03196,affect,phenotype-04112
gene-03196,affect,phenotype-13303
gene-03196,associate,gene-27622
gene-03196,evalu,gene-27622
gene-03196,regulate,phenotype-04112
gene-03196,signal,protein-05501
gene-03200,affect,phenotype-12857
gene-03200,associate,phenotype-04112
gene-03200,associate,phenotype-12857
gene-03201,affect,phenotype-12857
gene-03210,observe,phenotype-12858
gene-03220,associate,phenotype-13285
gene-03220,determin,disease-3303
gene-03220,develop,phenotype-04112
gene-03220,focus,phenotype-04112
gene-03220,identifi,phenotype-04112
gene-03220,regulate,small_molecule-15377
gene-03220,risk,phenotype-04112
gene-03222,abolish,small_molecule-15377
gene-03222,affect,gene-03243
gene-03222,affect,phenotype-04112
gene-03222,affect,small_molecule-15376
gene-03222,affect,small_molecule-17170
gene-03222,associate,gene-03243
gene-03222,associate,gene-27622
gene-03222,associate,phenotype-03858
gene-03222,associate,phenotype-04112
gene-03222,associate,phenotype-04386
gene-03222,associate,phenotype-13075
gene-03222,associate,small_molecule-15376
gene-03222,cause,gene-27622
gene-03222,cause,phenotype-04112
gene-03222,cause,phenotype-05246
gene-03222,cause,small_molecule-17170
gene-03222,determin,gene-03243
gene-03222,determin,small_molecule-15375
gene-03222,focus,small_molecule-15375
gene-03222,focus,small_molecule-17170
gene-03222,gene,small_molecule-08347
gene-03222,gene,small_molecule-15376
gene-03222,gene,small_molecule-34508
gene-03222,gene,small_molecule-46971
gene-03222,increase,drug-00290
gene-03222,increase,gene-00887
gene-03222,increase,small_molecule-08347
gene-03222,increase,small_molecule-15375
gene-03222,marker,phenotype-04386
gene-03222,provid,small_molecule-15376
gene-03222,reduce,phenotype-05246
gene-03222,risk,gene-27622
gene-03222,risk,phenotype-12857
gene-03222,show,gene-03243
gene-03223,associate,gene-27622
gene-03224,affect,gene-07309
gene-03224,affect,gene-27622
gene-03224,affect,phenotype-04112
gene-03224,associate,disease-1654
gene-03224,associate,phenotype-13514
gene-03224,change,phenotype-04112
gene-03224,change,phenotype-05246
gene-03224,encode,gene-07309
gene-03224,gene,phenotype-12832
gene-03224,risk,phenotype-12832
gene-03224,show,disease-0002
gene-03224,show,disease-7207
gene-03224,show,phenotype-04112
gene-03226,cause,gene-27622
gene-03229,associate,phenotype-02723
gene-03229,associate,phenotype-04112
gene-03229,associate,phenotype-08240
gene-03229,associate,phenotype-12948
gene-03229,associate,phenotype-13074
gene-03229,associate,phenotype-13104
gene-03229,associate,phenotype-13226
gene-03229,cause,gene-00647
gene-03229,cause,phenotype-04112
gene-03229,cause,phenotype-13226
gene-03229,expression,small_molecule-36251
gene-03229,feature,phenotype-02723
gene-03229,feature,phenotype-05246
gene-03229,feature,phenotype-13303
gene-03229,have,drug-08521
gene-03229,have,gene-01190
gene-03229,have,phenotype-04112
gene-03229,have,phenotype-05246
gene-03229,have,protein-05501
gene-03240,cause,phenotype-09091
gene-03243,activate,protein-03537
gene-03243,affect,gene-27622
gene-03243,affect,phenotype-04112
gene-03243,affect,phenotype-13075
gene-03243,affect,phenotype-13528
gene-03243,affect,small_molecule-35205
gene-03243,associate,gene-00284
gene-03243,associate,gene-03193
gene-03243,associate,gene-27622
gene-03243,associate,phenotype-04112
gene-03243,associate,phenotype-05474
gene-03243,associate,phenotype-12851
gene-03243,associate,phenotype-12857
gene-03243,associate,phenotype-12945
gene-03243,associate,phenotype-13528
gene-03243,associate,phenotype-13647
gene-03243,associate,protein-03257
gene-03243,associate,protein-03537
gene-03243,associate,small_molecule-15376
gene-03243,associate,small_molecule-35205
gene-03243,cause,gene-01331
gene-03243,cause,gene-02889
gene-03243,cause,phenotype-04112
gene-03243,cause,phenotype-05246
gene-03243,cause,phenotype-12857
gene-03243,cause,phenotype-13528
gene-03243,cause,small_molecule-15376
gene-03243,change,drug-00009
gene-03243,change,gene-27622
gene-03243,change,phenotype-04112
gene-03243,change,phenotype-13285
gene-03243,confer,phenotype-04112
gene-03243,consist,protein-03537
gene-03243,consist,small_molecule-03166
gene-03243,contain,gene-03193
gene-03243,contain,phenotype-04112
gene-03243,determin,gene-20272
gene-03243,develop,phenotype-04054
gene-03243,develop,phenotype-04112
gene-03243,develop,phenotype-13285
gene-03243,differenti,gene-00647
gene-03243,enhance,gene-03816
gene-03243,evalu,gene-27622
gene-03243,expression,protein-03337
gene-03243,feature,small_molecule-15376
gene-03243,focus,gene-00647
gene-03243,focus,gene-07270
gene-03243,focus,gene-27622
gene-03243,focus,small_molecule-02386
gene-03243,focus,small_molecule-35205
gene-03243,found,phenotype-04112
gene-03243,gene,phenotype-04112
gene-03243,gene,protein-03537
gene-03243,have,phenotype-04112
gene-03243,increase,gene-27622
gene-03243,increase,phenotype-04112
gene-03243,increase,phenotype-09091
gene-03243,inhibit,gene-02574
gene-03243,inhibit,gene-04221
gene-03243,inhibit,small_molecule-15369
gene-03243,initi,phenotype-04112
gene-03243,marker,gene-03193
gene-03243,marker,gene-27622
gene-03243,marker,phenotype-04112
gene-03243,observe,phenotype-04112
gene-03243,patholog,phenotype-12857
gene-03243,protect,phenotype-04112
gene-03243,reduce,phenotype-04112
gene-03243,regulate,disease-8865
gene-03243,regulate,phenotype-04112
gene-03243,regulate,phenotype-05246
gene-03243,regulate,phenotype-13074
gene-03243,regulate,protein-03338
gene-03243,regulate,small_molecule-17170
gene-03243,risk,gene-01368
gene-03243,risk,gene-11985
gene-03243,risk,gene-13575
gene-03243,risk,gene-27622
gene-03243,risk,phenotype-03165
gene-03243,risk,phenotype-04112
gene-03243,risk,phenotype-05246
gene-03243,risk,phenotype-12857
gene-03243,risk,phenotype-13074
gene-03243,risk,phenotype-13528
gene-03243,risk,small_molecule-15375
gene-03243,show,phenotype-04151
gene-03243,studi,gene-27622
gene-03243,treat,phenotype-13528
gene-03245,affect,gene-01368
gene-03245,affect,gene-27622
gene-03245,affect,phenotype-04112
gene-03245,affect,phenotype-13059
gene-03245,affect,phenotype-13075
gene-03245,affect,protein-03998
gene-03245,affect,small_molecule-35210
gene-03245,associate,gene-01368
gene-03245,associate,gene-03512
gene-03245,associate,gene-11552
gene-03245,associate,gene-27622
gene-03245,associate,phenotype-01548
gene-03245,associate,phenotype-03164
gene-03245,associate,phenotype-03404
gene-03245,associate,phenotype-04163
gene-03245,associate,phenotype-05246
gene-03245,associate,phenotype-06946
gene-03245,associate,phenotype-12942
gene-03245,associate,phenotype-13075
gene-03245,associate,phenotype-13286
gene-03245,associate,phenotype-13303
gene-03245,associate,protein-03190
gene-03245,cause,gene-27622
gene-03245,cause,phenotype-04112
gene-03245,cause,phenotype-13286
gene-03245,cause,phenotype-13319
gene-03245,cause,phenotype-13528
gene-03245,contain,drug-11128
gene-03245,contain,gene-03222
gene-03245,detect,gene-03243
gene-03245,detect,gene-27622
gene-03245,detect,phenotype-13528
gene-03245,determin,gene-03243
gene-03245,encode,protein-03424
gene-03245,enhance,gene-03243
gene-03245,evalu,gene-21385
gene-03245,evalu,small_molecule-15377
gene-03245,exist,phenotype-04112
gene-03245,expression,small_molecule-15376
gene-03245,feature,phenotype-13286
gene-03245,focus,small_molecule-15375
gene-03245,found,phenotype-03164
gene-03245,gene,gene-00290
gene-03245,gene,gene-27622
gene-03245,gene,phenotype-13286
gene-03245,increase,gene-03368
gene-03245,interact,phenotype-13303
gene-03245,mutate,gene-03243
gene-03245,mutate,gene-27622
gene-03245,mutate,phenotype-03164
gene-03245,mutate,phenotype-04112
gene-03245,observe,phenotype-03164
gene-03245,observe,phenotype-04152
gene-03245,patholog,disease-0059
gene-03245,produce,small_molecule-48815
gene-03245,production,gene-04314
gene-03245,protect,phenotype-04112
gene-03245,reduce,small_molecule-17170
gene-03245,regulate,small_molecule-15375
gene-03245,risk,gene-27622
gene-03245,risk,phenotype-04112
gene-03245,risk,phenotype-13074
gene-03245,show,gene-27622
gene-03245,show,phenotype-04112
gene-03245,show,phenotype-07168
gene-03245,show,phenotype-07977
gene-03245,show,phenotype-12635
gene-03245,show,phenotype-13286
gene-03250,associate,gene-03243
gene-03250,cause,phenotype-13286
gene-03250,evalu,phenotype-04112
gene-03250,expression,phenotype-04112
gene-03250,expression,small_molecule-08347
gene-03250,identifi,gene-00293
gene-03250,regulate,gene-03255
gene-03250,regulate,gene-03256
gene-03250,risk,phenotype-04112
gene-03250,risk,phenotype-13059
gene-03254,affect,phenotype-03165
gene-03254,associate,disease-0484
gene-03254,associate,phenotype-13303
gene-03254,associate,small_molecule-15376
gene-03254,cause,gene-05531
gene-03254,cause,phenotype-03165
gene-03254,cause,protein-03390
gene-03254,exist,phenotype-13303
gene-03254,expression,protein-03390
gene-03254,found,gene-01368
gene-03254,increase,gene-02817
gene-03254,marker,phenotype-13074
gene-03254,reduce,gene-02948
gene-03254,reduce,gene-05531
gene-03254,reduce,gene-08066
gene-03254,risk,phenotype-03165
gene-03254,show,phenotype-02723
gene-03254,show,phenotype-04112
gene-03254,show,phenotype-05246
gene-03254,show,phenotype-13075
gene-03255,associate,disease-0484
gene-03259,activate,gene-05397
gene-03259,associate,gene-09697
gene-03259,increase,small_molecule-06845
gene-03259,observe,gene-02579
gene-03259,phosphorylation,gene-05397
gene-03259,regulate,gene-02579
gene-03259,regulate,gene-03816
gene-03260,associate,gene-27622
gene-03260,associate,phenotype-13528
gene-03260,stimul,gene-03262
gene-03261,affect,disease-5949
gene-03261,affect,phenotype-04112
gene-03261,associate,gene-00647
gene-03261,associate,gene-05708
gene-03261,associate,phenotype-04112
gene-03261,associate,phenotype-12857
gene-03261,associate,phenotype-13631
gene-03261,cause,phenotype-13075
gene-03261,expression,drug-10882
gene-03261,expression,gene-05708
gene-03261,focus,drug-00061
gene-03261,focus,protein-03190
gene-03261,gene,phenotype-04112
gene-03261,mutate,disease-4258
gene-03261,mutate,phenotype-12857
gene-03261,risk,phenotype-12857
gene-03272,expression,gene-03904
gene-03276,cause,gene-03015
gene-03276,cause,gene-05683
gene-03276,demonstr,gene-02889
gene-03276,demonstr,gene-03631
gene-03276,demonstr,gene-05708
gene-03276,inhibit,gene-05683
gene-03276,protect,gene-05683
gene-03276,reduce,phenotype-12857
gene-03276,regulate,gene-05683
gene-03279,regulate,phenotype-12857
gene-03280,associate,gene-00647
gene-03280,associate,phenotype-12857
gene-03281,expression,gene-03129
gene-03294,expression,small_molecule-36251
gene-03294,protect,phenotype-04141
gene-03295,cause,disease-1015
gene-03296,affect,disease-5949
gene-03296,affect,gene-01038
gene-03296,associate,disease-5949
gene-03296,associate,gene-05539
gene-03296,associate,gene-12288
gene-03296,associate,phenotype-04111
gene-03296,cause,gene-29717
gene-03296,change,gene-01038
gene-03296,inhibit,phenotype-09091
gene-03296,interact,gene-27622
gene-03296,production,gene-00566
gene-03296,regulate,gene-01038
gene-03296,regulate,gene-01040
gene-03296,regulate,gene-27622
gene-03296,risk,disease-5949
gene-03296,risk,gene-12288
gene-03297,affect,gene-01038
gene-03298,associate,disease-5949
gene-03298,associate,gene-12288
gene-03299,cause,small_molecule-25323
gene-03299,inhibit,small_molecule-25323
gene-03302,identifi,gene-27622
gene-03302,risk,gene-27622
gene-03302,show,small_molecule-35205
gene-03339,associate,disease-0059
gene-03350,associate,phenotype-13040
gene-03350,regulate,gene-27622
gene-03354,cause,gene-13482
gene-03354,control,gene-00647
gene-03354,determin,disease-0984
gene-03354,develop,gene-13482
gene-03354,differenti,gene-00647
gene-03354,differenti,small_molecule-07495
gene-03354,increase,gene-03520
gene-03354,predict,gene-00647
gene-03361,affect,disease-8865
gene-03361,affect,phenotype-04112
gene-03361,gene,disease-8865
gene-03361,gene,gene-27622
gene-03361,risk,disease-8865
gene-03368,act,phenotype-13631
gene-03368,affect,gene-09592
gene-03368,affect,gene-27622
gene-03368,affect,phenotype-04112
gene-03368,affect,small_molecule-08654
gene-03368,associate,drug-01116
gene-03368,associate,drug-09766
gene-03368,associate,gene-01368
gene-03368,associate,gene-03512
gene-03368,associate,gene-03922
gene-03368,associate,gene-07786
gene-03368,associate,gene-27622
gene-03368,associate,phenotype-04111
gene-03368,associate,phenotype-13647
gene-03368,associate,small_molecule-15375
gene-03368,cause,gene-27622
gene-03368,cause,phenotype-04112
gene-03368,exist,drug-01329
gene-03368,exist,gene-00619
gene-03368,expression,gene-02207
gene-03368,expression,gene-02359
gene-03368,expression,gene-02566
gene-03368,expression,gene-02901
gene-03368,expression,gene-03631
gene-03368,expression,gene-05168
gene-03368,expression,gene-05901
gene-03368,expression,gene-07270
gene-03368,expression,gene-27622
gene-03368,expression,small_molecule-11583
gene-03368,feature,gene-13308
gene-03368,gene,gene-27622
gene-03368,generate,phenotype-12595
gene-03368,have,phenotype-13631
gene-03368,increase,gene-01368
gene-03368,increase,phenotype-13631
gene-03368,interact,phenotype-04112
gene-03368,observe,drug-08834
gene-03368,observe,gene-00798
gene-03368,particip,gene-27622
gene-03368,potenti,gene-27622
gene-03368,potenti,phenotype-04112
gene-03368,predict,phenotype-12857
gene-03368,prevent,gene-01368
gene-03368,reduce,drug-05713
